sample_id,path_secuencia,path_landmarks,dataset,source_kind,T
sample_00872_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00872_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00872_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00873_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00873_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00873_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00874_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00874_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00874_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00875_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00875_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00875_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00876_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00876_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00876_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00877_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00877_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00877_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00878_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00878_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00878_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00879_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00879_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00879_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00880_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00880_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00880_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00881_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00881_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00881_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00882_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00882_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00882_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00883_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00883_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00883_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00884_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00884_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00884_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00885_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00885_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00885_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00886_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00886_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00886_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00887_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00887_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00887_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00888_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00888_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00888_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00889_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00889_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00889_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00890_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00890_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00890_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00891_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00891_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00891_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00892_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00892_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00892_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00893_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00893_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00893_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00894_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00894_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00894_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00895_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00895_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00895_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00896_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00896_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00896_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00897_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00897_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00897_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00898_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00898_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00898_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00899_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00899_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00899_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00900_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00900_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00900_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00901_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00901_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00901_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00902_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00902_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00902_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00903_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00903_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00903_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00904_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00904_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00904_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00905_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00905_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00905_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00906_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00906_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00906_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00907_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00907_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00907_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00908_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00908_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00908_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00909_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00909_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00909_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00910_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00910_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00910_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00911_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00911_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00911_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00912_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00912_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00912_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00913_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00913_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00913_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00914_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00914_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00914_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00915_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00915_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00915_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00916_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00916_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00916_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00917_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00917_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00917_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00918_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00918_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00918_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00919_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00919_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00919_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00920_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00920_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00920_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00921_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00921_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00921_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00922_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00922_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00922_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00923_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00923_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00923_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00924_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00924_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00924_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00925_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00925_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00925_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00926_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00926_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00926_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00927_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00927_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00927_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00928_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00928_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00928_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00929_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00929_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00929_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00930_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00930_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00930_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00931_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00931_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00931_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00932_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00932_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00932_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00933_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00933_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00933_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00934_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00934_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00934_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00935_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00935_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00935_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00936_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00936_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00936_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00937_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00937_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00937_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00938_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00938_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00938_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00939_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00939_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00939_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00940_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00940_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00940_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00941_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00941_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00941_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00942_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00942_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00942_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00943_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00943_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00943_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00944_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00944_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00944_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00945_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00945_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00945_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00946_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00946_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00946_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00947_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00947_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00947_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00948_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00948_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00948_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00949_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00949_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00949_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00950_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00950_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00950_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00951_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00951_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00951_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00952_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00952_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00952_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00953_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00953_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00953_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00954_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00954_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00954_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00955_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00955_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00955_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00956_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00956_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00956_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00957_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00957_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00957_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00958_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00958_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00958_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00959_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00959_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00959_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00960_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00960_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00960_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00961_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00961_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00961_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00962_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00962_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00962_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00963_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00963_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00963_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00964_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00964_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00964_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00965_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00965_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00965_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00966_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00966_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00966_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00967_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00967_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00967_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00968_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00968_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00968_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00969_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00969_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00969_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00970_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00970_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00970_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00971_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00971_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00971_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00972_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00972_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00972_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00973_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00973_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00973_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00974_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00974_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00974_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00975_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00975_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00975_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00976_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00976_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00976_MST_1_landmarks3d.npy,mano,synthetic,16
