sample_id,path,dataset,mst_level,mst_block,source_kind,input_csv
freihand_00004498,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00004498.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
sample_09377_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09377_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_01860_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01860_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
0545c4d4-1525-48f6-a256-d8727262bde4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/0545c4d4-1525-48f6-a256-d8727262bde4.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_02779_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02779_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00013278,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00013278.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_07981_MST_8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07981_MST_8.png,mano,8,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00030651,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00030651.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
freihand_00016594,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00016594.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_07059_MST_8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07059_MST_8.png,mano,8,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00010325,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00010325.jpg,freihand,4,claro,real,csv/mst_freihand_real_images.csv
sample_07377_MST_8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07377_MST_8.png,mano,8,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_07975_MST_8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07975_MST_8.png,mano,8,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00003542,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00003542.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
freihand_00029978,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00029978.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
freihand_00021914,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00021914.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
sample_07773_MST_8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07773_MST_8.png,mano,8,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_03883_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03883_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
47dc0c21-902c-40bd-9dac-239ed26fdf76,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop/47dc0c21-902c-40bd-9dac-239ed26fdf76.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_09857_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09857_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
2b5150d2-17da-409c-90df-da1ac6fa2d88,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_dislike/2b5150d2-17da-409c-90df-da1ac6fa2d88.jpg,hagrid,7,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_03707_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03707_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00015828,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00015828.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
sample_01744_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01744_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_02375_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02375_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_09551_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09551_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00002506,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00002506.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
39ec3cd1-f20f-43df-9480-0100d5f47cbd,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop/39ec3cd1-f20f-43df-9480-0100d5f47cbd.jpg,hagrid,7,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00016765,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00016765.jpg,freihand,4,claro,real,csv/mst_freihand_real_images.csv
freihand_00023786,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00023786.jpg,freihand,9,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00017554,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00017554.jpg,freihand,4,claro,real,csv/mst_freihand_real_images.csv
freihand_00014573,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00014573.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00010430,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00010430.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00021163,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00021163.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
freihand_00021441,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00021441.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
freihand_00005054,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00005054.jpg,freihand,9,oscuro,real,csv/mst_freihand_real_images.csv
sample_07935_MST_8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07935_MST_8.png,mano,8,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
d5bd48ce-1f44-48dc-b78a-ac05e39a8cc2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_four/d5bd48ce-1f44-48dc-b78a-ac05e39a8cc2.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00013046,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00013046.jpg,freihand,2,claro,real,csv/mst_freihand_real_images.csv
ac91a146-e5e8-4de3-9895-1c1e87a79d83,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop_inverted/ac91a146-e5e8-4de3-9895-1c1e87a79d83.jpg,hagrid,7,medio,real,csv/mst_hagrid_sample_30k_384p.csv
b6511d7f-6795-469a-a5dd-ebb05b17ba56,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop/b6511d7f-6795-469a-a5dd-ebb05b17ba56.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00000816,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00000816.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_00575_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00575_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
a3a0e8ff-3895-4153-a76d-b05cdfc32559,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_dislike/a3a0e8ff-3895-4153-a76d-b05cdfc32559.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00015123,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00015123.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_03594_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03594_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00004042,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00004042.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
freihand_00027479,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00027479.jpg,freihand,5,medio,real,csv/mst_freihand_real_images.csv
sample_03339_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03339_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_03321_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03321_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_08808_MST_9,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08808_MST_9.png,mano,9,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
6f8708dc-54fd-4ef3-9ec5-e47d464fa700,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_one/6f8708dc-54fd-4ef3-9ec5-e47d464fa700.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
59b6a117-c024-43d0-b85d-5ba8b97ef548,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three2/59b6a117-c024-43d0-b85d-5ba8b97ef548.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_01165_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01165_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00005854,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00005854.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00029364,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00029364.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
freihand_00003237,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00003237.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
sample_03504_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03504_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00026898,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00026898.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_00883_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00883_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00025407,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00025407.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_09139_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09139_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00001659,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00001659.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_03960_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03960_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_05859_MST_6,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_05859_MST_6.png,mano,6,medio,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
03a6e5e2-24eb-428c-a857-26a95d9c92a9,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_call/03a6e5e2-24eb-428c-a857-26a95d9c92a9.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
97437c87-abed-40a9-95dd-a3be3f5b78d3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop_inverted/97437c87-abed-40a9-95dd-a3be3f5b78d3.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_00403_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00403_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_08816_MST_9,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08816_MST_9.png,mano,9,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00029638,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00029638.jpg,freihand,4,claro,real,csv/mst_freihand_real_images.csv
freihand_00025903,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00025903.jpg,freihand,1,claro,real,csv/mst_freihand_real_images.csv
freihand_00013817,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00013817.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_01708_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01708_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_09279_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09279_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
da553869-2a74-4535-bcba-240e3faf3b78,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_rock/da553869-2a74-4535-bcba-240e3faf3b78.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
7f16f923-ab46-47f4-b879-a162c49be2a0,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace_inverted/7f16f923-ab46-47f4-b879-a162c49be2a0.jpg,hagrid,5,medio,real,csv/mst_hagrid_sample_30k_384p.csv
f6978f29-c093-4223-9568-51b6faee8f13,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three/f6978f29-c093-4223-9568-51b6faee8f13.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00002865,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00002865.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
b7cbf2e7-77e1-48fc-8fe3-9427aedd1d0f,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_like/b7cbf2e7-77e1-48fc-8fe3-9427aedd1d0f.jpg,hagrid,4,claro,real,csv/mst_hagrid_sample_30k_384p.csv
sample_03610_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03610_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00007528,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00007528.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00025250,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00025250.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_00398_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00398_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_02716_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02716_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_08166_MST_9,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08166_MST_9.png,mano,9,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_09844_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09844_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00015798,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00015798.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00024219,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00024219.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
sample_00260_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00260_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_00777_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00777_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
