sample_id,path,path_landmarks,label,condition,dataset,split
c5e75224-8a29-4196-b660-84349f7406d5,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three2/c5e75224-8a29-4196-b660-84349f7406d5.jpg,data/processed/landmarks/c5e75224-8a29-4196-b660-84349f7406d5.npy,three2,sin_mst,hagrid,train
freihand_00026407,datasets/training/rgb/00026407.jpg,data/processed/landmarks/freihand_00026407.npy,hand,sin_mst,freihand,train
sample_00674_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00674_MST_1.png,data/processed/landmarks/sample_00674_MST_1.npy,,sin_mst,mano,train
sample_00422_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00422_MST_1.png,data/processed/landmarks/sample_00422_MST_1.npy,,sin_mst,mano,train
0ff4be5b-4b0c-4d3a-899c-87b40485bc20,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_call/0ff4be5b-4b0c-4d3a-899c-87b40485bc20.jpg,data/processed/landmarks/0ff4be5b-4b0c-4d3a-899c-87b40485bc20.npy,call,sin_mst,hagrid,train
42ed6218-a6c8-4154-b684-2fb8db20fb22,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up/42ed6218-a6c8-4154-b684-2fb8db20fb22.jpg,data/processed/landmarks/42ed6218-a6c8-4154-b684-2fb8db20fb22.npy,two_up,sin_mst,hagrid,train
freihand_00029718,datasets/training/rgb/00029718.jpg,data/processed/landmarks/freihand_00029718.npy,hand,sin_mst,freihand,train
sample_00081_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00081_MST_1.png,data/processed/landmarks/sample_00081_MST_1.npy,,sin_mst,mano,train
sample_03700_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03700_MST_4.png,data/processed/landmarks/sample_03700_MST_4.npy,,sin_mst,mano,train
sample_08040_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08040_MST_9.png,data/processed/landmarks/sample_08040_MST_9.npy,,sin_mst,mano,train
d35bed88-1b39-4b42-8cea-1ff8ad007256,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace/d35bed88-1b39-4b42-8cea-1ff8ad007256.jpg,data/processed/landmarks/d35bed88-1b39-4b42-8cea-1ff8ad007256.npy,peace,sin_mst,hagrid,train
freihand_00018089,datasets/training/rgb/00018089.jpg,data/processed/landmarks/freihand_00018089.npy,hand,sin_mst,freihand,train
freihand_00001171,datasets/training/rgb/00001171.jpg,data/processed/landmarks/freihand_00001171.npy,hand,sin_mst,freihand,train
freihand_00013980,datasets/training/rgb/00013980.jpg,data/processed/landmarks/freihand_00013980.npy,hand,sin_mst,freihand,train
sample_01096_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01096_MST_2.png,data/processed/landmarks/sample_01096_MST_2.npy,,sin_mst,mano,train
sample_01859_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01859_MST_2.png,data/processed/landmarks/sample_01859_MST_2.npy,,sin_mst,mano,train
355dcd1b-dfe6-4c45-a5b2-0231efa6e6ff,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop/355dcd1b-dfe6-4c45-a5b2-0231efa6e6ff.jpg,data/processed/landmarks/355dcd1b-dfe6-4c45-a5b2-0231efa6e6ff.npy,no_gesture,sin_mst,hagrid,train
20bcf8e9-d822-4eb3-8a02-637d781020df,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_rock/20bcf8e9-d822-4eb3-8a02-637d781020df.jpg,data/processed/landmarks/20bcf8e9-d822-4eb3-8a02-637d781020df.npy,rock,sin_mst,hagrid,train
sample_08245_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08245_MST_9.png,data/processed/landmarks/sample_08245_MST_9.npy,,sin_mst,mano,train
freihand_00009601,datasets/training/rgb/00009601.jpg,data/processed/landmarks/freihand_00009601.npy,hand,sin_mst,freihand,train
aa394db4-c4cc-4f5b-856a-fcdf3bd47f4d,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop/aa394db4-c4cc-4f5b-856a-fcdf3bd47f4d.jpg,data/processed/landmarks/aa394db4-c4cc-4f5b-856a-fcdf3bd47f4d.npy,stop,sin_mst,hagrid,train
sample_00398_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00398_MST_1.png,data/processed/landmarks/sample_00398_MST_1.npy,,sin_mst,mano,train
33c9c29a-f0a8-4255-a695-9295e5b35373,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_mute/33c9c29a-f0a8-4255-a695-9295e5b35373.jpg,data/processed/landmarks/33c9c29a-f0a8-4255-a695-9295e5b35373.npy,mute,sin_mst,hagrid,train
sample_02580_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02580_MST_3.png,data/processed/landmarks/sample_02580_MST_3.npy,,sin_mst,mano,train
54a84c8c-823d-4351-84a7-64c74e63f511,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_like/54a84c8c-823d-4351-84a7-64c74e63f511.jpg,data/processed/landmarks/54a84c8c-823d-4351-84a7-64c74e63f511.npy,no_gesture,sin_mst,hagrid,train
freihand_00011466,datasets/training/rgb/00011466.jpg,data/processed/landmarks/freihand_00011466.npy,hand,sin_mst,freihand,train
freihand_00030432,datasets/training/rgb/00030432.jpg,data/processed/landmarks/freihand_00030432.npy,hand,sin_mst,freihand,train
sample_03359_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03359_MST_4.png,data/processed/landmarks/sample_03359_MST_4.npy,,sin_mst,mano,train
freihand_00002555,datasets/training/rgb/00002555.jpg,data/processed/landmarks/freihand_00002555.npy,hand,sin_mst,freihand,train
d0d0d8c3-5b4d-452b-8ecb-5dc8fb5c6942,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_fist/d0d0d8c3-5b4d-452b-8ecb-5dc8fb5c6942.jpg,data/processed/landmarks/d0d0d8c3-5b4d-452b-8ecb-5dc8fb5c6942.npy,fist,sin_mst,hagrid,train
freihand_00026221,datasets/training/rgb/00026221.jpg,data/processed/landmarks/freihand_00026221.npy,hand,sin_mst,freihand,train
d1a5e4d7-c72c-4794-9aa2-f526e768f836,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three/d1a5e4d7-c72c-4794-9aa2-f526e768f836.jpg,data/processed/landmarks/d1a5e4d7-c72c-4794-9aa2-f526e768f836.npy,three,sin_mst,hagrid,train
1b3d4acb-79dc-45fa-80c8-e6d5dedf86b5,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_one/1b3d4acb-79dc-45fa-80c8-e6d5dedf86b5.jpg,data/processed/landmarks/1b3d4acb-79dc-45fa-80c8-e6d5dedf86b5.npy,one,sin_mst,hagrid,train
freihand_00012908,datasets/training/rgb/00012908.jpg,data/processed/landmarks/freihand_00012908.npy,hand,sin_mst,freihand,train
freihand_00010699,datasets/training/rgb/00010699.jpg,data/processed/landmarks/freihand_00010699.npy,hand,sin_mst,freihand,train
freihand_00020582,datasets/training/rgb/00020582.jpg,data/processed/landmarks/freihand_00020582.npy,hand,sin_mst,freihand,train
sample_03041_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03041_MST_4.png,data/processed/landmarks/sample_03041_MST_4.npy,,sin_mst,mano,train
b3fa4a4d-8be5-41bd-a733-e3b53804ceaa,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/b3fa4a4d-8be5-41bd-a733-e3b53804ceaa.jpg,data/processed/landmarks/b3fa4a4d-8be5-41bd-a733-e3b53804ceaa.npy,two_up_inverted,sin_mst,hagrid,train
freihand_00002996,datasets/training/rgb/00002996.jpg,data/processed/landmarks/freihand_00002996.npy,hand,sin_mst,freihand,train
freihand_00026023,datasets/training/rgb/00026023.jpg,data/processed/landmarks/freihand_00026023.npy,hand,sin_mst,freihand,train
freihand_00010846,datasets/training/rgb/00010846.jpg,data/processed/landmarks/freihand_00010846.npy,hand,sin_mst,freihand,train
0e1c923a-9fb4-45da-9b1e-2943050886f3,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace/0e1c923a-9fb4-45da-9b1e-2943050886f3.jpg,data/processed/landmarks/0e1c923a-9fb4-45da-9b1e-2943050886f3.npy,peace,sin_mst,hagrid,train
freihand_00009291,datasets/training/rgb/00009291.jpg,data/processed/landmarks/freihand_00009291.npy,hand,sin_mst,freihand,train
sample_02281_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02281_MST_3.png,data/processed/landmarks/sample_02281_MST_3.npy,,sin_mst,mano,train
a5fe3e0e-3efa-4f8a-937a-53a4b375df16,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace_inverted/a5fe3e0e-3efa-4f8a-937a-53a4b375df16.jpg,data/processed/landmarks/a5fe3e0e-3efa-4f8a-937a-53a4b375df16.npy,peace_inverted,sin_mst,hagrid,train
sample_02706_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02706_MST_3.png,data/processed/landmarks/sample_02706_MST_3.npy,,sin_mst,mano,train
563b06b0-feff-45f0-b0fe-c30f2a5d1f84,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three/563b06b0-feff-45f0-b0fe-c30f2a5d1f84.jpg,data/processed/landmarks/563b06b0-feff-45f0-b0fe-c30f2a5d1f84.npy,three,sin_mst,hagrid,train
sample_03606_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03606_MST_4.png,data/processed/landmarks/sample_03606_MST_4.npy,,sin_mst,mano,train
df3858dc-5c2a-41d8-aa94-c5fa3ed6f8cd,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/df3858dc-5c2a-41d8-aa94-c5fa3ed6f8cd.jpg,data/processed/landmarks/df3858dc-5c2a-41d8-aa94-c5fa3ed6f8cd.npy,two_up_inverted,sin_mst,hagrid,train
ccbdb129-cf1c-4df7-b359-ac370e971e2a,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/ccbdb129-cf1c-4df7-b359-ac370e971e2a.jpg,data/processed/landmarks/ccbdb129-cf1c-4df7-b359-ac370e971e2a.npy,two_up_inverted,sin_mst,hagrid,train
freihand_00028056,datasets/training/rgb/00028056.jpg,data/processed/landmarks/freihand_00028056.npy,hand,sin_mst,freihand,train
freihand_00007789,datasets/training/rgb/00007789.jpg,data/processed/landmarks/freihand_00007789.npy,hand,sin_mst,freihand,train
sample_07442_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07442_MST_8.png,data/processed/landmarks/sample_07442_MST_8.npy,,sin_mst,mano,train
58a0d946-b983-493b-9c0f-696b5f99ae53,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_ok/58a0d946-b983-493b-9c0f-696b5f99ae53.jpg,data/processed/landmarks/58a0d946-b983-493b-9c0f-696b5f99ae53.npy,ok,sin_mst,hagrid,train
freihand_00016313,datasets/training/rgb/00016313.jpg,data/processed/landmarks/freihand_00016313.npy,hand,sin_mst,freihand,train
5a1cf4d7-22da-447b-bae2-66fb5ae4bc29,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up/5a1cf4d7-22da-447b-bae2-66fb5ae4bc29.jpg,data/processed/landmarks/5a1cf4d7-22da-447b-bae2-66fb5ae4bc29.npy,no_gesture,sin_mst,hagrid,train
58c9d936-841b-49c8-be8d-b755c88dd7c4,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three2/58c9d936-841b-49c8-be8d-b755c88dd7c4.jpg,data/processed/landmarks/58c9d936-841b-49c8-be8d-b755c88dd7c4.npy,three2,sin_mst,hagrid,train
sample_03798_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03798_MST_4.png,data/processed/landmarks/sample_03798_MST_4.npy,,sin_mst,mano,train
sample_03105_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03105_MST_4.png,data/processed/landmarks/sample_03105_MST_4.npy,,sin_mst,mano,train
sample_08045_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08045_MST_9.png,data/processed/landmarks/sample_08045_MST_9.npy,,sin_mst,mano,train
acff5be7-dabb-4bc5-a040-719cc0618f64,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_four/acff5be7-dabb-4bc5-a040-719cc0618f64.jpg,data/processed/landmarks/acff5be7-dabb-4bc5-a040-719cc0618f64.npy,four,sin_mst,hagrid,train
sample_02712_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02712_MST_3.png,data/processed/landmarks/sample_02712_MST_3.npy,,sin_mst,mano,train
eaedc559-ecae-4509-b770-96985150fdae,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_like/eaedc559-ecae-4509-b770-96985150fdae.jpg,data/processed/landmarks/eaedc559-ecae-4509-b770-96985150fdae.npy,like,sin_mst,hagrid,train
freihand_00027633,datasets/training/rgb/00027633.jpg,data/processed/landmarks/freihand_00027633.npy,hand,sin_mst,freihand,train
sample_09201_MST_10,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09201_MST_10.png,data/processed/landmarks/sample_09201_MST_10.npy,,sin_mst,mano,train
freihand_00019771,datasets/training/rgb/00019771.jpg,data/processed/landmarks/freihand_00019771.npy,hand,sin_mst,freihand,train
8d60dfce-7d1a-4609-8fda-ecbefb9ee8a4,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_ok/8d60dfce-7d1a-4609-8fda-ecbefb9ee8a4.jpg,data/processed/landmarks/8d60dfce-7d1a-4609-8fda-ecbefb9ee8a4.npy,ok,sin_mst,hagrid,train
freihand_00011714,datasets/training/rgb/00011714.jpg,data/processed/landmarks/freihand_00011714.npy,hand,sin_mst,freihand,train
b55ee5e8-67c7-457e-8aaa-a56a91637476,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_rock/b55ee5e8-67c7-457e-8aaa-a56a91637476.jpg,data/processed/landmarks/b55ee5e8-67c7-457e-8aaa-a56a91637476.npy,rock,sin_mst,hagrid,train
59db8481-31b4-4adc-9af8-54ad6ef1569a,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_palm/59db8481-31b4-4adc-9af8-54ad6ef1569a.jpg,data/processed/landmarks/59db8481-31b4-4adc-9af8-54ad6ef1569a.npy,palm,sin_mst,hagrid,train
26b271a3-ffdb-4794-bfeb-6b85e942e442,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/26b271a3-ffdb-4794-bfeb-6b85e942e442.jpg,data/processed/landmarks/26b271a3-ffdb-4794-bfeb-6b85e942e442.npy,two_up_inverted,sin_mst,hagrid,train
freihand_00001634,datasets/training/rgb/00001634.jpg,data/processed/landmarks/freihand_00001634.npy,hand,sin_mst,freihand,train
f5d10fc1-fd0d-4cfb-9492-405ae7669abd,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up/f5d10fc1-fd0d-4cfb-9492-405ae7669abd.jpg,data/processed/landmarks/f5d10fc1-fd0d-4cfb-9492-405ae7669abd.npy,two_up,sin_mst,hagrid,train
sample_00900_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00900_MST_1.png,data/processed/landmarks/sample_00900_MST_1.npy,,sin_mst,mano,train
sample_09682_MST_10,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09682_MST_10.png,data/processed/landmarks/sample_09682_MST_10.npy,,sin_mst,mano,train
freihand_00008388,datasets/training/rgb/00008388.jpg,data/processed/landmarks/freihand_00008388.npy,hand,sin_mst,freihand,train
db4ce6e5-d8a1-465a-b20f-7b022804c627,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_fist/db4ce6e5-d8a1-465a-b20f-7b022804c627.jpg,data/processed/landmarks/db4ce6e5-d8a1-465a-b20f-7b022804c627.npy,fist,sin_mst,hagrid,train
freihand_00012528,datasets/training/rgb/00012528.jpg,data/processed/landmarks/freihand_00012528.npy,hand,sin_mst,freihand,train
sample_07232_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07232_MST_8.png,data/processed/landmarks/sample_07232_MST_8.npy,,sin_mst,mano,train
sample_07213_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07213_MST_8.png,data/processed/landmarks/sample_07213_MST_8.npy,,sin_mst,mano,train
freihand_00009930,datasets/training/rgb/00009930.jpg,data/processed/landmarks/freihand_00009930.npy,hand,sin_mst,freihand,train
sample_01664_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01664_MST_2.png,data/processed/landmarks/sample_01664_MST_2.npy,,sin_mst,mano,train
ac503979-49b6-4955-a0a8-b098b93db80e,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_dislike/ac503979-49b6-4955-a0a8-b098b93db80e.jpg,data/processed/landmarks/ac503979-49b6-4955-a0a8-b098b93db80e.npy,no_gesture,sin_mst,hagrid,train
29e3c655-0162-48dd-acf7-457e85cd8e02,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three2/29e3c655-0162-48dd-acf7-457e85cd8e02.jpg,data/processed/landmarks/29e3c655-0162-48dd-acf7-457e85cd8e02.npy,three2,sin_mst,hagrid,train
freihand_00032238,datasets/training/rgb/00032238.jpg,data/processed/landmarks/freihand_00032238.npy,hand,sin_mst,freihand,train
67116968-4928-4685-b872-e3005326654a,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up/67116968-4928-4685-b872-e3005326654a.jpg,data/processed/landmarks/67116968-4928-4685-b872-e3005326654a.npy,two_up,sin_mst,hagrid,train
freihand_00004089,datasets/training/rgb/00004089.jpg,data/processed/landmarks/freihand_00004089.npy,hand,sin_mst,freihand,train
freihand_00011389,datasets/training/rgb/00011389.jpg,data/processed/landmarks/freihand_00011389.npy,hand,sin_mst,freihand,train
sample_00179_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00179_MST_1.png,data/processed/landmarks/sample_00179_MST_1.npy,,sin_mst,mano,train
sample_00913_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00913_MST_1.png,data/processed/landmarks/sample_00913_MST_1.npy,,sin_mst,mano,train
aa439612-41b4-4d56-babd-c8419c9e0a8d,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_dislike/aa439612-41b4-4d56-babd-c8419c9e0a8d.jpg,data/processed/landmarks/aa439612-41b4-4d56-babd-c8419c9e0a8d.npy,dislike,sin_mst,hagrid,train
sample_05500_MST_6,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_05500_MST_6.png,data/processed/landmarks/sample_05500_MST_6.npy,,sin_mst,mano,train
sample_07977_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07977_MST_8.png,data/processed/landmarks/sample_07977_MST_8.npy,,sin_mst,mano,train
freihand_00022989,datasets/training/rgb/00022989.jpg,data/processed/landmarks/freihand_00022989.npy,hand,sin_mst,freihand,train
sample_07276_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07276_MST_8.png,data/processed/landmarks/sample_07276_MST_8.npy,,sin_mst,mano,train
sample_09698_MST_10,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09698_MST_10.png,data/processed/landmarks/sample_09698_MST_10.npy,,sin_mst,mano,train
freihand_00030669,datasets/training/rgb/00030669.jpg,data/processed/landmarks/freihand_00030669.npy,hand,sin_mst,freihand,train
freihand_00012631,datasets/training/rgb/00012631.jpg,data/processed/landmarks/freihand_00012631.npy,hand,sin_mst,freihand,train
dfe40023-f8aa-4706-87bf-61d25d44e714,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three2/dfe40023-f8aa-4706-87bf-61d25d44e714.jpg,data/processed/landmarks/dfe40023-f8aa-4706-87bf-61d25d44e714.npy,three2,sin_mst,hagrid,train
sample_08176_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08176_MST_9.png,data/processed/landmarks/sample_08176_MST_9.npy,,sin_mst,mano,train
7c5c2ce9-1077-4e74-83cb-039a8f2326fe,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three2/7c5c2ce9-1077-4e74-83cb-039a8f2326fe.jpg,data/processed/landmarks/7c5c2ce9-1077-4e74-83cb-039a8f2326fe.npy,three2,sin_mst,hagrid,train
freihand_00027542,datasets/training/rgb/00027542.jpg,data/processed/landmarks/freihand_00027542.npy,hand,sin_mst,freihand,train
sample_01491_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01491_MST_2.png,data/processed/landmarks/sample_01491_MST_2.npy,,sin_mst,mano,train
freihand_00019826,datasets/training/rgb/00019826.jpg,data/processed/landmarks/freihand_00019826.npy,hand,sin_mst,freihand,train
