sample_id,suggested_label,confidence,path_landmarks,dist_ok,thumb_abduction,palm_arc,prox_T,prox_I,prox_M,prox_R,prox_P
sample_04739_MST_5,unknown,0.2,data/processed/landmarks/sample_04739_MST_5.npy,2.170361,92.63969,2.2636719,56.611366,135.00691,112.9646,176.08998,57.762394
sample_01266_MST_2,unknown,0.2,data/processed/landmarks/sample_01266_MST_2.npy,2.0319653,93.934265,1.830937,99.640656,160.08304,149.22542,37.298904,144.76595
sample_01285_MST_2,like,0.98,data/processed/landmarks/sample_01285_MST_2.npy,0.4963432,6.478383,0.7779018,55.874126,155.89305,145.77727,81.036354,111.30653
sample_08717_MST_9,like,0.98,data/processed/landmarks/sample_08717_MST_9.npy,3.0141475,82.54065,2.306036,69.33545,83.69509,97.448456,143.11693,91.96307
sample_00836_MST_1,like,0.98,data/processed/landmarks/sample_00836_MST_1.npy,2.55775,51.0863,0.9226475,119.84453,146.69289,83.679214,89.44723,137.50284
sample_03698_MST_4,unknown,0.2,data/processed/landmarks/sample_03698_MST_4.npy,3.5796297,62.171555,3.3102267,114.297745,77.54244,62.345226,56.684196,18.238495
sample_02529_MST_3,fist,0.95,data/processed/landmarks/sample_02529_MST_3.npy,1.7776845,69.663414,0.7129368,133.28185,75.16351,136.98097,105.11199,149.42035
sample_01635_MST_2,two_up,0.65,data/processed/landmarks/sample_01635_MST_2.npy,0.7449152,25.994358,1.2143108,85.38167,63.12658,21.550135,127.97132,96.0789
sample_01449_MST_2,unknown,0.2,data/processed/landmarks/sample_01449_MST_2.npy,2.5504425,40.516014,2.211294,109.057396,144.93799,23.269947,82.15651,100.55271
sample_02586_MST_3,fist,0.95,data/processed/landmarks/sample_02586_MST_3.npy,0.9571932,58.068584,1.0095857,126.95398,131.01466,100.28471,117.83463,81.03029
sample_06147_MST_7,one,0.85,data/processed/landmarks/sample_06147_MST_7.npy,2.2523603,153.91063,1.496785,115.20193,20.829247,122.05553,69.22417,108.35272
sample_02537_MST_3,fist,0.95,data/processed/landmarks/sample_02537_MST_3.npy,1.1218011,56.39266,1.3212833,162.47583,79.21708,67.27879,154.5974,94.68136
sample_02195_MST_3,unknown,0.2,data/processed/landmarks/sample_02195_MST_3.npy,2.241145,96.01099,2.1657753,168.68263,91.5562,72.87272,113.96232,34.689922
sample_08173_MST_9,two_up,0.65,data/processed/landmarks/sample_08173_MST_9.npy,1.5572357,104.86868,1.1145387,117.96221,43.42558,48.86132,46.004208,96.16471
sample_02128_MST_3,one,0.85,data/processed/landmarks/sample_02128_MST_3.npy,1.7167526,79.32147,1.0993186,130.03235,23.749817,159.55243,84.54652,117.34273
sample_02649_MST_3,two_up,0.65,data/processed/landmarks/sample_02649_MST_3.npy,3.3305986,57.375805,2.145674,26.098654,110.591644,29.333513,130.31169,102.49834
sample_02708_MST_3,two_up,0.65,data/processed/landmarks/sample_02708_MST_3.npy,0.23457001,16.118553,0.9373848,111.16905,40.02594,49.43091,89.40272,42.35082
sample_09424_MST_10,fist,0.95,data/processed/landmarks/sample_09424_MST_10.npy,1.8592559,150.69164,0.6270448,151.34073,65.42835,141.76471,135.90773,91.302185
sample_08661_MST_9,fist,0.95,data/processed/landmarks/sample_08661_MST_9.npy,4.932668,120.73517,6.892965,125.846504,141.07854,135.71492,109.07687,169.09164
sample_00494_MST_1,unknown,0.2,data/processed/landmarks/sample_00494_MST_1.npy,1.6396614,63.449993,1.7391909,55.636127,55.106766,148.07056,68.151764,37.104412
sample_02581_MST_3,call,0.68,data/processed/landmarks/sample_02581_MST_3.npy,2.185316,109.29691,1.9935683,100.29314,120.83864,98.79203,59.357243,113.13763
sample_02759_MST_3,two_up,0.65,data/processed/landmarks/sample_02759_MST_3.npy,0.8902617,33.739532,1.2880924,134.6406,76.80533,34.084743,107.61331,114.83591
sample_03005_MST_4,unknown,0.2,data/processed/landmarks/sample_03005_MST_4.npy,2.6357322,118.12436,2.010428,149.94377,36.12674,100.733734,121.735435,66.08823
sample_08180_MST_9,fist,0.95,data/processed/landmarks/sample_08180_MST_9.npy,2.6407938,65.888954,1.5653685,132.02838,146.37895,69.61039,159.28061,73.4591
sample_01503_MST_2,fist,0.95,data/processed/landmarks/sample_01503_MST_2.npy,0.4290141,15.112802,0.96699935,125.84884,116.90215,91.35776,138.98523,137.36334
sample_02229_MST_3,like,0.98,data/processed/landmarks/sample_02229_MST_3.npy,0.5609598,42.864365,1.7838286,122.1214,93.509254,106.243065,96.80127,160.56882
sample_02740_MST_3,two_up,0.65,data/processed/landmarks/sample_02740_MST_3.npy,2.5246518,83.00324,1.6788118,87.53846,95.852,20.426722,172.16006,123.996475
sample_02584_MST_3,fist,0.95,data/processed/landmarks/sample_02584_MST_3.npy,2.744751,138.54056,0.437561,75.25838,171.9763,118.153595,98.236465,117.81652
sample_09032_MST_10,unknown,0.2,data/processed/landmarks/sample_09032_MST_10.npy,0.92835355,37.979496,1.4068445,136.66216,113.80619,59.876877,87.03893,146.4468
sample_08016_MST_9,fist,0.95,data/processed/landmarks/sample_08016_MST_9.npy,1.8825659,69.74603,2.1682022,98.405396,102.04834,103.05499,91.197784,88.83867
sample_02961_MST_3,three,0.7,data/processed/landmarks/sample_02961_MST_3.npy,1.0492207,36.86084,1.4502523,106.715904,105.31145,27.497324,54.12734,30.219757
sample_02048_MST_3,unknown,0.2,data/processed/landmarks/sample_02048_MST_3.npy,1.666118,81.91952,0.3672976,93.562416,160.5449,96.464836,117.56755,55.03522
sample_00657_MST_1,rock,0.62,data/processed/landmarks/sample_00657_MST_1.npy,1.2452843,53.894943,0.9345317,122.525444,119.25637,144.95197,152.67299,52.577366
sample_01818_MST_2,rock,0.72,data/processed/landmarks/sample_01818_MST_2.npy,4.495681,143.34367,2.4245806,118.87632,69.701,136.2571,71.23752,46.23564
sample_03956_MST_4,unknown,0.2,data/processed/landmarks/sample_03956_MST_4.npy,1.2384635,65.46017,1.1400796,114.0724,141.32857,152.68187,50.491894,23.040535
sample_09600_MST_10,unknown,0.2,data/processed/landmarks/sample_09600_MST_10.npy,0.8289105,27.293364,1.5029104,65.101265,51.565758,124.07379,35.660324,172.27434
sample_08446_MST_9,unknown,0.2,data/processed/landmarks/sample_08446_MST_9.npy,2.4804237,86.76809,2.1007497,136.9731,124.00552,81.302704,59.34568,142.73912
sample_03312_MST_4,fist,0.95,data/processed/landmarks/sample_03312_MST_4.npy,1.1175438,39.79345,2.3045492,92.55524,104.9155,109.69975,79.093925,118.66948
sample_02742_MST_3,unknown,0.2,data/processed/landmarks/sample_02742_MST_3.npy,2.1032987,61.66742,1.2489517,140.84521,170.14261,128.20619,50.892414,80.6363
sample_08747_MST_9,unknown,0.2,data/processed/landmarks/sample_08747_MST_9.npy,1.3393245,64.71551,0.8510614,124.04182,42.511425,111.78355,72.35939,162.8665
sample_00070_MST_1,two_up,0.65,data/processed/landmarks/sample_00070_MST_1.npy,1.1326826,63.807964,2.1681383,84.831215,74.44718,38.042213,107.700195,94.75779
sample_01157_MST_2,like,0.98,data/processed/landmarks/sample_01157_MST_2.npy,2.0275652,69.304344,1.619448,65.95784,150.92433,128.82722,145.37434,105.37842
sample_02228_MST_3,like,0.6,data/processed/landmarks/sample_02228_MST_3.npy,2.081638,112.80556,1.2538984,112.24495,120.43881,82.87236,43.907265,144.46025
sample_00590_MST_1,unknown,0.2,data/processed/landmarks/sample_00590_MST_1.npy,4.083365,64.875824,1.9714634,22.674,89.10242,149.10864,81.10679,34.190273
sample_02532_MST_3,one,0.85,data/processed/landmarks/sample_02532_MST_3.npy,1.00461,36.443478,1.4366121,71.04165,15.996939,71.85761,124.198715,117.86719
sample_01731_MST_2,fist,0.95,data/processed/landmarks/sample_01731_MST_2.npy,1.3178124,67.84659,1.8137625,104.81812,139.59036,164.26782,102.08537,71.51109
sample_00589_MST_1,rock,0.72,data/processed/landmarks/sample_00589_MST_1.npy,2.1390812,130.2226,0.5749478,83.41652,157.10155,118.99889,150.3293,32.443184
sample_05534_MST_6,fist,0.95,data/processed/landmarks/sample_05534_MST_6.npy,1.4024463,86.872375,1.1365111,148.03595,81.75505,146.87238,152.38579,133.65065
sample_05558_MST_6,like,0.98,data/processed/landmarks/sample_05558_MST_6.npy,2.5751247,143.53096,0.8250416,110.00756,136.74536,102.50402,149.09703,122.838135
sample_03869_MST_4,rock,0.62,data/processed/landmarks/sample_03869_MST_4.npy,1.7639521,44.246113,3.1264625,120.278015,107.71775,156.12025,128.5799,19.832575
sample_03887_MST_4,like,0.98,data/processed/landmarks/sample_03887_MST_4.npy,1.7547143,78.64273,1.6084539,78.37423,76.11924,73.341835,165.36111,131.12845
sample_01058_MST_2,unknown,0.2,data/processed/landmarks/sample_01058_MST_2.npy,1.7648883,68.95498,0.860943,39.048576,150.26743,152.78899,85.76172,22.159433
sample_03061_MST_4,fist,0.95,data/processed/landmarks/sample_03061_MST_4.npy,1.8807884,94.17043,1.993579,107.827644,116.232834,141.98145,130.61679,108.03535
sample_01727_MST_2,one,0.85,data/processed/landmarks/sample_01727_MST_2.npy,3.554596,168.6724,3.2766142,137.77762,34.280308,144.62067,179.15906,125.8646
sample_00198_MST_1,like,0.98,data/processed/landmarks/sample_00198_MST_1.npy,1.9037873,76.36506,1.559814,56.415085,146.52545,72.82397,100.36669,133.32031
sample_03805_MST_4,fist,0.95,data/processed/landmarks/sample_03805_MST_4.npy,2.7838616,126.30397,0.44665608,106.32017,69.84396,79.301674,78.30349,130.76369
sample_03886_MST_4,unknown,0.2,data/processed/landmarks/sample_03886_MST_4.npy,2.9724195,46.683678,1.4391496,65.27822,55.54259,167.46324,144.38512,111.30659
sample_02674_MST_3,like,0.98,data/processed/landmarks/sample_02674_MST_3.npy,0.4958882,22.10364,1.5321647,87.70099,120.462944,71.16942,118.368576,89.621765
sample_08012_MST_9,fist,0.95,data/processed/landmarks/sample_08012_MST_9.npy,4.457185,73.606155,1.7697904,67.65689,139.52165,155.8337,109.72963,83.04984
sample_00484_MST_1,rock,0.72,data/processed/landmarks/sample_00484_MST_1.npy,2.1574461,126.839226,2.826101,66.28525,80.99947,120.98522,130.84424,30.452915
sample_02978_MST_3,rock,0.72,data/processed/landmarks/sample_02978_MST_3.npy,2.0899076,147.84947,1.4506828,34.23496,74.42175,79.543625,72.87803,32.43457
sample_07564_MST_8,fist,0.95,data/processed/landmarks/sample_07564_MST_8.npy,2.3088357,115.41718,0.86799926,72.55384,129.15334,103.04203,86.97641,79.25526
sample_02347_MST_3,unknown,0.2,data/processed/landmarks/sample_02347_MST_3.npy,3.224285,93.67713,2.55432,114.68202,113.37466,86.28014,55.7209,69.450005
sample_03042_MST_4,like,0.98,data/processed/landmarks/sample_03042_MST_4.npy,2.3715734,125.25552,1.471881,37.882862,71.94661,96.58602,150.48387,173.79164
sample_02252_MST_3,unknown,0.2,data/processed/landmarks/sample_02252_MST_3.npy,1.5923744,82.74762,1.4834342,125.755005,149.50443,138.30774,119.44563,28.91558
sample_08911_MST_9,one,0.85,data/processed/landmarks/sample_08911_MST_9.npy,1.7059296,105.975105,0.3433433,124.17544,20.671213,84.45765,94.82506,97.953476
sample_01947_MST_2,unknown,0.2,data/processed/landmarks/sample_01947_MST_2.npy,4.4987273,29.401703,2.1834326,115.83347,162.71248,157.8113,46.99313,106.18787
sample_01688_MST_2,fist,0.95,data/processed/landmarks/sample_01688_MST_2.npy,1.6939731,83.88513,0.9619395,139.93987,98.45333,119.626724,156.47548,67.51322
sample_02071_MST_3,unknown,0.2,data/processed/landmarks/sample_02071_MST_3.npy,2.7169096,78.4345,1.5817662,145.72926,73.964806,99.85013,127.637634,23.272047
sample_03471_MST_4,one,0.85,data/processed/landmarks/sample_03471_MST_4.npy,2.233627,55.42885,2.02267,100.95851,13.105336,129.07845,173.87529,158.15242
sample_01802_MST_2,unknown,0.2,data/processed/landmarks/sample_01802_MST_2.npy,1.25608,61.537605,1.2261158,15.68378,156.52098,151.14902,82.04706,54.74175
sample_09093_MST_10,like,0.98,data/processed/landmarks/sample_09093_MST_10.npy,5.3412642,102.725204,0.882968,37.544846,129.94307,138.65323,135.29974,147.0279
sample_03807_MST_4,like,0.98,data/processed/landmarks/sample_03807_MST_4.npy,0.7418309,36.82953,1.4106787,64.87785,79.07643,137.23528,61.30231,72.70515
sample_02480_MST_3,bad_pose,0.5,data/processed/landmarks/sample_02480_MST_3.npy,5.2302036,124.64387,2.9117646,10.242384,149.30626,97.81312,88.16911,61.59467
sample_00721_MST_1,fist,0.95,data/processed/landmarks/sample_00721_MST_1.npy,1.9512613,48.658653,0.9460592,95.86849,62.084038,152.09427,116.63472,105.42549
sample_02134_MST_3,unknown,0.2,data/processed/landmarks/sample_02134_MST_3.npy,1.3651943,77.09281,0.60512024,73.39773,52.85684,109.80336,128.61613,49.587074
sample_00239_MST_1,fist,0.95,data/processed/landmarks/sample_00239_MST_1.npy,2.5552557,102.19404,2.1575186,95.63757,111.11273,170.55617,85.43927,95.51497
sample_09057_MST_10,fist,0.95,data/processed/landmarks/sample_09057_MST_10.npy,1.3806185,106.79943,0.7176756,129.53825,135.81082,74.28181,75.96036,85.438736
sample_03068_MST_4,two_up,0.65,data/processed/landmarks/sample_03068_MST_4.npy,0.7893413,32.88805,0.9295391,123.49816,68.34098,44.626118,96.666885,52.290096
sample_03630_MST_4,fist,0.95,data/processed/landmarks/sample_03630_MST_4.npy,0.7189942,1.9282348,0.085570425,45.43266,118.498764,117.4487,83.51396,111.9929
sample_00329_MST_1,unknown,0.2,data/processed/landmarks/sample_00329_MST_1.npy,1.0523953,35.15508,0.71013534,43.002567,90.35719,96.703514,68.30165,93.571144
sample_03540_MST_4,fist,0.95,data/processed/landmarks/sample_03540_MST_4.npy,1.9385929,111.04475,1.3266987,127.6761,61.323696,163.62094,115.92273,119.957214
sample_00554_MST_1,unknown,0.2,data/processed/landmarks/sample_00554_MST_1.npy,2.0200133,63.529396,1.5175128,83.712494,128.52277,38.72561,141.93771,116.18816
sample_00486_MST_1,rock,0.62,data/processed/landmarks/sample_00486_MST_1.npy,1.0073414,24.324749,1.4685222,140.1063,70.664406,104.16597,36.319,39.109432
sample_03124_MST_4,like,0.98,data/processed/landmarks/sample_03124_MST_4.npy,1.8399062,80.15491,4.341737,144.36191,135.47289,110.60139,160.76382,97.46015
sample_00363_MST_1,peace,0.85,data/processed/landmarks/sample_00363_MST_1.npy,0.8925875,21.665195,1.0884728,66.08417,27.753046,7.09669,64.27701,36.47775
sample_00638_MST_1,unknown,0.2,data/processed/landmarks/sample_00638_MST_1.npy,1.8989376,70.840256,0.9226881,97.7294,37.09914,86.82058,62.711323,75.61136
sample_02589_MST_3,like,0.98,data/processed/landmarks/sample_02589_MST_3.npy,2.7154887,116.67375,1.6632639,95.6305,69.36101,118.18595,72.27709,159.87448
sample_08131_MST_9,like,0.98,data/processed/landmarks/sample_08131_MST_9.npy,1.8546417,46.45999,1.6910486,45.26942,153.75282,99.5644,78.66909,77.27616
sample_03203_MST_4,fist,0.95,data/processed/landmarks/sample_03203_MST_4.npy,4.180024,78.50716,1.8086854,105.81293,119.0221,86.81548,131.44078,118.52477
sample_09922_MST_10,unknown,0.2,data/processed/landmarks/sample_09922_MST_10.npy,2.1147292,105.6015,0.83369285,88.995605,46.431644,136.7376,148.23949,84.693985
sample_02193_MST_3,unknown,0.2,data/processed/landmarks/sample_02193_MST_3.npy,2.5477092,66.29513,1.7193763,40.451443,121.82773,127.510826,82.25076,116.335396
sample_00019_MST_1,like,0.98,data/processed/landmarks/sample_00019_MST_1.npy,1.2839093,69.176765,0.7462201,141.48772,95.891914,91.503365,68.45448,135.71701
sample_03338_MST_4,fist,0.95,data/processed/landmarks/sample_03338_MST_4.npy,2.4585786,85.91865,1.7314517,166.43654,123.55937,151.5529,120.50278,90.32783
sample_01854_MST_2,like,0.98,data/processed/landmarks/sample_01854_MST_2.npy,1.7200707,79.74326,0.4669475,77.35673,96.75884,135.65019,91.95855,76.89005
sample_08611_MST_9,two_up,0.65,data/processed/landmarks/sample_08611_MST_9.npy,0.9311641,25.80092,0.92784095,82.964355,81.81326,37.87451,137.50241,100.44012
sample_01032_MST_2,unknown,0.2,data/processed/landmarks/sample_01032_MST_2.npy,3.2557034,135.1356,4.6070666,156.58336,169.39804,38.35646,93.72456,72.28076
sample_03551_MST_4,two_up,0.65,data/processed/landmarks/sample_03551_MST_4.npy,0.9935888,38.782158,1.3038214,31.834444,51.378292,38.32398,120.34533,116.17118
sample_06356_MST_7,like,0.98,data/processed/landmarks/sample_06356_MST_7.npy,2.143073,49.53914,0.8053474,43.503845,125.95038,74.61949,157.46603,132.54565
sample_07175_MST_8,unknown,0.2,data/processed/landmarks/sample_07175_MST_8.npy,1.699371,97.126076,0.86127794,35.837975,145.3175,150.11331,131.14061,64.93787
sample_00156_MST_1,fist,0.95,data/processed/landmarks/sample_00156_MST_1.npy,3.1911757,167.27592,3.005746,91.62658,108.47996,95.51993,83.09826,78.631004
sample_02179_MST_3,like,0.98,data/processed/landmarks/sample_02179_MST_3.npy,3.266243,77.97622,2.3867233,92.098076,139.27432,93.11871,103.393196,134.24353
sample_07103_MST_8,unknown,0.2,data/processed/landmarks/sample_07103_MST_8.npy,2.358839,60.496143,2.639961,103.87369,108.41642,65.616295,138.45572,47.68958
sample_01382_MST_2,like,0.98,data/processed/landmarks/sample_01382_MST_2.npy,0.7665067,35.490845,1.0814856,124.3514,98.37033,147.58588,90.564354,141.96103
sample_03587_MST_4,unknown,0.2,data/processed/landmarks/sample_03587_MST_4.npy,1.7553843,116.96369,0.97571015,102.837364,52.82722,81.03183,83.365295,162.32024
sample_03771_MST_4,rock,0.72,data/processed/landmarks/sample_03771_MST_4.npy,1.7894359,120.08383,1.2220014,178.7625,124.02549,45.098846,87.5662,49.287014
sample_02885_MST_3,rock,0.62,data/processed/landmarks/sample_02885_MST_3.npy,0.8685166,20.756113,0.8136114,74.62428,66.40402,100.402954,55.079464,51.71798
sample_07237_MST_8,unknown,0.2,data/processed/landmarks/sample_07237_MST_8.npy,1.9132906,142.10097,0.69336534,169.80383,106.8699,50.848328,67.21276,94.92027
sample_01403_MST_2,unknown,0.2,data/processed/landmarks/sample_01403_MST_2.npy,2.1036017,45.0882,1.6107453,117.394455,144.5274,33.913998,123.805466,114.63453
sample_00217_MST_1,fist,0.95,data/processed/landmarks/sample_00217_MST_1.npy,1.842508,52.162235,1.0214249,94.979675,141.3963,121.683174,86.59375,129.67308
sample_03670_MST_4,fist,0.95,data/processed/landmarks/sample_03670_MST_4.npy,2.3524277,76.25295,0.48647606,134.64842,112.3479,131.6346,74.45118,82.07884
sample_02790_MST_3,fist,0.95,data/processed/landmarks/sample_02790_MST_3.npy,1.8827387,87.78743,0.8296207,122.83645,83.74722,162.96729,80.165825,111.16113
sample_02809_MST_3,unknown,0.2,data/processed/landmarks/sample_02809_MST_3.npy,0.89771056,25.08694,1.3904488,78.42918,42.858227,70.68275,45.345695,102.19933
sample_00452_MST_1,like,0.98,data/processed/landmarks/sample_00452_MST_1.npy,2.9435134,88.41823,2.0951955,114.85728,96.61487,126.40674,114.37081,103.75721
sample_05098_MST_6,fist,0.95,data/processed/landmarks/sample_05098_MST_6.npy,3.4024687,127.00102,3.3033495,94.094025,143.1373,120.89653,93.45256,63.62446
sample_01258_MST_2,unknown,0.2,data/processed/landmarks/sample_01258_MST_2.npy,1.015181,43.05545,0.88064265,107.167496,155.07767,33.598717,99.423935,80.05539
sample_00611_MST_1,fist,0.95,data/processed/landmarks/sample_00611_MST_1.npy,1.3550959,60.58767,1.6244199,117.775444,77.47199,138.35373,115.17371,73.28483
sample_00048_MST_1,rock,0.62,data/processed/landmarks/sample_00048_MST_1.npy,1.3349682,55.040836,0.75309783,8.151674,116.47983,70.24692,107.85948,47.4111
sample_01766_MST_2,fist,0.95,data/processed/landmarks/sample_01766_MST_2.npy,0.65605444,35.85961,1.8147442,116.73865,95.815025,96.167885,150.28842,126.285355
sample_03025_MST_4,rock,0.62,data/processed/landmarks/sample_03025_MST_4.npy,0.96445787,30.031479,1.2285161,131.1329,94.1034,98.45866,109.95197,16.512354
sample_02729_MST_3,rock,0.62,data/processed/landmarks/sample_02729_MST_3.npy,0.99897003,51.445663,0.4591132,80.38355,90.18192,55.256226,65.12035,63.754402
sample_00284_MST_1,unknown,0.2,data/processed/landmarks/sample_00284_MST_1.npy,1.3568119,79.99533,0.1462335,71.05458,84.801346,158.30324,55.8456,75.44476
sample_01305_MST_2,unknown,0.2,data/processed/landmarks/sample_01305_MST_2.npy,1.7992251,77.542274,0.70207053,27.056713,51.092476,53.177437,162.61568,70.343544
sample_09455_MST_10,unknown,0.2,data/processed/landmarks/sample_09455_MST_10.npy,4.606024,60.093273,2.738924,55.149498,51.542652,115.6428,138.57663,132.30516
