sample_id,suggested_label,confidence
sample_02877_MST_3,three,0.7
sample_03091_MST_4,unknown,0.3
sample_01756_MST_2,unknown,0.3
sample_07737_MST_8,palm,0.9
sample_01933_MST_2,unknown,0.3
sample_03553_MST_4,unknown,0.3
sample_01992_MST_2,unknown,0.3
sample_03560_MST_4,four,0.8
sample_03038_MST_4,palm,0.9
sample_02779_MST_3,unknown,0.3
sample_01217_MST_2,four,0.8
sample_03944_MST_4,palm,0.9
sample_03424_MST_4,palm,0.9
sample_02720_MST_3,palm,0.9
sample_08160_MST_9,unknown,0.3
sample_03659_MST_4,unknown,0.3
sample_01194_MST_2,unknown,0.3
sample_09764_MST_10,unknown,0.3
sample_08320_MST_9,palm,0.9
sample_01230_MST_2,unknown,0.3
sample_01764_MST_2,palm,0.9
sample_02824_MST_3,unknown,0.3
sample_01501_MST_2,palm,0.9
sample_03554_MST_4,palm,0.9
sample_01391_MST_2,unknown,0.3
sample_03918_MST_4,palm,0.9
sample_03288_MST_4,unknown,0.3
sample_00500_MST_1,palm,0.9
sample_01975_MST_2,four,0.8
sample_09400_MST_10,unknown,0.3
sample_00087_MST_1,unknown,0.3
sample_03399_MST_4,palm,0.9
sample_00178_MST_1,unknown,0.3
sample_03429_MST_4,unknown,0.3
sample_00493_MST_1,unknown,0.3
sample_03678_MST_4,palm,0.9
sample_03254_MST_4,unknown,0.3
sample_01950_MST_2,unknown,0.3
sample_02593_MST_3,unknown,0.3
sample_03898_MST_4,unknown,0.3
sample_00652_MST_1,palm,0.9
sample_03483_MST_4,three,0.7
sample_07673_MST_8,three,0.7
sample_00189_MST_1,palm,0.9
sample_03884_MST_4,palm,0.9
sample_03917_MST_4,palm,0.9
sample_00487_MST_1,palm,0.9
sample_03819_MST_4,palm,0.9
sample_03766_MST_4,unknown,0.3
sample_02496_MST_3,palm,0.9
sample_09354_MST_10,unknown,0.3
sample_01595_MST_2,palm,0.9
sample_09411_MST_10,palm,0.9
sample_07678_MST_8,unknown,0.3
sample_07289_MST_8,unknown,0.3
sample_08311_MST_9,unknown,0.3
sample_02257_MST_3,unknown,0.3
sample_04332_MST_5,palm,0.9
sample_02181_MST_3,unknown,0.3
sample_01123_MST_2,palm,0.9
sample_08883_MST_9,palm,0.9
sample_02415_MST_3,palm,0.9
sample_00669_MST_1,palm,0.9
sample_09674_MST_10,unknown,0.3
sample_07433_MST_8,palm,0.9
sample_09491_MST_10,unknown,0.3
sample_03985_MST_4,unknown,0.3
sample_09574_MST_10,palm,0.9
sample_01332_MST_2,palm,0.9
sample_00313_MST_1,palm,0.9
sample_02226_MST_3,palm,0.9
sample_02277_MST_3,unknown,0.3
sample_01649_MST_2,palm,0.9
sample_00662_MST_1,palm,0.9
sample_07141_MST_8,unknown,0.3
sample_07859_MST_8,four,0.8
sample_08652_MST_9,palm,0.9
sample_01155_MST_2,palm,0.9
sample_09872_MST_10,unknown,0.3
sample_02106_MST_3,palm,0.9
sample_00125_MST_1,unknown,0.3
sample_02750_MST_3,palm,0.9
sample_02675_MST_3,unknown,0.3
sample_08497_MST_9,unknown,0.3
sample_02389_MST_3,unknown,0.3
sample_09735_MST_10,unknown,0.3
sample_08814_MST_9,unknown,0.3
sample_02773_MST_3,palm,0.9
sample_01873_MST_2,unknown,0.3
sample_07974_MST_8,palm,0.9
sample_00509_MST_1,four,0.8
sample_09793_MST_10,unknown,0.3
sample_08415_MST_9,palm,0.9
sample_01182_MST_2,palm,0.9
sample_03273_MST_4,palm,0.9
sample_00766_MST_1,unknown,0.3
sample_02879_MST_3,unknown,0.3
sample_08252_MST_9,unknown,0.3
sample_01567_MST_2,palm,0.9
sample_07010_MST_8,palm,0.9
sample_07346_MST_8,palm,0.9
sample_03715_MST_4,palm,0.9
sample_02772_MST_3,unknown,0.3
sample_02694_MST_3,unknown,0.3
sample_01081_MST_2,unknown,0.3
sample_01170_MST_2,unknown,0.3
sample_07971_MST_8,four,0.8
sample_09302_MST_10,unknown,0.3
sample_02477_MST_3,unknown,0.3
sample_02067_MST_3,unknown,0.3
sample_01009_MST_2,palm,0.9
sample_02000_MST_3,unknown,0.3
sample_01104_MST_2,palm,0.9
sample_00421_MST_1,unknown,0.3
sample_03934_MST_4,unknown,0.3
sample_02154_MST_3,four,0.8
sample_02412_MST_3,palm,0.9
sample_09546_MST_10,palm,0.9
sample_00296_MST_1,palm,0.9
sample_01288_MST_2,four,0.8
sample_00491_MST_1,three,0.7
sample_03526_MST_4,unknown,0.3
sample_09681_MST_10,unknown,0.3
sample_01562_MST_2,unknown,0.3
sample_07721_MST_8,palm,0.9
sample_01080_MST_2,unknown,0.3
sample_08185_MST_9,palm,0.9
sample_09129_MST_10,palm,0.9
sample_02547_MST_3,palm,0.9
sample_07886_MST_8,palm,0.9
sample_03036_MST_4,palm,0.9
sample_06037_MST_7,unknown,0.3
sample_00057_MST_1,palm,0.9
sample_08936_MST_9,palm,0.9
sample_01613_MST_2,unknown,0.3
sample_09763_MST_10,palm,0.9
sample_01390_MST_2,unknown,0.3
sample_09125_MST_10,palm,0.9
sample_07609_MST_8,unknown,0.3
sample_01527_MST_2,palm,0.9
sample_02074_MST_3,unknown,0.3
sample_01197_MST_2,unknown,0.3
sample_03431_MST_4,unknown,0.3
sample_03342_MST_4,palm,0.9
sample_03705_MST_4,palm,0.9
sample_01652_MST_2,palm,0.9
sample_00478_MST_1,unknown,0.3
sample_00285_MST_1,unknown,0.3
sample_09662_MST_10,palm,0.9
sample_03110_MST_4,unknown,0.3
sample_02437_MST_3,palm,0.9
sample_09259_MST_10,four,0.8
sample_00718_MST_1,palm,0.9
sample_03108_MST_4,palm,0.9
sample_08845_MST_9,unknown,0.3
sample_09426_MST_10,unknown,0.3
sample_02967_MST_3,unknown,0.3
sample_07579_MST_8,unknown,0.3
sample_03844_MST_4,palm,0.9
sample_03151_MST_4,unknown,0.3
sample_08019_MST_9,unknown,0.3
sample_09241_MST_10,four,0.8
sample_08469_MST_9,four,0.8
sample_02467_MST_3,palm,0.9
sample_02323_MST_3,four,0.8
sample_02283_MST_3,unknown,0.3
sample_02948_MST_3,unknown,0.3
sample_08178_MST_9,unknown,0.3
sample_00220_MST_1,palm,0.9
sample_03841_MST_4,unknown,0.3
sample_04023_MST_5,unknown,0.3
sample_08991_MST_9,palm,0.9
sample_02653_MST_3,palm,0.9
sample_00162_MST_1,four,0.8
sample_01148_MST_2,palm,0.9
sample_02687_MST_3,unknown,0.3
sample_03962_MST_4,unknown,0.3
sample_07996_MST_8,palm,0.9
sample_09744_MST_10,palm,0.9
sample_08485_MST_9,palm,0.9
sample_02645_MST_3,palm,0.9
sample_08947_MST_9,three,0.7
sample_08156_MST_9,palm,0.9
sample_02949_MST_3,rock,0.7
sample_06758_MST_7,unknown,0.3
sample_09232_MST_10,palm,0.9
sample_02270_MST_3,unknown,0.3
sample_00196_MST_1,palm,0.9
sample_07101_MST_8,four,0.8
sample_03637_MST_4,unknown,0.3
sample_03163_MST_4,unknown,0.3
sample_01461_MST_2,unknown,0.3
sample_01842_MST_2,palm,0.9
sample_03762_MST_4,four,0.8
sample_00146_MST_1,palm,0.9
sample_00967_MST_1,palm,0.9
sample_02160_MST_3,palm,0.9
sample_06577_MST_7,palm,0.9
sample_03071_MST_4,palm,0.9
sample_08477_MST_9,palm,0.9
sample_01883_MST_2,palm,0.9
sample_01685_MST_2,four,0.8
sample_09182_MST_10,unknown,0.3
sample_03074_MST_4,unknown,0.3
sample_03226_MST_4,palm,0.9
sample_05409_MST_6,palm,0.9
sample_03384_MST_4,palm,0.9
sample_02398_MST_3,palm,0.9
sample_02922_MST_3,palm,0.9
sample_01626_MST_2,unknown,0.3
sample_04527_MST_5,unknown,0.3
sample_03146_MST_4,unknown,0.3
sample_01233_MST_2,palm,0.9
sample_01834_MST_2,unknown,0.3
sample_03864_MST_4,palm,0.9
sample_03856_MST_4,palm,0.9
sample_03390_MST_4,palm,0.9
sample_02420_MST_3,palm,0.9
sample_02891_MST_3,palm,0.9
sample_05623_MST_6,palm,0.9
sample_00400_MST_1,unknown,0.3
sample_01347_MST_2,palm,0.9
sample_08151_MST_9,unknown,0.3
sample_07166_MST_8,palm,0.9
sample_03591_MST_4,unknown,0.3
sample_07872_MST_8,unknown,0.3
sample_05565_MST_6,unknown,0.3
sample_09340_MST_10,palm,0.9
sample_07499_MST_8,palm,0.9
sample_00914_MST_1,palm,0.9
sample_01533_MST_2,palm,0.9
sample_02351_MST_3,unknown,0.3
sample_07168_MST_8,palm,0.9
sample_02774_MST_3,three,0.7
sample_09781_MST_10,unknown,0.3
sample_06972_MST_7,palm,0.9
sample_06821_MST_7,palm,0.9
sample_03328_MST_4,palm,0.9
sample_02240_MST_3,palm,0.9
sample_00257_MST_1,palm,0.9
sample_09991_MST_10,palm,0.9
sample_01357_MST_2,palm,0.9
sample_00276_MST_1,unknown,0.3
sample_00632_MST_1,unknown,0.3
sample_00249_MST_1,unknown,0.3
sample_02991_MST_3,palm,0.9
sample_00086_MST_1,unknown,0.3
sample_00129_MST_1,palm,0.9
sample_00303_MST_1,palm,0.9
sample_03116_MST_4,unknown,0.3
sample_03583_MST_4,palm,0.9
sample_00596_MST_1,unknown,0.3
sample_01539_MST_2,palm,0.9
sample_00919_MST_1,unknown,0.3
sample_07368_MST_8,palm,0.9
sample_02721_MST_3,palm,0.9
sample_03871_MST_4,unknown,0.3
sample_03669_MST_4,palm,0.9
sample_03029_MST_4,unknown,0.3
sample_09145_MST_10,palm,0.9
sample_09062_MST_10,palm,0.9
sample_03018_MST_4,palm,0.9
sample_00444_MST_1,unknown,0.3
sample_02413_MST_3,three,0.7
sample_08366_MST_9,unknown,0.3
sample_01746_MST_2,palm,0.9
sample_03450_MST_4,palm,0.9
sample_01913_MST_2,palm,0.9
sample_07814_MST_8,palm,0.9
sample_02478_MST_3,palm,0.9
sample_02663_MST_3,three,0.7
sample_00463_MST_1,palm,0.9
sample_08916_MST_9,palm,0.9
sample_00866_MST_1,palm,0.9
sample_00904_MST_1,three,0.7
sample_00159_MST_1,palm,0.9
sample_01041_MST_2,unknown,0.3
sample_00683_MST_1,palm,0.9
sample_02521_MST_3,palm,0.9
sample_05944_MST_6,unknown,0.3
sample_01034_MST_2,palm,0.9
sample_08997_MST_9,four,0.8
sample_00958_MST_1,unknown,0.3
sample_03051_MST_4,unknown,0.3
sample_04553_MST_5,palm,0.9
sample_01246_MST_2,palm,0.9
sample_01620_MST_2,palm,0.9
sample_08811_MST_9,palm,0.9
sample_08958_MST_9,unknown,0.3
sample_01070_MST_2,four,0.8
sample_00074_MST_1,palm,0.9
sample_03223_MST_4,unknown,0.3
sample_05269_MST_6,unknown,0.3
sample_08310_MST_9,palm,0.9
sample_00361_MST_1,palm,0.9
sample_09151_MST_10,palm,0.9
sample_01684_MST_2,unknown,0.3
sample_09193_MST_10,four,0.8
sample_08195_MST_9,unknown,0.3
sample_00325_MST_1,four,0.8
sample_03919_MST_4,palm,0.9
sample_00703_MST_1,palm,0.9
sample_09369_MST_10,unknown,0.3
sample_03022_MST_4,palm,0.9
sample_02171_MST_3,palm,0.9
sample_02416_MST_3,unknown,0.3
sample_00962_MST_1,unknown,0.3
sample_02087_MST_3,palm,0.9
sample_03474_MST_4,palm,0.9
sample_03407_MST_4,palm,0.9
sample_03811_MST_4,peace,0.8
sample_03301_MST_4,unknown,0.3
sample_03948_MST_4,palm,0.9
sample_02230_MST_3,palm,0.9
sample_07521_MST_8,unknown,0.3
sample_09690_MST_10,unknown,0.3
sample_01072_MST_2,palm,0.9
sample_02761_MST_3,four,0.8
sample_03256_MST_4,rock,0.7
sample_02272_MST_3,palm,0.9
sample_03331_MST_4,palm,0.9
sample_02112_MST_3,unknown,0.3
sample_02825_MST_3,palm,0.9
sample_01714_MST_2,four,0.8
sample_03021_MST_4,unknown,0.3
sample_06595_MST_7,palm,0.9
sample_00948_MST_1,unknown,0.3
sample_01942_MST_2,unknown,0.3
sample_03785_MST_4,palm,0.9
sample_00571_MST_1,palm,0.9
sample_06935_MST_7,palm,0.9
sample_07796_MST_8,three,0.7
sample_08800_MST_9,unknown,0.3
sample_01031_MST_2,unknown,0.3
sample_00251_MST_1,unknown,0.3
sample_00012_MST_1,four,0.8
sample_00705_MST_1,four,0.8
sample_03863_MST_4,palm,0.9
sample_03368_MST_4,four,0.8
sample_03435_MST_4,palm,0.9
sample_05669_MST_6,unknown,0.3
sample_07617_MST_8,unknown,0.3
sample_00781_MST_1,palm,0.9
sample_03739_MST_4,palm,0.9
sample_06809_MST_7,palm,0.9
sample_09345_MST_10,palm,0.9
sample_00594_MST_1,palm,0.9
sample_00023_MST_1,four,0.8
sample_08240_MST_9,palm,0.9
sample_00204_MST_1,palm,0.9
sample_01888_MST_2,unknown,0.3
sample_02409_MST_3,palm,0.9
sample_08796_MST_9,unknown,0.3
sample_00476_MST_1,palm,0.9
sample_00292_MST_1,four,0.8
sample_00420_MST_1,palm,0.9
sample_08979_MST_9,unknown,0.3
sample_02770_MST_3,unknown,0.3
sample_02549_MST_3,unknown,0.3
sample_03349_MST_4,palm,0.9
sample_05053_MST_6,three,0.7
sample_02971_MST_3,unknown,0.3
sample_03748_MST_4,unknown,0.3
sample_02841_MST_3,three,0.7
sample_01291_MST_2,unknown,0.3
sample_00269_MST_1,palm,0.9
sample_01128_MST_2,unknown,0.3
sample_03646_MST_4,palm,0.9
sample_02935_MST_3,palm,0.9
sample_03233_MST_4,palm,0.9
sample_02982_MST_3,unknown,0.3
sample_01827_MST_2,unknown,0.3
sample_02987_MST_3,four,0.8
sample_00270_MST_1,palm,0.9
sample_01042_MST_2,unknown,0.3
sample_09636_MST_10,palm,0.9
sample_02280_MST_3,unknown,0.3
sample_00625_MST_1,unknown,0.3
sample_04737_MST_5,palm,0.9
sample_08658_MST_9,four,0.8
sample_00756_MST_1,palm,0.9
sample_00369_MST_1,palm,0.9
sample_01360_MST_2,four,0.8
sample_08935_MST_9,palm,0.9
sample_09070_MST_10,unknown,0.3
sample_02722_MST_3,palm,0.9
sample_07491_MST_8,palm,0.9
sample_04311_MST_5,unknown,0.3
sample_00117_MST_1,unknown,0.3
sample_01300_MST_2,palm,0.9
sample_02830_MST_3,unknown,0.3
sample_03756_MST_4,palm,0.9
sample_00930_MST_1,unknown,0.3
sample_01356_MST_2,palm,0.9
sample_01832_MST_2,unknown,0.3
sample_01175_MST_2,palm,0.9
sample_06030_MST_7,palm,0.9
sample_03143_MST_4,palm,0.9
sample_08011_MST_9,four,0.8
sample_03584_MST_4,palm,0.9
sample_01520_MST_2,unknown,0.3
sample_00161_MST_1,unknown,0.3
sample_02714_MST_3,palm,0.9
sample_09834_MST_10,unknown,0.3
sample_00428_MST_1,palm,0.9
sample_02016_MST_3,unknown,0.3
sample_02501_MST_3,unknown,0.3
sample_00167_MST_1,palm,0.9
sample_01469_MST_2,palm,0.9
sample_08868_MST_9,unknown,0.3
sample_00311_MST_1,palm,0.9
sample_08617_MST_9,unknown,0.3
sample_03456_MST_4,palm,0.9
sample_01898_MST_2,palm,0.9
sample_09443_MST_10,palm,0.9
sample_07871_MST_8,rock,0.7
sample_01695_MST_2,palm,0.9
sample_08852_MST_9,palm,0.9
sample_02429_MST_3,palm,0.9
sample_06636_MST_7,unknown,0.3
sample_08118_MST_9,unknown,0.3
sample_01480_MST_2,unknown,0.3
sample_01630_MST_2,unknown,0.3
sample_00152_MST_1,palm,0.9
sample_03870_MST_4,palm,0.9
sample_00585_MST_1,palm,0.9
sample_06516_MST_7,rock,0.7
sample_03004_MST_4,palm,0.9
sample_00150_MST_1,palm,0.9
sample_00441_MST_1,unknown,0.3
sample_07990_MST_8,palm,0.9
sample_01828_MST_2,palm,0.9
sample_09481_MST_10,unknown,0.3
sample_03305_MST_4,palm,0.9
sample_00986_MST_1,unknown,0.3
sample_07995_MST_8,unknown,0.3
sample_02582_MST_3,palm,0.9
sample_00310_MST_1,palm,0.9
sample_01089_MST_2,four,0.8
sample_03538_MST_4,unknown,0.3
sample_00677_MST_1,unknown,0.3
sample_01911_MST_2,palm,0.9
sample_03394_MST_4,palm,0.9
sample_08237_MST_9,palm,0.9
sample_03010_MST_4,palm,0.9
sample_01249_MST_2,unknown,0.3
sample_00898_MST_1,palm,0.9
sample_00140_MST_1,palm,0.9
sample_09541_MST_10,palm,0.9
sample_01762_MST_2,palm,0.9
sample_07441_MST_8,unknown,0.3
sample_08416_MST_9,palm,0.9
sample_00824_MST_1,palm,0.9
sample_05046_MST_6,palm,0.9
sample_01091_MST_2,unknown,0.3
sample_01113_MST_2,unknown,0.3
sample_07072_MST_8,unknown,0.3
sample_07547_MST_8,palm,0.9
sample_02466_MST_3,palm,0.9
sample_02495_MST_3,palm,0.9
sample_09104_MST_10,unknown,0.3
sample_02468_MST_3,unknown,0.3
sample_02004_MST_3,unknown,0.3
sample_03165_MST_4,palm,0.9
sample_00806_MST_1,unknown,0.3
sample_09489_MST_10,unknown,0.3
sample_00405_MST_1,unknown,0.3
sample_01455_MST_2,unknown,0.3
sample_06764_MST_7,unknown,0.3
sample_08249_MST_9,unknown,0.3
sample_06914_MST_7,four,0.8
sample_00906_MST_1,palm,0.9
sample_02358_MST_3,palm,0.9
sample_03980_MST_4,palm,0.9
sample_07964_MST_8,unknown,0.3
sample_02268_MST_3,unknown,0.3
sample_01158_MST_2,unknown,0.3
sample_02876_MST_3,unknown,0.3
sample_06558_MST_7,palm,0.9
sample_02032_MST_3,palm,0.9
sample_01835_MST_2,palm,0.9
sample_09486_MST_10,palm,0.9
sample_03893_MST_4,four,0.8
sample_00702_MST_1,unknown,0.3
sample_03221_MST_4,palm,0.9
sample_01740_MST_2,palm,0.9
sample_02560_MST_3,palm,0.9
sample_01177_MST_2,palm,0.9
sample_07161_MST_8,palm,0.9
sample_01189_MST_2,unknown,0.3
sample_01137_MST_2,unknown,0.3
sample_03049_MST_4,palm,0.9
sample_01316_MST_2,unknown,0.3
sample_00723_MST_1,three,0.7
sample_00886_MST_1,unknown,0.3
sample_00642_MST_1,unknown,0.3
sample_07229_MST_8,unknown,0.3
sample_02833_MST_3,palm,0.9
sample_00883_MST_1,palm,0.9
sample_07002_MST_8,unknown,0.3
sample_07404_MST_8,palm,0.9
sample_02507_MST_3,unknown,0.3
sample_06062_MST_7,three,0.7
sample_02813_MST_3,palm,0.9
sample_03069_MST_4,palm,0.9
sample_01046_MST_2,palm,0.9
sample_08201_MST_9,palm,0.9
sample_00021_MST_1,four,0.8
sample_03050_MST_4,unknown,0.3
sample_09534_MST_10,unknown,0.3
sample_01094_MST_2,four,0.8
sample_03053_MST_4,unknown,0.3
sample_07106_MST_8,unknown,0.3
sample_03672_MST_4,palm,0.9
sample_00887_MST_1,unknown,0.3
sample_09967_MST_10,unknown,0.3
sample_01725_MST_2,palm,0.9
sample_00118_MST_1,unknown,0.3
sample_03793_MST_4,unknown,0.3
sample_01836_MST_2,unknown,0.3
sample_03345_MST_4,unknown,0.3
sample_08633_MST_9,palm,0.9
sample_08183_MST_9,palm,0.9
sample_08034_MST_9,unknown,0.3
sample_00345_MST_1,palm,0.9
sample_00966_MST_1,palm,0.9
sample_00544_MST_1,palm,0.9
sample_00757_MST_1,palm,0.9
sample_07821_MST_8,palm,0.9
sample_03520_MST_4,unknown,0.3
sample_02908_MST_3,unknown,0.3
sample_09348_MST_10,palm,0.9
sample_07256_MST_8,unknown,0.3
sample_04935_MST_5,unknown,0.3
sample_07425_MST_8,palm,0.9
sample_00240_MST_1,palm,0.9
sample_00710_MST_1,unknown,0.3
sample_00700_MST_1,palm,0.9
sample_03932_MST_4,unknown,0.3
sample_00336_MST_1,unknown,0.3
sample_03458_MST_4,palm,0.9
sample_00780_MST_1,palm,0.9
sample_03943_MST_4,unknown,0.3
sample_08930_MST_9,unknown,0.3
sample_03157_MST_4,palm,0.9
sample_00562_MST_1,unknown,0.3
sample_02025_MST_3,palm,0.9
sample_03367_MST_4,palm,0.9
sample_03556_MST_4,palm,0.9
sample_01515_MST_2,palm,0.9
sample_01088_MST_2,palm,0.9
sample_02070_MST_3,palm,0.9
sample_00825_MST_1,unknown,0.3
sample_09657_MST_10,palm,0.9
sample_03620_MST_4,unknown,0.3
sample_08544_MST_9,palm,0.9
sample_00800_MST_1,unknown,0.3
sample_03426_MST_4,palm,0.9
sample_03238_MST_4,unknown,0.3
sample_00740_MST_1,palm,0.9
sample_07951_MST_8,unknown,0.3
sample_01878_MST_2,palm,0.9
sample_00990_MST_1,palm,0.9
sample_00443_MST_1,unknown,0.3
sample_05750_MST_6,unknown,0.3
sample_07903_MST_8,palm,0.9
sample_02954_MST_3,three,0.7
sample_07631_MST_8,unknown,0.3
sample_00165_MST_1,unknown,0.3
sample_01612_MST_2,palm,0.9
sample_03217_MST_4,palm,0.9
sample_02878_MST_3,palm,0.9
sample_01930_MST_2,palm,0.9
sample_02325_MST_3,unknown,0.3
sample_09767_MST_10,palm,0.9
sample_03608_MST_4,palm,0.9
sample_09511_MST_10,palm,0.9
sample_00224_MST_1,palm,0.9
sample_00609_MST_1,unknown,0.3
sample_07015_MST_8,palm,0.9
sample_02211_MST_3,unknown,0.3
sample_01471_MST_2,unknown,0.3
sample_08992_MST_9,unknown,0.3
sample_03509_MST_4,palm,0.9
sample_01534_MST_2,unknown,0.3
sample_07139_MST_8,palm,0.9
sample_02938_MST_3,unknown,0.3
sample_04066_MST_5,unknown,0.3
sample_01847_MST_2,palm,0.9
sample_08623_MST_9,unknown,0.3
sample_03072_MST_4,four,0.8
sample_00005_MST_1,unknown,0.3
sample_03652_MST_4,palm,0.9
sample_09606_MST_10,palm,0.9
sample_03047_MST_4,palm,0.9
sample_03774_MST_4,palm,0.9
sample_03867_MST_4,four,0.8
sample_03765_MST_4,unknown,0.3
sample_07262_MST_8,palm,0.9
sample_02086_MST_3,palm,0.9
sample_06182_MST_7,unknown,0.3
sample_07512_MST_8,palm,0.9
sample_09376_MST_10,palm,0.9
sample_00850_MST_1,palm,0.9
sample_00951_MST_1,unknown,0.3
sample_07801_MST_8,three,0.7
sample_01794_MST_2,palm,0.9
sample_00183_MST_1,palm,0.9
sample_01340_MST_2,palm,0.9
sample_01502_MST_2,palm,0.9
sample_01821_MST_2,palm,0.9
sample_01389_MST_2,unknown,0.3
sample_07745_MST_8,palm,0.9
sample_01479_MST_2,palm,0.9
sample_08378_MST_9,palm,0.9
sample_01830_MST_2,palm,0.9
sample_03107_MST_4,palm,0.9
sample_02617_MST_3,unknown,0.3
sample_07436_MST_8,palm,0.9
sample_07071_MST_8,palm,0.9
sample_09100_MST_10,palm,0.9
sample_03375_MST_4,palm,0.9
sample_02117_MST_3,unknown,0.3
sample_09363_MST_10,unknown,0.3
sample_04481_MST_5,palm,0.9
sample_00716_MST_1,palm,0.9
sample_07630_MST_8,unknown,0.3
sample_02655_MST_3,palm,0.9
sample_02889_MST_3,unknown,0.3
sample_00911_MST_1,palm,0.9
sample_07975_MST_8,four,0.8
sample_09117_MST_10,palm,0.9
sample_00563_MST_1,four,0.8
sample_00410_MST_1,palm,0.9
sample_03724_MST_4,palm,0.9
sample_03323_MST_4,palm,0.9
sample_03546_MST_4,unknown,0.3
sample_02138_MST_3,palm,0.9
sample_00852_MST_1,pinky,0.6
sample_09731_MST_10,palm,0.9
sample_02812_MST_3,unknown,0.3
sample_02988_MST_3,unknown,0.3
sample_03565_MST_4,palm,0.9
sample_08577_MST_9,unknown,0.3
sample_09371_MST_10,unknown,0.3
sample_08602_MST_9,unknown,0.3
sample_09876_MST_10,palm,0.9
sample_08784_MST_9,unknown,0.3
sample_01232_MST_2,palm,0.9
sample_00433_MST_1,palm,0.9
sample_07776_MST_8,palm,0.9
sample_02113_MST_3,unknown,0.3
sample_07365_MST_8,four,0.8
sample_07766_MST_8,palm,0.9
sample_03118_MST_4,unknown,0.3
sample_02334_MST_3,unknown,0.3
sample_01876_MST_2,unknown,0.3
sample_08251_MST_9,palm,0.9
sample_03438_MST_4,unknown,0.3
sample_03677_MST_4,unknown,0.3
sample_01955_MST_2,unknown,0.3
sample_07898_MST_8,unknown,0.3
sample_06115_MST_7,palm,0.9
sample_02590_MST_3,palm,0.9
sample_03191_MST_4,palm,0.9
sample_00763_MST_1,palm,0.9
sample_01341_MST_2,unknown,0.3
sample_09680_MST_10,unknown,0.3
sample_09841_MST_10,unknown,0.3
sample_07389_MST_8,unknown,0.3
sample_03492_MST_4,unknown,0.3
sample_07243_MST_8,palm,0.9
sample_08483_MST_9,one,0.8
sample_06656_MST_7,palm,0.9
sample_03711_MST_4,palm,0.9
sample_01711_MST_2,unknown,0.3
sample_06530_MST_7,palm,0.9
sample_07277_MST_8,palm,0.9
sample_04909_MST_5,palm,0.9
sample_08723_MST_9,palm,0.9
sample_09164_MST_10,unknown,0.3
sample_01429_MST_2,palm,0.9
sample_09176_MST_10,unknown,0.3
sample_01918_MST_2,palm,0.9
sample_03189_MST_4,palm,0.9
sample_05754_MST_6,palm,0.9
sample_01925_MST_2,three,0.7
sample_02321_MST_3,unknown,0.3
sample_07005_MST_8,unknown,0.3
sample_02392_MST_3,palm,0.9
sample_09405_MST_10,palm,0.9
sample_09632_MST_10,unknown,0.3
sample_01755_MST_2,unknown,0.3
sample_03742_MST_4,four,0.8
sample_09618_MST_10,palm,0.9
sample_01482_MST_2,palm,0.9
sample_02571_MST_3,palm,0.9
sample_04645_MST_5,unknown,0.3
sample_00561_MST_1,unknown,0.3
sample_01987_MST_2,palm,0.9
sample_02260_MST_3,palm,0.9
sample_03395_MST_4,unknown,0.3
sample_07866_MST_8,palm,0.9
sample_00319_MST_1,palm,0.9
sample_08434_MST_9,unknown,0.3
sample_02697_MST_3,palm,0.9
sample_01606_MST_2,palm,0.9
sample_02900_MST_3,palm,0.9
sample_02315_MST_3,four,0.8
sample_00135_MST_1,unknown,0.3
sample_00289_MST_1,unknown,0.3
sample_00102_MST_1,unknown,0.3
sample_02327_MST_3,palm,0.9
sample_03543_MST_4,palm,0.9
sample_01874_MST_2,three,0.7
sample_00970_MST_1,unknown,0.3
sample_00414_MST_1,palm,0.9
sample_08545_MST_9,unknown,0.3
sample_00427_MST_1,four,0.8
sample_09026_MST_10,unknown,0.3
sample_00157_MST_1,unknown,0.3
sample_08514_MST_9,four,0.8
sample_02907_MST_3,unknown,0.3
sample_08700_MST_9,three,0.7
sample_01919_MST_2,palm,0.9
sample_02717_MST_3,palm,0.9
sample_00032_MST_1,palm,0.9
sample_03076_MST_4,unknown,0.3
sample_07093_MST_8,unknown,0.3
sample_08154_MST_9,unknown,0.3
sample_02659_MST_3,palm,0.9
sample_02363_MST_3,unknown,0.3
sample_01114_MST_2,four,0.8
sample_07791_MST_8,palm,0.9
sample_00293_MST_1,unknown,0.3
sample_01509_MST_2,four,0.8
sample_09351_MST_10,palm,0.9
sample_04352_MST_5,palm,0.9
sample_00402_MST_1,palm,0.9
sample_03937_MST_4,three,0.7
sample_00534_MST_1,unknown,0.3
sample_01577_MST_2,unknown,0.3
sample_03743_MST_4,palm,0.9
sample_07686_MST_8,palm,0.9
sample_08873_MST_9,palm,0.9
sample_01057_MST_2,palm,0.9
sample_01436_MST_2,palm,0.9
sample_08779_MST_9,palm,0.9
sample_00123_MST_1,palm,0.9
sample_00994_MST_1,palm,0.9
sample_00793_MST_1,four,0.8
sample_09092_MST_10,palm,0.9
sample_02832_MST_3,four,0.8
sample_03497_MST_4,unknown,0.3
sample_02646_MST_3,palm,0.9
sample_07818_MST_8,unknown,0.3
sample_01523_MST_2,palm,0.9
sample_09023_MST_10,unknown,0.3
sample_03789_MST_4,unknown,0.3
sample_00854_MST_1,palm,0.9
sample_09319_MST_10,palm,0.9
sample_03327_MST_4,unknown,0.3
sample_03329_MST_4,unknown,0.3
