sample_id,suggested_label,confidence,path_landmarks,cluster,final_suggestion
sample_01399_MST_2,peace,0.8,data/processed/landmarks/sample_01399_MST_2.npy,0,ambiguous
sample_02552_MST_3,palm,0.9,data/processed/landmarks/sample_02552_MST_3.npy,3,ambiguous
sample_01180_MST_2,four,0.8,data/processed/landmarks/sample_01180_MST_2.npy,3,ambiguous
sample_09800_MST_10,unknown,0.3,data/processed/landmarks/sample_09800_MST_10.npy,11,ambiguous
sample_01938_MST_2,palm,0.9,data/processed/landmarks/sample_01938_MST_2.npy,3,ambiguous
sample_05679_MST_6,unknown,0.3,data/processed/landmarks/sample_05679_MST_6.npy,2,ambiguous
sample_03881_MST_4,palm,0.9,data/processed/landmarks/sample_03881_MST_4.npy,4,ambiguous
sample_08960_MST_9,unknown,0.3,data/processed/landmarks/sample_08960_MST_9.npy,8,ambiguous
sample_07667_MST_8,four,0.8,data/processed/landmarks/sample_07667_MST_8.npy,4,ambiguous
sample_05884_MST_6,palm,0.9,data/processed/landmarks/sample_05884_MST_6.npy,4,ambiguous
sample_01214_MST_2,palm,0.9,data/processed/landmarks/sample_01214_MST_2.npy,11,ambiguous
sample_00950_MST_1,palm,0.9,data/processed/landmarks/sample_00950_MST_1.npy,3,ambiguous
sample_02300_MST_3,unknown,0.3,data/processed/landmarks/sample_02300_MST_3.npy,3,ambiguous
sample_08409_MST_9,unknown,0.3,data/processed/landmarks/sample_08409_MST_9.npy,9,ambiguous
sample_02452_MST_3,palm,0.9,data/processed/landmarks/sample_02452_MST_3.npy,8,ambiguous
sample_08808_MST_9,palm,0.9,data/processed/landmarks/sample_08808_MST_9.npy,8,ambiguous
sample_06584_MST_7,palm,0.9,data/processed/landmarks/sample_06584_MST_7.npy,3,ambiguous
sample_00722_MST_1,palm,0.9,data/processed/landmarks/sample_00722_MST_1.npy,1,ambiguous
sample_01472_MST_2,palm,0.9,data/processed/landmarks/sample_01472_MST_2.npy,3,ambiguous
sample_08487_MST_9,unknown,0.3,data/processed/landmarks/sample_08487_MST_9.npy,3,ambiguous
sample_03207_MST_4,palm,0.9,data/processed/landmarks/sample_03207_MST_4.npy,3,ambiguous
sample_08076_MST_9,unknown,0.3,data/processed/landmarks/sample_08076_MST_9.npy,1,ambiguous
sample_07105_MST_8,unknown,0.3,data/processed/landmarks/sample_07105_MST_8.npy,8,ambiguous
sample_00262_MST_1,palm,0.9,data/processed/landmarks/sample_00262_MST_1.npy,1,ambiguous
sample_01958_MST_2,palm,0.9,data/processed/landmarks/sample_01958_MST_2.npy,0,ambiguous
sample_03992_MST_4,palm,0.9,data/processed/landmarks/sample_03992_MST_4.npy,3,ambiguous
sample_08805_MST_9,unknown,0.3,data/processed/landmarks/sample_08805_MST_9.npy,3,ambiguous
sample_02703_MST_3,unknown,0.3,data/processed/landmarks/sample_02703_MST_3.npy,0,ambiguous
sample_01277_MST_2,unknown,0.3,data/processed/landmarks/sample_01277_MST_2.npy,2,ambiguous
sample_07865_MST_8,unknown,0.3,data/processed/landmarks/sample_07865_MST_8.npy,9,ambiguous
sample_03306_MST_4,four,0.8,data/processed/landmarks/sample_03306_MST_4.npy,2,ambiguous
sample_03688_MST_4,palm,0.9,data/processed/landmarks/sample_03688_MST_4.npy,5,ambiguous
sample_00459_MST_1,palm,0.9,data/processed/landmarks/sample_00459_MST_1.npy,7,ambiguous
sample_08186_MST_9,palm,0.9,data/processed/landmarks/sample_08186_MST_9.npy,11,ambiguous
sample_02915_MST_3,palm,0.9,data/processed/landmarks/sample_02915_MST_3.npy,8,ambiguous
sample_01237_MST_2,palm,0.9,data/processed/landmarks/sample_01237_MST_2.npy,10,ambiguous
sample_03815_MST_4,unknown,0.3,data/processed/landmarks/sample_03815_MST_4.npy,2,ambiguous
sample_05721_MST_6,palm,0.9,data/processed/landmarks/sample_05721_MST_6.npy,0,ambiguous
sample_00868_MST_1,palm,0.9,data/processed/landmarks/sample_00868_MST_1.npy,2,ambiguous
sample_01885_MST_2,unknown,0.3,data/processed/landmarks/sample_01885_MST_2.npy,2,ambiguous
sample_00598_MST_1,four,0.8,data/processed/landmarks/sample_00598_MST_1.npy,3,ambiguous
sample_03740_MST_4,palm,0.9,data/processed/landmarks/sample_03740_MST_4.npy,9,ambiguous
sample_00531_MST_1,unknown,0.3,data/processed/landmarks/sample_00531_MST_1.npy,8,ambiguous
sample_01569_MST_2,four,0.8,data/processed/landmarks/sample_01569_MST_2.npy,2,ambiguous
sample_01564_MST_2,three,0.7,data/processed/landmarks/sample_01564_MST_2.npy,3,ambiguous
sample_03481_MST_4,four,0.8,data/processed/landmarks/sample_03481_MST_4.npy,9,ambiguous
sample_00060_MST_1,palm,0.9,data/processed/landmarks/sample_00060_MST_1.npy,4,ambiguous
sample_00928_MST_1,palm,0.9,data/processed/landmarks/sample_00928_MST_1.npy,3,ambiguous
sample_09728_MST_10,unknown,0.3,data/processed/landmarks/sample_09728_MST_10.npy,2,ambiguous
sample_01035_MST_2,unknown,0.3,data/processed/landmarks/sample_01035_MST_2.npy,3,ambiguous
sample_06603_MST_7,palm,0.9,data/processed/landmarks/sample_06603_MST_7.npy,3,ambiguous
sample_09072_MST_10,palm,0.9,data/processed/landmarks/sample_09072_MST_10.npy,7,ambiguous
sample_03680_MST_4,four,0.8,data/processed/landmarks/sample_03680_MST_4.npy,3,ambiguous
sample_07582_MST_8,unknown,0.3,data/processed/landmarks/sample_07582_MST_8.npy,10,ambiguous
sample_07852_MST_8,palm,0.9,data/processed/landmarks/sample_07852_MST_8.npy,7,ambiguous
sample_01014_MST_2,unknown,0.3,data/processed/landmarks/sample_01014_MST_2.npy,11,ambiguous
sample_00736_MST_1,unknown,0.3,data/processed/landmarks/sample_00736_MST_1.npy,9,ambiguous
sample_00042_MST_1,unknown,0.3,data/processed/landmarks/sample_00042_MST_1.npy,10,ambiguous
sample_03632_MST_4,palm,0.9,data/processed/landmarks/sample_03632_MST_4.npy,10,ambiguous
sample_02454_MST_3,palm,0.9,data/processed/landmarks/sample_02454_MST_3.npy,8,ambiguous
sample_02500_MST_3,unknown,0.3,data/processed/landmarks/sample_02500_MST_3.npy,1,ambiguous
sample_00397_MST_1,peace,0.8,data/processed/landmarks/sample_00397_MST_1.npy,10,ambiguous
sample_04731_MST_5,unknown,0.3,data/processed/landmarks/sample_04731_MST_5.npy,1,ambiguous
sample_09949_MST_10,palm,0.9,data/processed/landmarks/sample_09949_MST_10.npy,2,ambiguous
sample_00574_MST_1,palm,0.9,data/processed/landmarks/sample_00574_MST_1.npy,11,ambiguous
sample_09809_MST_10,unknown,0.3,data/processed/landmarks/sample_09809_MST_10.npy,0,ambiguous
sample_00065_MST_1,unknown,0.3,data/processed/landmarks/sample_00065_MST_1.npy,2,ambiguous
sample_03432_MST_4,palm,0.9,data/processed/landmarks/sample_03432_MST_4.npy,0,ambiguous
sample_02828_MST_3,palm,0.9,data/processed/landmarks/sample_02828_MST_3.npy,11,ambiguous
sample_02626_MST_3,four,0.8,data/processed/landmarks/sample_02626_MST_3.npy,3,ambiguous
sample_02713_MST_3,four,0.8,data/processed/landmarks/sample_02713_MST_3.npy,2,ambiguous
sample_03184_MST_4,palm,0.9,data/processed/landmarks/sample_03184_MST_4.npy,3,ambiguous
sample_03931_MST_4,palm,0.9,data/processed/landmarks/sample_03931_MST_4.npy,2,ambiguous
sample_04033_MST_5,unknown,0.3,data/processed/landmarks/sample_04033_MST_5.npy,2,ambiguous
sample_07348_MST_8,palm,0.9,data/processed/landmarks/sample_07348_MST_8.npy,7,ambiguous
sample_08688_MST_9,palm,0.9,data/processed/landmarks/sample_08688_MST_9.npy,2,ambiguous
sample_01166_MST_2,unknown,0.3,data/processed/landmarks/sample_01166_MST_2.npy,3,ambiguous
sample_00407_MST_1,unknown,0.3,data/processed/landmarks/sample_00407_MST_1.npy,2,ambiguous
sample_09194_MST_10,unknown,0.3,data/processed/landmarks/sample_09194_MST_10.npy,2,ambiguous
sample_09907_MST_10,unknown,0.3,data/processed/landmarks/sample_09907_MST_10.npy,0,ambiguous
sample_09839_MST_10,four,0.8,data/processed/landmarks/sample_09839_MST_10.npy,3,ambiguous
sample_00328_MST_1,unknown,0.3,data/processed/landmarks/sample_00328_MST_1.npy,4,ambiguous
sample_06515_MST_7,palm,0.9,data/processed/landmarks/sample_06515_MST_7.npy,2,ambiguous
sample_01425_MST_2,palm,0.9,data/processed/landmarks/sample_01425_MST_2.npy,1,ambiguous
sample_00870_MST_1,palm,0.9,data/processed/landmarks/sample_00870_MST_1.npy,11,ambiguous
sample_02921_MST_3,palm,0.9,data/processed/landmarks/sample_02921_MST_3.npy,2,ambiguous
sample_03639_MST_4,unknown,0.3,data/processed/landmarks/sample_03639_MST_4.npy,3,ambiguous
sample_00922_MST_1,palm,0.9,data/processed/landmarks/sample_00922_MST_1.npy,4,ambiguous
sample_03523_MST_4,palm,0.9,data/processed/landmarks/sample_03523_MST_4.npy,4,ambiguous
sample_02520_MST_3,peace,0.8,data/processed/landmarks/sample_02520_MST_3.npy,2,ambiguous
sample_02099_MST_3,palm,0.9,data/processed/landmarks/sample_02099_MST_3.npy,9,ambiguous
sample_08077_MST_9,unknown,0.3,data/processed/landmarks/sample_08077_MST_9.npy,2,ambiguous
sample_09099_MST_10,unknown,0.3,data/processed/landmarks/sample_09099_MST_10.npy,2,ambiguous
sample_07535_MST_8,four,0.8,data/processed/landmarks/sample_07535_MST_8.npy,1,ambiguous
sample_01109_MST_2,palm,0.9,data/processed/landmarks/sample_01109_MST_2.npy,3,ambiguous
sample_01815_MST_2,palm,0.9,data/processed/landmarks/sample_01815_MST_2.npy,3,ambiguous
sample_00277_MST_1,palm,0.9,data/processed/landmarks/sample_00277_MST_1.npy,0,ambiguous
sample_07819_MST_8,palm,0.9,data/processed/landmarks/sample_07819_MST_8.npy,2,ambiguous
sample_00237_MST_1,unknown,0.3,data/processed/landmarks/sample_00237_MST_1.npy,8,ambiguous
sample_09167_MST_10,four,0.8,data/processed/landmarks/sample_09167_MST_10.npy,3,ambiguous
sample_02995_MST_3,palm,0.9,data/processed/landmarks/sample_02995_MST_3.npy,9,ambiguous
sample_07672_MST_8,palm,0.9,data/processed/landmarks/sample_07672_MST_8.npy,3,ambiguous
sample_03177_MST_4,unknown,0.3,data/processed/landmarks/sample_03177_MST_4.npy,3,ambiguous
sample_00724_MST_1,palm,0.9,data/processed/landmarks/sample_00724_MST_1.npy,3,ambiguous
sample_02966_MST_3,palm,0.9,data/processed/landmarks/sample_02966_MST_3.npy,0,ambiguous
sample_04914_MST_5,unknown,0.3,data/processed/landmarks/sample_04914_MST_5.npy,0,ambiguous
sample_02220_MST_3,palm,0.9,data/processed/landmarks/sample_02220_MST_3.npy,3,ambiguous
sample_00776_MST_1,palm,0.9,data/processed/landmarks/sample_00776_MST_1.npy,11,ambiguous
sample_01087_MST_2,unknown,0.3,data/processed/landmarks/sample_01087_MST_2.npy,2,ambiguous
sample_00872_MST_1,palm,0.9,data/processed/landmarks/sample_00872_MST_1.npy,4,ambiguous
sample_01398_MST_2,unknown,0.3,data/processed/landmarks/sample_01398_MST_2.npy,2,ambiguous
sample_03666_MST_4,palm,0.9,data/processed/landmarks/sample_03666_MST_4.npy,10,ambiguous
sample_03662_MST_4,unknown,0.3,data/processed/landmarks/sample_03662_MST_4.npy,7,ambiguous
sample_01270_MST_2,palm,0.9,data/processed/landmarks/sample_01270_MST_2.npy,0,ambiguous
sample_02785_MST_3,unknown,0.3,data/processed/landmarks/sample_02785_MST_3.npy,3,ambiguous
sample_09441_MST_10,unknown,0.3,data/processed/landmarks/sample_09441_MST_10.npy,3,ambiguous
sample_01349_MST_2,four,0.8,data/processed/landmarks/sample_01349_MST_2.npy,8,ambiguous
sample_00000_MST_1,unknown,0.3,data/processed/landmarks/sample_00000_MST_1.npy,0,ambiguous
sample_02553_MST_3,unknown,0.3,data/processed/landmarks/sample_02553_MST_3.npy,3,ambiguous
sample_01590_MST_2,unknown,0.3,data/processed/landmarks/sample_01590_MST_2.npy,2,ambiguous
sample_02753_MST_3,palm,0.9,data/processed/landmarks/sample_02753_MST_3.npy,10,ambiguous
sample_07227_MST_8,unknown,0.3,data/processed/landmarks/sample_07227_MST_8.npy,2,ambiguous
sample_04890_MST_5,unknown,0.3,data/processed/landmarks/sample_04890_MST_5.npy,3,ambiguous
sample_02055_MST_3,palm,0.9,data/processed/landmarks/sample_02055_MST_3.npy,7,ambiguous
sample_00205_MST_1,unknown,0.3,data/processed/landmarks/sample_00205_MST_1.npy,3,ambiguous
sample_00575_MST_1,unknown,0.3,data/processed/landmarks/sample_00575_MST_1.npy,3,ambiguous
sample_02298_MST_3,palm,0.9,data/processed/landmarks/sample_02298_MST_3.npy,5,ambiguous
sample_09565_MST_10,unknown,0.3,data/processed/landmarks/sample_09565_MST_10.npy,4,ambiguous
sample_02442_MST_3,palm,0.9,data/processed/landmarks/sample_02442_MST_3.npy,0,ambiguous
sample_07119_MST_8,four,0.8,data/processed/landmarks/sample_07119_MST_8.npy,2,ambiguous
sample_02820_MST_3,four,0.8,data/processed/landmarks/sample_02820_MST_3.npy,2,ambiguous
sample_03564_MST_4,unknown,0.3,data/processed/landmarks/sample_03564_MST_4.npy,8,ambiguous
sample_00056_MST_1,palm,0.9,data/processed/landmarks/sample_00056_MST_1.npy,3,ambiguous
sample_00972_MST_1,unknown,0.3,data/processed/landmarks/sample_00972_MST_1.npy,8,ambiguous
sample_08843_MST_9,unknown,0.3,data/processed/landmarks/sample_08843_MST_9.npy,3,ambiguous
sample_05793_MST_6,palm,0.9,data/processed/landmarks/sample_05793_MST_6.npy,2,ambiguous
sample_02205_MST_3,palm,0.9,data/processed/landmarks/sample_02205_MST_3.npy,11,ambiguous
sample_07941_MST_8,palm,0.9,data/processed/landmarks/sample_07941_MST_8.npy,10,ambiguous
sample_09564_MST_10,palm,0.9,data/processed/landmarks/sample_09564_MST_10.npy,11,ambiguous
sample_09287_MST_10,four,0.8,data/processed/landmarks/sample_09287_MST_10.npy,8,ambiguous
sample_03792_MST_4,unknown,0.3,data/processed/landmarks/sample_03792_MST_4.npy,3,ambiguous
sample_00434_MST_1,palm,0.9,data/processed/landmarks/sample_00434_MST_1.npy,2,ambiguous
sample_00505_MST_1,unknown,0.3,data/processed/landmarks/sample_00505_MST_1.npy,3,ambiguous
sample_03875_MST_4,palm,0.9,data/processed/landmarks/sample_03875_MST_4.npy,9,ambiguous
sample_02814_MST_3,palm,0.9,data/processed/landmarks/sample_02814_MST_3.npy,9,ambiguous
sample_08707_MST_9,unknown,0.3,data/processed/landmarks/sample_08707_MST_9.npy,2,ambiguous
sample_07244_MST_8,unknown,0.3,data/processed/landmarks/sample_07244_MST_8.npy,8,ambiguous
sample_03322_MST_4,unknown,0.3,data/processed/landmarks/sample_03322_MST_4.npy,2,ambiguous
sample_01909_MST_2,unknown,0.3,data/processed/landmarks/sample_01909_MST_2.npy,0,ambiguous
sample_09538_MST_10,three,0.7,data/processed/landmarks/sample_09538_MST_10.npy,3,ambiguous
sample_08423_MST_9,palm,0.9,data/processed/landmarks/sample_08423_MST_9.npy,3,ambiguous
sample_08827_MST_9,palm,0.9,data/processed/landmarks/sample_08827_MST_9.npy,4,ambiguous
sample_01622_MST_2,palm,0.9,data/processed/landmarks/sample_01622_MST_2.npy,2,ambiguous
sample_03941_MST_4,four,0.8,data/processed/landmarks/sample_03941_MST_4.npy,0,ambiguous
sample_00170_MST_1,palm,0.9,data/processed/landmarks/sample_00170_MST_1.npy,10,ambiguous
sample_08826_MST_9,palm,0.9,data/processed/landmarks/sample_08826_MST_9.npy,3,ambiguous
sample_01201_MST_2,palm,0.9,data/processed/landmarks/sample_01201_MST_2.npy,3,ambiguous
sample_01038_MST_2,palm,0.9,data/processed/landmarks/sample_01038_MST_2.npy,2,ambiguous
sample_09452_MST_10,unknown,0.3,data/processed/landmarks/sample_09452_MST_10.npy,4,ambiguous
sample_02192_MST_3,unknown,0.3,data/processed/landmarks/sample_02192_MST_3.npy,3,ambiguous
sample_01293_MST_2,unknown,0.3,data/processed/landmarks/sample_01293_MST_2.npy,8,ambiguous
sample_08535_MST_9,unknown,0.3,data/processed/landmarks/sample_08535_MST_9.npy,4,ambiguous
sample_02839_MST_3,unknown,0.3,data/processed/landmarks/sample_02839_MST_3.npy,2,ambiguous
sample_00347_MST_1,unknown,0.3,data/processed/landmarks/sample_00347_MST_1.npy,3,ambiguous
sample_04299_MST_5,unknown,0.3,data/processed/landmarks/sample_04299_MST_5.npy,11,ambiguous
sample_07296_MST_8,palm,0.9,data/processed/landmarks/sample_07296_MST_8.npy,2,ambiguous
sample_00664_MST_1,unknown,0.3,data/processed/landmarks/sample_00664_MST_1.npy,2,ambiguous
sample_08806_MST_9,unknown,0.3,data/processed/landmarks/sample_08806_MST_9.npy,8,ambiguous
sample_02085_MST_3,palm,0.9,data/processed/landmarks/sample_02085_MST_3.npy,2,ambiguous
sample_01272_MST_2,palm,0.9,data/processed/landmarks/sample_01272_MST_2.npy,8,ambiguous
sample_08349_MST_9,unknown,0.3,data/processed/landmarks/sample_08349_MST_9.npy,3,ambiguous
sample_01704_MST_2,three,0.7,data/processed/landmarks/sample_01704_MST_2.npy,0,ambiguous
sample_01185_MST_2,palm,0.9,data/processed/landmarks/sample_01185_MST_2.npy,2,ambiguous
sample_01973_MST_2,unknown,0.3,data/processed/landmarks/sample_01973_MST_2.npy,0,ambiguous
sample_00902_MST_1,four,0.8,data/processed/landmarks/sample_00902_MST_1.npy,3,ambiguous
sample_01653_MST_2,unknown,0.3,data/processed/landmarks/sample_01653_MST_2.npy,11,ambiguous
sample_05718_MST_6,unknown,0.3,data/processed/landmarks/sample_05718_MST_6.npy,2,ambiguous
sample_07923_MST_8,palm,0.9,data/processed/landmarks/sample_07923_MST_8.npy,3,ambiguous
sample_08286_MST_9,palm,0.9,data/processed/landmarks/sample_08286_MST_9.npy,2,ambiguous
sample_01750_MST_2,unknown,0.3,data/processed/landmarks/sample_01750_MST_2.npy,0,ambiguous
sample_07455_MST_8,unknown,0.3,data/processed/landmarks/sample_07455_MST_8.npy,2,ambiguous
sample_09561_MST_10,four,0.8,data/processed/landmarks/sample_09561_MST_10.npy,3,ambiguous
sample_02895_MST_3,palm,0.9,data/processed/landmarks/sample_02895_MST_3.npy,9,ambiguous
sample_07266_MST_8,palm,0.9,data/processed/landmarks/sample_07266_MST_8.npy,3,ambiguous
sample_01292_MST_2,palm,0.9,data/processed/landmarks/sample_01292_MST_2.npy,9,ambiguous
sample_03963_MST_4,palm,0.9,data/processed/landmarks/sample_03963_MST_4.npy,2,ambiguous
sample_09523_MST_10,unknown,0.3,data/processed/landmarks/sample_09523_MST_10.npy,8,ambiguous
sample_00485_MST_1,unknown,0.3,data/processed/landmarks/sample_00485_MST_1.npy,11,ambiguous
sample_07418_MST_8,unknown,0.3,data/processed/landmarks/sample_07418_MST_8.npy,2,ambiguous
sample_02349_MST_3,palm,0.9,data/processed/landmarks/sample_02349_MST_3.npy,11,ambiguous
sample_03276_MST_4,palm,0.9,data/processed/landmarks/sample_03276_MST_4.npy,8,ambiguous
sample_01789_MST_2,unknown,0.3,data/processed/landmarks/sample_01789_MST_2.npy,3,ambiguous
sample_09230_MST_10,four,0.8,data/processed/landmarks/sample_09230_MST_10.npy,3,ambiguous
sample_02670_MST_3,unknown,0.3,data/processed/landmarks/sample_02670_MST_3.npy,2,ambiguous
sample_01716_MST_2,palm,0.9,data/processed/landmarks/sample_01716_MST_2.npy,11,ambiguous
sample_02656_MST_3,palm,0.9,data/processed/landmarks/sample_02656_MST_3.npy,3,ambiguous
sample_03482_MST_4,palm,0.9,data/processed/landmarks/sample_03482_MST_4.npy,1,ambiguous
sample_02555_MST_3,palm,0.9,data/processed/landmarks/sample_02555_MST_3.npy,0,ambiguous
sample_09901_MST_10,unknown,0.3,data/processed/landmarks/sample_09901_MST_10.npy,4,ambiguous
sample_08530_MST_9,unknown,0.3,data/processed/landmarks/sample_08530_MST_9.npy,0,ambiguous
sample_01678_MST_2,palm,0.9,data/processed/landmarks/sample_01678_MST_2.npy,3,ambiguous
sample_01845_MST_2,palm,0.9,data/processed/landmarks/sample_01845_MST_2.npy,2,ambiguous
sample_01506_MST_2,palm,0.9,data/processed/landmarks/sample_01506_MST_2.npy,8,ambiguous
sample_00370_MST_1,unknown,0.3,data/processed/landmarks/sample_00370_MST_1.npy,2,ambiguous
sample_01505_MST_2,unknown,0.3,data/processed/landmarks/sample_01505_MST_2.npy,3,ambiguous
sample_01402_MST_2,palm,0.9,data/processed/landmarks/sample_01402_MST_2.npy,3,ambiguous
sample_00765_MST_1,unknown,0.3,data/processed/landmarks/sample_00765_MST_1.npy,0,ambiguous
sample_08113_MST_9,four,0.8,data/processed/landmarks/sample_08113_MST_9.npy,9,ambiguous
sample_02595_MST_3,unknown,0.3,data/processed/landmarks/sample_02595_MST_3.npy,0,ambiguous
sample_01420_MST_2,palm,0.9,data/processed/landmarks/sample_01420_MST_2.npy,2,ambiguous
sample_00114_MST_1,unknown,0.3,data/processed/landmarks/sample_00114_MST_1.npy,2,ambiguous
sample_00388_MST_1,unknown,0.3,data/processed/landmarks/sample_00388_MST_1.npy,2,ambiguous
sample_00375_MST_1,palm,0.9,data/processed/landmarks/sample_00375_MST_1.npy,9,ambiguous
sample_02999_MST_3,palm,0.9,data/processed/landmarks/sample_02999_MST_3.npy,8,ambiguous
sample_02345_MST_3,palm,0.9,data/processed/landmarks/sample_02345_MST_3.npy,2,ambiguous
sample_07180_MST_8,unknown,0.3,data/processed/landmarks/sample_07180_MST_8.npy,9,ambiguous
sample_02926_MST_3,unknown,0.3,data/processed/landmarks/sample_02926_MST_3.npy,2,ambiguous
sample_08724_MST_9,unknown,0.3,data/processed/landmarks/sample_08724_MST_9.npy,3,ambiguous
sample_03428_MST_4,unknown,0.3,data/processed/landmarks/sample_03428_MST_4.npy,11,ambiguous
sample_02592_MST_3,unknown,0.3,data/processed/landmarks/sample_02592_MST_3.npy,7,ambiguous
sample_01697_MST_2,palm,0.9,data/processed/landmarks/sample_01697_MST_2.npy,1,ambiguous
sample_00354_MST_1,palm,0.9,data/processed/landmarks/sample_00354_MST_1.npy,2,ambiguous
sample_08973_MST_9,palm,0.9,data/processed/landmarks/sample_08973_MST_9.npy,9,ambiguous
sample_06017_MST_7,palm,0.9,data/processed/landmarks/sample_06017_MST_7.npy,0,ambiguous
sample_03579_MST_4,palm,0.9,data/processed/landmarks/sample_03579_MST_4.npy,10,ambiguous
sample_01632_MST_2,unknown,0.3,data/processed/landmarks/sample_01632_MST_2.npy,0,ambiguous
