sample_id,suggested_label,confidence,path_landmarks,dist_ok,thumb_abduction,palm_arc,prox_T,prox_I,prox_M,prox_R,prox_P,cluster
sample_03034_MST_4,unknown,0.2,data/processed/landmarks/sample_03034_MST_4.npy,0.79282063,24.226362,1.1391355,89.54615,50.292305,103.45627,46.718025,47.869053,1
sample_00884_MST_1,unknown,0.2,data/processed/landmarks/sample_00884_MST_1.npy,4.4640107,117.95067,3.0425909,74.16724,80.22475,28.41125,75.08808,75.93514,3
sample_03713_MST_4,unknown,0.2,data/processed/landmarks/sample_03713_MST_4.npy,0.5281395,15.182082,0.8770221,134.82918,105.40601,98.38179,57.155342,149.23473,5
sample_07980_MST_8,unknown,0.2,data/processed/landmarks/sample_07980_MST_8.npy,4.67702,136.90242,3.318739,80.938225,109.82247,52.72701,142.76353,133.1824,3
sample_02700_MST_3,unknown,0.2,data/processed/landmarks/sample_02700_MST_3.npy,1.6405791,83.609344,1.1779749,105.3073,103.368774,71.83007,31.612411,102.1295,5
sample_02800_MST_3,unknown,0.2,data/processed/landmarks/sample_02800_MST_3.npy,2.6014001,101.364006,1.0840635,134.05049,57.529568,92.32548,67.47777,102.72498,3
sample_00908_MST_1,unknown,0.2,data/processed/landmarks/sample_00908_MST_1.npy,3.027068,92.04833,1.8022972,42.774807,85.69208,127.67394,114.46006,49.421772,4
sample_00552_MST_1,unknown,0.2,data/processed/landmarks/sample_00552_MST_1.npy,0.16568969,32.72337,1.705251,85.84888,38.45377,19.474804,61.46406,149.29468,0
sample_02552_MST_3,unknown,0.2,data/processed/landmarks/sample_02552_MST_3.npy,1.5628166,86.83368,0.9639568,130.24216,130.92097,49.759804,128.06664,94.46613,0
sample_01180_MST_2,unknown,0.2,data/processed/landmarks/sample_01180_MST_2.npy,1.6118498,84.60301,0.9974615,102.80102,85.624374,104.09898,24.659609,72.30455,5
sample_03881_MST_4,unknown,0.2,data/processed/landmarks/sample_03881_MST_4.npy,0.95115143,35.31334,0.72959834,99.09776,39.73827,112.75478,91.001495,76.88793,1
sample_08960_MST_9,unknown,0.2,data/processed/landmarks/sample_08960_MST_9.npy,3.6729343,133.93825,3.2944477,134.32454,149.08524,102.36303,105.69019,23.742445,4
sample_05884_MST_6,unknown,0.2,data/processed/landmarks/sample_05884_MST_6.npy,3.9077916,142.794,1.7519352,89.064415,115.454834,30.788862,56.273304,41.048996,4
sample_01214_MST_2,unknown,0.2,data/processed/landmarks/sample_01214_MST_2.npy,1.3269951,34.229645,1.0341545,96.37013,63.20632,27.794323,80.495125,55.15298,0
sample_02300_MST_3,unknown,0.2,data/processed/landmarks/sample_02300_MST_3.npy,0.17963098,10.90759,0.49062315,90.6002,63.596634,150.9478,35.389942,155.76048,5
sample_08409_MST_9,unknown,0.2,data/processed/landmarks/sample_08409_MST_9.npy,2.404973,107.00201,2.6252265,79.49842,82.25616,39.430275,78.91003,93.30234,3
sample_02452_MST_3,unknown,0.2,data/processed/landmarks/sample_02452_MST_3.npy,2.8492186,122.8522,1.8490754,94.3378,171.17062,55.999203,69.20652,114.22041,4
sample_08808_MST_9,unknown,0.2,data/processed/landmarks/sample_08808_MST_9.npy,0.8756716,32.817616,0.63179225,110.36272,41.495502,138.49721,147.61748,59.418495,1
sample_00722_MST_1,unknown,0.2,data/processed/landmarks/sample_00722_MST_1.npy,1.6617198,76.404625,1.4975809,120.43008,95.4964,59.345345,108.403885,88.25326,0
sample_03207_MST_4,unknown,0.2,data/processed/landmarks/sample_03207_MST_4.npy,1.05664,54.48179,0.91326565,90.78222,87.17947,122.50528,18.338446,42.57199,5
sample_08076_MST_9,unknown,0.2,data/processed/landmarks/sample_08076_MST_9.npy,3.8482685,135.60341,3.3307712,112.57196,66.35699,165.9443,18.341665,77.42304,4
sample_00262_MST_1,unknown,0.2,data/processed/landmarks/sample_00262_MST_1.npy,2.886333,96.30532,3.2704263,137.0557,62.988342,64.40879,121.90242,22.912569,4
sample_08805_MST_9,unknown,0.2,data/processed/landmarks/sample_08805_MST_9.npy,0.65851474,32.86815,1.2050185,96.78205,56.674477,29.808231,105.85876,88.17928,0
sample_02703_MST_3,unknown,0.2,data/processed/landmarks/sample_02703_MST_3.npy,1.2121332,47.424553,2.2477105,117.3963,148.95242,3.5070474,64.5843,146.18144,0
sample_01277_MST_2,unknown,0.2,data/processed/landmarks/sample_01277_MST_2.npy,1.2179904,54.707047,0.8843401,35.144135,135.2571,79.099815,149.23402,29.25407,0
sample_07865_MST_8,unknown,0.2,data/processed/landmarks/sample_07865_MST_8.npy,2.8422115,87.258385,2.6039398,122.81738,39.22758,114.626785,125.69058,43.62066,1
sample_03306_MST_4,unknown,0.2,data/processed/landmarks/sample_03306_MST_4.npy,1.2475616,53.10562,1.7757764,141.1173,93.84893,128.7191,61.802883,31.847815,1
sample_03688_MST_4,unknown,0.2,data/processed/landmarks/sample_03688_MST_4.npy,5.573021,18.889921,4.3075256,17.441568,77.633705,130.21466,128.45984,50.087162,2
sample_08186_MST_9,unknown,0.2,data/processed/landmarks/sample_08186_MST_9.npy,2.7236638,98.57254,1.7769982,115.002556,133.13364,59.6497,53.66716,56.813732,4
sample_03815_MST_4,unknown,0.2,data/processed/landmarks/sample_03815_MST_4.npy,0.56549484,23.058714,0.8630429,97.23336,52.144855,121.46704,106.88813,92.02773,1
sample_05721_MST_6,unknown,0.2,data/processed/landmarks/sample_05721_MST_6.npy,0.964377,49.219418,1.1214097,101.72298,56.249195,40.431267,112.36277,12.80888,1
sample_00868_MST_1,unknown,0.2,data/processed/landmarks/sample_00868_MST_1.npy,1.4898072,71.99562,1.0700616,120.21277,139.31987,46.15523,40.074436,54.37821,0
sample_01885_MST_2,unknown,0.2,data/processed/landmarks/sample_01885_MST_2.npy,2.159486,176.7266,1.2981367,69.73722,95.477905,150.43652,20.572346,137.87373,5
sample_00598_MST_1,unknown,0.2,data/processed/landmarks/sample_00598_MST_1.npy,2.2385328,161.14366,2.3767505,75.81572,52.202938,83.451126,166.50143,81.510796,3
sample_01564_MST_2,unknown,0.2,data/processed/landmarks/sample_01564_MST_2.npy,2.0194468,82.94773,0.71390444,139.76154,110.72904,39.77408,29.615057,101.96137,5
sample_00928_MST_1,unknown,0.2,data/processed/landmarks/sample_00928_MST_1.npy,0.85086465,28.231369,0.4213745,21.856194,125.55937,116.56936,57.265766,37.73875,1
sample_01035_MST_2,unknown,0.2,data/processed/landmarks/sample_01035_MST_2.npy,0.8447696,33.821205,0.9033957,35.501225,117.91094,31.40153,103.92015,105.06721,0
sample_06603_MST_7,unknown,0.2,data/processed/landmarks/sample_06603_MST_7.npy,0.89330715,11.774432,0.65138596,162.05019,89.2956,49.402767,66.56417,57.88596,0
sample_01014_MST_2,unknown,0.2,data/processed/landmarks/sample_01014_MST_2.npy,1.8801243,58.314507,1.2910213,99.19801,80.71643,115.09297,30.711777,148.01003,5
sample_02454_MST_3,unknown,0.2,data/processed/landmarks/sample_02454_MST_3.npy,1.9330705,57.53915,0.83063316,104.67737,111.863235,45.614555,81.550125,85.46684,0
sample_00574_MST_1,unknown,0.2,data/processed/landmarks/sample_00574_MST_1.npy,1.9428307,24.849705,2.779798,161.6939,109.9426,29.040586,149.98953,137.50565,0
sample_09809_MST_10,unknown,0.2,data/processed/landmarks/sample_09809_MST_10.npy,0.060457382,7.410209,0.27156982,88.29958,90.78913,13.790326,54.447895,130.40604,0
sample_00065_MST_1,unknown,0.2,data/processed/landmarks/sample_00065_MST_1.npy,0.7156635,48.848778,0.94839835,120.41967,76.152,45.279705,101.92372,41.210403,1
sample_03432_MST_4,unknown,0.2,data/processed/landmarks/sample_03432_MST_4.npy,0.69085985,58.87364,0.41494337,125.583046,99.98592,52.006767,92.2476,76.62307,0
sample_02828_MST_3,unknown,0.2,data/processed/landmarks/sample_02828_MST_3.npy,0.8612127,33.056614,1.0152103,82.953354,150.51952,124.31676,145.64012,28.963816,1
sample_02626_MST_3,unknown,0.2,data/processed/landmarks/sample_02626_MST_3.npy,1.3405986,70.64078,1.7790874,158.79865,74.4298,138.14168,13.927341,114.37385,5
sample_02713_MST_3,unknown,0.2,data/processed/landmarks/sample_02713_MST_3.npy,1.1629598,44.301388,1.096216,85.71764,97.689285,45.77209,93.43596,50.427155,0
sample_03184_MST_4,unknown,0.2,data/processed/landmarks/sample_03184_MST_4.npy,0.93052405,25.54069,0.6823849,147.15144,70.92928,141.80518,42.937958,52.937035,1
sample_03931_MST_4,unknown,0.2,data/processed/landmarks/sample_03931_MST_4.npy,0.58212996,19.7586,1.3294276,83.55533,42.476593,77.447685,117.50026,112.277824,1
sample_08688_MST_9,unknown,0.2,data/processed/landmarks/sample_08688_MST_9.npy,1.0211904,18.189754,0.45439422,94.5288,118.85824,28.688986,103.647545,150.22649,0
sample_01166_MST_2,unknown,0.2,data/processed/landmarks/sample_01166_MST_2.npy,1.7733983,119.11842,0.7433721,103.97914,142.8181,18.82201,59.871536,66.46911,0
sample_00328_MST_1,unknown,0.2,data/processed/landmarks/sample_00328_MST_1.npy,1.9745451,82.97972,0.7056379,118.017044,89.18499,161.13132,123.28447,45.127117,1
sample_06515_MST_7,unknown,0.2,data/processed/landmarks/sample_06515_MST_7.npy,2.189167,133.04106,0.9483259,103.27091,79.38198,100.738174,32.639492,97.27022,5
sample_01425_MST_2,unknown,0.2,data/processed/landmarks/sample_01425_MST_2.npy,3.7162232,139.69133,1.6949446,19.623936,117.65601,67.55176,31.168509,53.847134,4
sample_00870_MST_1,unknown,0.2,data/processed/landmarks/sample_00870_MST_1.npy,3.60488,104.60207,1.8527434,111.31637,89.5065,114.86917,84.25455,44.326496,4
sample_03523_MST_4,unknown,0.2,data/processed/landmarks/sample_03523_MST_4.npy,1.4054679,14.973524,1.2375193,58.47425,133.26591,50.883514,88.25049,51.495987,0
sample_02099_MST_3,unknown,0.2,data/processed/landmarks/sample_02099_MST_3.npy,1.5644577,50.546932,1.3324136,146.03537,140.05287,161.07277,33.0178,118.716194,5
sample_01109_MST_2,unknown,0.2,data/processed/landmarks/sample_01109_MST_2.npy,1.5881163,111.82096,0.2412197,124.32111,116.15441,11.547154,119.3037,92.5897,0
sample_00277_MST_1,unknown,0.2,data/processed/landmarks/sample_00277_MST_1.npy,0.1754277,6.775462,0.7100034,91.03224,82.22328,52.958168,116.36764,119.201546,0
sample_09167_MST_10,unknown,0.2,data/processed/landmarks/sample_09167_MST_10.npy,1.1678782,50.446785,0.84540534,77.536285,45.15809,67.259476,125.85392,62.476494,1
sample_02995_MST_3,unknown,0.2,data/processed/landmarks/sample_02995_MST_3.npy,1.0552144,17.777615,1.9947398,139.4698,110.28274,152.3062,58.140697,102.16785,5
sample_07672_MST_8,unknown,0.2,data/processed/landmarks/sample_07672_MST_8.npy,0.7388554,15.494699,0.58754057,122.96236,99.59048,93.65474,56.36936,74.51953,1
sample_00724_MST_1,unknown,0.2,data/processed/landmarks/sample_00724_MST_1.npy,1.9847245,90.22973,1.0637555,96.8515,103.5282,131.38342,122.48789,20.626024,4
sample_02966_MST_3,unknown,0.2,data/processed/landmarks/sample_02966_MST_3.npy,1.268942,58.901123,0.44996282,155.0206,77.128426,112.52763,39.901398,135.03603,5
sample_04914_MST_5,unknown,0.2,data/processed/landmarks/sample_04914_MST_5.npy,1.242808,54.779045,1.8471694,110.173996,59.30228,139.76872,109.05649,57.421772,1
sample_01087_MST_2,unknown,0.2,data/processed/landmarks/sample_01087_MST_2.npy,1.3825136,60.096565,1.1482856,96.02658,56.497246,91.04852,158.67049,115.13806,1
sample_00872_MST_1,unknown,0.2,data/processed/landmarks/sample_00872_MST_1.npy,3.9588025,151.482,1.458104,138.52562,128.83774,42.343388,131.64207,73.39259,4
sample_02785_MST_3,unknown,0.2,data/processed/landmarks/sample_02785_MST_3.npy,1.4983183,73.99587,0.79616696,109.16009,53.349987,97.07152,97.749374,115.12704,3
sample_01349_MST_2,unknown,0.2,data/processed/landmarks/sample_01349_MST_2.npy,1.1631484,79.05067,0.9896458,141.67525,38.819286,116.8325,104.5433,114.81658,1
sample_00000_MST_1,unknown,0.2,data/processed/landmarks/sample_00000_MST_1.npy,3.3249922,146.109,0.3525263,79.31463,77.395294,147.82071,134.172,46.344257,4
sample_02753_MST_3,unknown,0.2,data/processed/landmarks/sample_02753_MST_3.npy,4.3824687,126.074234,1.6012934,92.67806,68.83961,44.180195,133.28662,133.27356,3
sample_00205_MST_1,unknown,0.2,data/processed/landmarks/sample_00205_MST_1.npy,1.0197039,21.270466,0.47519305,142.01953,134.16576,65.39444,135.07625,52.185616,0
sample_00575_MST_1,unknown,0.2,data/processed/landmarks/sample_00575_MST_1.npy,1.6055847,61.401608,1.0825471,163.02682,54.70101,72.122116,159.33208,120.43994,3
sample_02298_MST_3,unknown,0.2,data/processed/landmarks/sample_02298_MST_3.npy,8.166506,133.71426,5.484854,61.07225,71.23156,121.05526,97.84167,14.768292,2
sample_09565_MST_10,unknown,0.2,data/processed/landmarks/sample_09565_MST_10.npy,2.8867705,76.55913,1.0628247,53.638996,86.49316,172.07275,126.49131,55.185726,1
sample_02442_MST_3,unknown,0.2,data/processed/landmarks/sample_02442_MST_3.npy,1.3007903,55.699097,0.6277032,117.447586,119.115074,100.44244,25.4735,115.93546,5
sample_03564_MST_4,unknown,0.2,data/processed/landmarks/sample_03564_MST_4.npy,5.096296,153.5413,1.6289092,88.281494,55.628735,115.68961,100.215385,134.53992,3
sample_00972_MST_1,unknown,0.2,data/processed/landmarks/sample_00972_MST_1.npy,3.011041,129.86656,1.5239618,38.607704,56.651886,80.67394,104.96338,49.34792,3
sample_08843_MST_9,unknown,0.2,data/processed/landmarks/sample_08843_MST_9.npy,1.5786059,55.634895,1.1110667,125.132416,110.38488,157.31328,150.69606,57.058098,1
sample_09564_MST_10,unknown,0.2,data/processed/landmarks/sample_09564_MST_10.npy,3.092781,150.4796,2.2133172,139.21234,162.46246,163.8816,46.34752,50.941013,4
sample_09287_MST_10,unknown,0.2,data/processed/landmarks/sample_09287_MST_10.npy,1.0816143,26.540903,1.3907567,132.23676,145.68146,115.26213,97.47762,49.428158,1
sample_00505_MST_1,unknown,0.2,data/processed/landmarks/sample_00505_MST_1.npy,1.437584,63.144188,1.1127748,32.08885,46.748344,97.92491,29.903452,71.23259,5
sample_02814_MST_3,unknown,0.2,data/processed/landmarks/sample_02814_MST_3.npy,0.39654973,20.1125,0.90310663,105.25276,123.02778,135.57217,47.986996,69.9164,5
sample_08707_MST_9,unknown,0.2,data/processed/landmarks/sample_08707_MST_9.npy,1.1447182,49.447845,0.8538543,107.38912,83.64327,141.17987,52.006794,77.511604,5
sample_07244_MST_8,unknown,0.2,data/processed/landmarks/sample_07244_MST_8.npy,2.0667706,118.32084,1.9479877,146.32797,138.6738,111.09496,164.35359,39.678677,4
sample_03322_MST_4,unknown,0.2,data/processed/landmarks/sample_03322_MST_4.npy,1.0727308,52.01965,1.3706869,133.29778,112.52896,118.99492,38.066006,108.52538,5
sample_01909_MST_2,unknown,0.2,data/processed/landmarks/sample_01909_MST_2.npy,3.59731,127.6054,1.4849771,57.694447,161.55437,135.93573,43.07265,165.1239,5
sample_09538_MST_10,unknown,0.2,data/processed/landmarks/sample_09538_MST_10.npy,1.3823105,48.941708,1.5932273,101.66529,81.54358,43.91541,53.822445,163.60326,0
sample_08423_MST_9,unknown,0.2,data/processed/landmarks/sample_08423_MST_9.npy,1.7002925,111.69634,0.6365325,106.52417,54.38305,92.17444,64.57794,84.76535,3
sample_01201_MST_2,unknown,0.2,data/processed/landmarks/sample_01201_MST_2.npy,1.1733937,42.1612,1.031093,64.34178,118.83842,122.30196,38.93334,149.86496,5
sample_01038_MST_2,unknown,0.2,data/processed/landmarks/sample_01038_MST_2.npy,0.58395183,23.744625,0.86980104,154.73776,105.60877,42.135006,141.44727,69.30426,0
sample_09452_MST_10,unknown,0.2,data/processed/landmarks/sample_09452_MST_10.npy,3.0111787,95.10121,1.2460847,48.118248,44.242065,55.175957,121.145935,86.82171,3
sample_02192_MST_3,unknown,0.2,data/processed/landmarks/sample_02192_MST_3.npy,0.671175,3.9853122,0.9236566,135.35884,35.290497,120.09592,24.713732,113.59941,5
sample_02839_MST_3,unknown,0.2,data/processed/landmarks/sample_02839_MST_3.npy,2.1268315,120.31925,0.9792346,102.392845,150.18358,48.273518,23.964201,153.21786,5
sample_00347_MST_1,unknown,0.2,data/processed/landmarks/sample_00347_MST_1.npy,1.4848922,81.744,0.44042292,151.68153,161.32503,64.304695,83.337814,55.242622,0
sample_07296_MST_8,unknown,0.2,data/processed/landmarks/sample_07296_MST_8.npy,1.8717973,83.46886,1.7276738,122.94714,106.94752,143.4897,123.62545,53.217747,4
sample_00664_MST_1,unknown,0.2,data/processed/landmarks/sample_00664_MST_1.npy,2.5851889,118.487686,1.0548776,57.89458,78.03857,54.851837,107.71646,98.671364,3
sample_02085_MST_3,unknown,0.2,data/processed/landmarks/sample_02085_MST_3.npy,1.0046036,59.809376,1.5507377,87.72882,158.72174,137.64688,20.717823,102.99986,5
sample_01272_MST_2,unknown,0.2,data/processed/landmarks/sample_01272_MST_2.npy,2.8444324,66.62967,3.6226637,92.1841,96.659515,66.44919,148.03564,52.475,4
sample_01704_MST_2,unknown,0.2,data/processed/landmarks/sample_01704_MST_2.npy,0.682577,24.442024,0.7939215,163.75252,42.459934,131.74965,33.993042,47.70547,1
sample_01185_MST_2,unknown,0.2,data/processed/landmarks/sample_01185_MST_2.npy,1.1032201,54.820118,0.83374286,104.73584,74.799164,118.04399,144.84941,33.557873,1
sample_00902_MST_1,unknown,0.2,data/processed/landmarks/sample_00902_MST_1.npy,2.2208815,118.29658,0.6881182,136.36931,95.37769,80.607216,16.934448,80.41668,5
sample_01653_MST_2,unknown,0.2,data/processed/landmarks/sample_01653_MST_2.npy,0.50737864,9.688805,2.057895,68.70991,103.78286,96.54192,97.36365,30.918736,1
sample_05718_MST_6,unknown,0.2,data/processed/landmarks/sample_05718_MST_6.npy,0.8362234,46.573128,1.171283,108.5326,149.33444,114.084564,43.57245,78.85766,5
sample_07923_MST_8,unknown,0.2,data/processed/landmarks/sample_07923_MST_8.npy,2.1142943,66.53014,0.92396194,148.62434,89.86442,154.9424,66.346565,39.856213,1
sample_08286_MST_9,unknown,0.2,data/processed/landmarks/sample_08286_MST_9.npy,0.52390766,17.950686,0.77335143,72.806435,117.436874,32.5991,68.21728,82.34707,0
sample_01750_MST_2,unknown,0.2,data/processed/landmarks/sample_01750_MST_2.npy,1.5733508,87.1575,1.1412923,62.084545,53.955105,46.70883,80.586975,103.500694,3
sample_09561_MST_10,unknown,0.2,data/processed/landmarks/sample_09561_MST_10.npy,0.67947745,30.103832,0.24101721,131.2854,54.268154,152.79422,116.427345,43.330982,1
sample_07266_MST_8,unknown,0.2,data/processed/landmarks/sample_07266_MST_8.npy,0.8604853,22.832445,0.3556434,116.16867,93.33518,159.68092,58.436363,51.937992,1
sample_09523_MST_10,unknown,0.2,data/processed/landmarks/sample_09523_MST_10.npy,3.8939447,112.71903,3.7534719,102.57769,71.77103,44.918266,97.06509,120.50082,3
sample_00485_MST_1,unknown,0.2,data/processed/landmarks/sample_00485_MST_1.npy,2.4641817,50.166542,1.2494792,81.224495,147.31221,24.799126,113.81595,145.63385,0
sample_07418_MST_8,unknown,0.2,data/processed/landmarks/sample_07418_MST_8.npy,1.4694481,118.920334,1.4666862,108.77779,43.9038,140.29141,80.74834,127.037865,3
sample_03276_MST_4,unknown,0.2,data/processed/landmarks/sample_03276_MST_4.npy,1.1777791,21.678022,2.3529322,77.51748,73.26438,25.198748,110.72441,86.914955,0
sample_02670_MST_3,unknown,0.2,data/processed/landmarks/sample_02670_MST_3.npy,1.5866053,121.57717,1.2265898,169.81305,129.05086,168.14894,111.341774,32.857758,4
sample_02656_MST_3,unknown,0.2,data/processed/landmarks/sample_02656_MST_3.npy,1.734799,136.0642,1.3779954,135.67255,112.45939,125.27107,92.90856,42.14675,4
sample_08530_MST_9,unknown,0.2,data/processed/landmarks/sample_08530_MST_9.npy,1.4664487,76.148094,0.88875824,85.934166,62.48866,123.758484,56.37069,150.74854,5
sample_01678_MST_2,unknown,0.2,data/processed/landmarks/sample_01678_MST_2.npy,1.4464725,91.63832,0.7619796,124.16207,92.681015,109.288795,118.10761,55.63388,1
sample_01506_MST_2,unknown,0.2,data/processed/landmarks/sample_01506_MST_2.npy,2.55562,117.42585,1.4576638,49.34434,40.874702,58.409157,23.927876,107.636375,3
sample_00370_MST_1,unknown,0.2,data/processed/landmarks/sample_00370_MST_1.npy,1.2110627,49.300827,0.8622719,162.29501,40.68435,29.320757,155.89246,87.861755,3
sample_08113_MST_9,unknown,0.2,data/processed/landmarks/sample_08113_MST_9.npy,2.7514634,119.36025,2.5390868,14.927773,155.22598,169.33441,24.801723,130.16998,5
sample_01420_MST_2,unknown,0.2,data/processed/landmarks/sample_01420_MST_2.npy,1.3174746,62.010567,1.0506442,29.666533,56.359375,99.900955,94.43917,138.1161,1
sample_00388_MST_1,unknown,0.2,data/processed/landmarks/sample_00388_MST_1.npy,3.5565922,170.0164,1.3497897,56.901,46.95977,128.97531,27.105919,107.77763,3
sample_00375_MST_1,unknown,0.2,data/processed/landmarks/sample_00375_MST_1.npy,2.2430987,25.1982,2.0384595,124.147644,66.787125,82.78653,39.009426,45.276714,1
