sample_id,label,mst,condition,correcto,attn_max_nodo
00ac6dfd-4e4c-40ac-9a16-1f411b4bb7f6,peace,3,claro,0,4
bf37866f-f8c0-45d4-8cc9-962f9ff00ad2,two_up_inverted,2,claro,0,8
0435ef27-e7f2-40f3-abff-ccebf1b423f1,like,6,medio,1,20
68e745a5-3df3-46c8-a150-95ed597b4e08,peace_inverted,5,medio,1,8
05cfda73-5107-4eb9-b280-ed5aed1a8816,one,8,oscuro,1,20
06021754-9f26-4054-b998-e5156caf48fd,one,10,oscuro,1,20
123f9ac4-5b49-48e2-8b95-63c9d316f9fe,stop_inverted,8,oscuro,1,7
9f6b5f0e-3653-4122-8cac-47cd7beae76f,peace_inverted,1,claro,1,8
01bc64c5-6d04-473d-8b69-0c4059224552,ok,10,oscuro,1,20
0483d8e0-94e0-456c-9467-6fd1245bb3e2,four,2,claro,0,8
010c2809-9193-4ce6-842b-0675733071bf,stop,2,claro,1,16
2d779d1b-451b-4af0-a2d8-ffc1aebfa5c8,call,8,oscuro,1,4
01f4e491-ac86-4659-8b69-4cefa315238f,peace,1,claro,1,11
0454399c-529b-4c44-b7bc-e6a870c18110,rock,7,medio,1,19
00713c1a-007e-4651-bef5-09c4019f19c6,dislike,1,claro,1,20
004a59dd-34ce-43cf-b3c9-b6e42762ce60,stop,4,claro,1,16
0653fa7b-f5c1-4b1e-a3b9-be64363c2d69,dislike,2,claro,1,20
05c82aa4-98e3-4028-aeab-68f058cd5304,ok,2,claro,1,15
3eeb973a-aa55-451e-a18e-168fac37b8d1,call,1,claro,1,3
02a06e54-e84f-4c49-9888-2fea966c9ac3,stop,6,medio,1,11
0c37a064-ce13-4a86-8ea2-21ca415443bb,three2,6,medio,1,12
7aefca03-2ca8-4d6c-8a6f-73f5d954cd2c,two_up,7,medio,1,12
02763ee6-f00a-476b-92d2-ac707a51f36f,mute,1,claro,0,1
05c87ec4-e35b-494f-a13e-cdd4b4e001af,one,5,medio,1,7
2dc42c7f-0d97-4aec-bce7-62df921bf5c3,peace_inverted,7,medio,1,8
c462885d-1afb-43c1-8e00-8619f26f4a99,two_up_inverted,1,claro,1,8
01cd380c-9e4c-4cba-85e6-cf7e44cbfe5b,dislike,8,oscuro,1,20
0584402c-666f-432e-bbd3-97b3d1ee53a9,one,1,claro,1,7
05401d9e-85be-4e50-a520-a217a524465a,palm,8,oscuro,0,15
40c1b7d8-ed27-4997-a239-293e59979dc7,three,8,oscuro,1,16
04eb9526-1923-4975-aea7-3ac1705b8d85,mute,8,oscuro,1,8
02115e99-917a-4784-80a4-b0ae81f3f725,like,7,medio,1,1
cbeaad07-262c-4553-b276-39eefcf2e7e1,two_up,3,claro,1,12
71f034b8-0603-4947-bbaf-16370366a92f,call,10,oscuro,1,4
071ebac5-5d36-47bf-93e9-96648eb1a918,ok,2,claro,1,20
91a64c8d-f919-440e-8365-2380ef3d073b,peace_inverted,3,claro,1,8
033251f3-6c3f-4f61-986b-f19f48036df1,palm,4,claro,1,20
0c37a064-ce13-4a86-8ea2-21ca415443bb,three2,6,medio,1,12
00bfa92d-5b85-4993-9340-b223d15ace3c,stop,10,oscuro,0,20
035b7ce4-0521-4b5a-ae58-291b1e7c4644,like,8,oscuro,1,4
04f1e510-cc0c-4623-b471-bc75c253a878,rock,10,oscuro,1,20
f4108cc8-db94-448e-8178-d4418be74d20,two_up_inverted,9,oscuro,1,8
9f6b5f0e-3653-4122-8cac-47cd7beae76f,peace_inverted,1,claro,1,8
024a6d73-d324-44fe-b85e-4881b9821fa8,palm,1,claro,1,16
f66f4adb-9849-4160-97db-5cd19f1caffe,two_up,10,oscuro,0,12
4b479511-704b-44f8-beeb-3b2213a8dd06,two_up,8,oscuro,0,8
05c5af2c-3035-47c1-bef9-7960e73f9fbb,like,8,oscuro,1,4
c5389f63-b635-4aba-afab-2fd9125cef6a,stop_inverted,2,claro,1,8
01cd681c-a51b-493e-990e-d99ad96f63d0,like,10,oscuro,1,1
035683d3-55bc-4ac7-9fd6-6e236efde9d1,peace,8,oscuro,1,11
a7ed0bc6-86bc-4a41-933c-5728336e6577,two_up_inverted,1,claro,0,8
00f0d42d-e72e-49b8-9a27-1f5fb603738b,rock,9,oscuro,1,12
071ebac5-5d36-47bf-93e9-96648eb1a918,ok,2,claro,1,20
0266d308-b686-44d2-9633-3d7433b8a536,like,7,medio,1,4
02e6a642-5dd4-485e-8109-7f26c4c6cef2,stop,7,medio,1,16
0074ca68-c276-4e0a-8447-facb2628c317,four,6,medio,0,1
017e6c4c-2945-485f-9c1b-1d39f00c524e,stop,8,oscuro,1,16
50b1d6a0-78ca-4726-88d8-5f425ded4b0b,two_up,6,medio,1,12
268d912f-0616-4a55-81e1-9fa60460e00d,peace_inverted,3,claro,1,8
343ec356-544b-47cb-acc7-e7d0d0fd111e,three,1,claro,1,11
00bf711f-e2cc-4cb5-b0ac-573198cd6455,like,2,claro,1,4
0454399c-529b-4c44-b7bc-e6a870c18110,rock,7,medio,1,19
02a0f9ef-cfad-4862-abc2-d9604fdf08b9,rock,7,medio,1,20
01a1e62e-6de2-405d-989c-2305838ad72c,mute,9,oscuro,1,8
28774474-3125-4005-a0fd-3916d27bd219,three,7,medio,0,1
05c87ec4-e35b-494f-a13e-cdd4b4e001af,one,5,medio,1,7
0661e3c3-5b54-43f6-818b-3440476a8ebe,four,4,claro,0,20
03a791b0-c9fa-4516-a4af-a366dadf1020,one,2,claro,1,7
030a6872-23ca-4ce2-afc3-e71cd7b882e0,palm,5,medio,0,12
04715f5a-6810-43f1-b1a4-782698244230,mute,4,claro,1,8
0024e456-a8d2-4bd0-872b-77145141039b,stop,10,oscuro,1,15
069c5f2d-ef83-4339-955f-8c661ce48ea2,like,2,claro,1,4
00ded35f-a1f5-4c82-9040-159b4f37ecc1,one,6,medio,1,8
0126a550-3c25-4826-9c5c-c46ca9257c43,rock,1,claro,1,19
636f1764-f5c9-4449-9ca9-56d0f8b92e5f,two_up_inverted,4,claro,1,7
052fb949-7cff-42e2-ba16-6d0268eb67bc,three,10,oscuro,1,16
11a285b4-a463-4a7a-aa0f-38ac884c3126,peace_inverted,5,medio,1,8
053b79ff-31f2-4cd1-a14a-94aa0da3e0dd,dislike,8,oscuro,1,1
0310d0ef-c7a1-4eb9-b090-b10a381eef30,two_up,6,medio,0,4
5aff47ad-b759-401b-ba90-9b77a8265f1d,two_up,3,claro,1,12
38243821-73e0-4160-b3dd-1ec609a9fad6,three,2,claro,1,16
3cf1ca1b-f8a0-4a7f-b00b-cbc6095c5bb2,three2,8,oscuro,1,12
02b06b98-5783-4a70-a3ad-fbe3ac627b05,fist,7,medio,1,4
06d5a1dd-1867-41a6-ad7c-60d3bfc4dc7f,fist,10,oscuro,1,20
84da3d22-28d4-4791-bd50-57a37d5d3771,peace_inverted,10,oscuro,1,8
04d82bef-04aa-42e4-b832-cb344204ae12,peace,2,claro,1,12
2f0cc361-bfb9-4fcc-b83b-04e9bc9d0dcf,three2,9,oscuro,1,12
021e6202-4b64-4a88-9807-08f20f1f5cb8,palm,7,medio,0,1
05939c7d-e7f6-4fc2-8a15-f79c09a5c9fa,fist,10,oscuro,1,1
59fb5cc9-a125-4cbf-8105-3efe013f033a,two_up_inverted,10,oscuro,1,8
072edfbe-2400-4af2-91dd-d8ab668a17a3,fist,9,oscuro,1,20
005731ed-cab2-44c5-8fbc-384005cee981,four,4,claro,1,12
ce955d71-833c-478b-9b59-a927d8f0cbcc,two_up,5,medio,1,11
01932a51-ac81-4fde-9e62-d70c79def69f,fist,5,medio,1,15
020d20da-bd66-4709-9b7a-a37fe7cda6c2,mute,6,medio,1,8
718064f8-1f12-467a-9a6f-076e1d95c2e1,call,5,medio,1,4
69771326-bc01-4b5c-94d6-d00182b684bd,peace_inverted,10,oscuro,1,8
00cd61bd-7697-44a0-9841-f95988314173,palm,2,claro,1,19
d2493be6-b897-49fd-af96-16d9502c7ab0,stop_inverted,1,claro,1,8
007b12c5-3a31-4a4e-89cd-a9ab2fa82c07,four,10,oscuro,1,15
01164f08-4a7a-4816-8518-aafc3685162e,four,6,medio,1,16
0304afac-ddac-4aa4-b172-6a1368adf025,mute,10,oscuro,0,1
2117c75e-2ea1-4467-b863-47aa35c45e82,stop_inverted,9,oscuro,1,12
067b0078-1256-4c06-a18c-160e7eec7a9b,four,7,medio,1,16
31121d1c-d696-4886-98cd-218594b4a953,call,5,medio,1,4
0375b687-5472-4a01-b910-1b416e648cb5,one,7,medio,1,8
332fe237-4402-4917-8bb5-1e0710a9108e,three,10,oscuro,1,12
f1ff947f-e44a-4456-92e4-6152e6bfde2a,two_up,9,oscuro,1,12
008591c4-38fc-4986-90fe-c947da247f0e,palm,3,claro,1,8
10995701-90c4-4015-bdc6-fc322a6b0259,peace_inverted,6,medio,1,12
3cbd25ea-f1b9-4d29-a637-23e12836c90f,three,8,oscuro,1,12
04e71991-caea-4ee3-975d-767fb5810887,rock,2,claro,1,1
8f1e5f20-b311-497b-bdeb-195d09576e89,stop_inverted,9,oscuro,1,11
054d8515-ddf3-4fc9-b7ab-cf6d18ab1da3,palm,5,medio,1,16
038d76ed-9d15-42f3-8a1c-78f4870addc5,stop,9,oscuro,1,16
058b3a93-e191-4d61-a509-db84b292905a,four,6,medio,1,20
00af17c9-93a2-4566-92ed-7be4d0d4ac55,ok,8,oscuro,1,15
02ea6444-1f9c-4eb5-ac7c-3fc341ea24d3,palm,1,claro,1,16
004ae8d7-e079-4665-a5cf-0d9b3fbc9398,like,3,claro,1,4
06eb85ff-e3a7-4d9e-a232-75f635985837,ok,10,oscuro,1,19
6e29f506-762f-4f6d-af3b-6ec516efa4ea,stop_inverted,8,oscuro,0,1
10526473-f2df-4722-8989-3dbc78bc36f2,call,1,claro,1,4
41234315-a75f-4b80-b363-a2f1773c769a,peace_inverted,10,oscuro,1,8
1e28a0f7-7f89-4949-bf54-b2bb102da099,two_up_inverted,2,claro,1,8
01c8c817-dc63-4483-a3f8-4c9fdf23f562,stop,10,oscuro,1,4
024f8efc-1c45-42e0-9565-376b51f19d0c,one,2,claro,1,20
028c301a-7037-4858-a259-5ba845e95a3d,stop,9,oscuro,1,16
2baab879-938d-4288-83b7-55b6bacced82,three2,7,medio,0,11
06c45baf-365e-49ec-afc5-33bbbdc67aba,like,7,medio,1,4
535d1f02-9d71-4d35-bf4e-b731b86562a6,stop_inverted,4,claro,1,8
06021754-9f26-4054-b998-e5156caf48fd,one,10,oscuro,1,20
dfbda925-2ae9-4df2-b88d-8fdb28b1caeb,two_up,5,medio,1,12
248316aa-d180-499c-8722-5e1e33250ede,three2,8,oscuro,1,11
045a40cb-da37-4f3b-8121-2e964633e6e1,mute,8,oscuro,1,8
03203ffc-42c5-4bea-a586-40114aa45ba5,stop,9,oscuro,1,16
1fb07135-8333-48de-8be3-9e66d266f706,three,5,medio,1,16
7d379146-9e1c-4bc6-a69f-3b848a835017,peace_inverted,6,medio,1,8
11425c1b-098c-4c92-a1e9-5c34c1b40820,three,10,oscuro,1,11
75510fab-3392-4967-b4e1-bd43b261532e,peace_inverted,3,claro,1,8
5ade9bf2-07bd-4d9b-b3a3-fc736267cfeb,call,10,oscuro,1,4
00356894-7044-4534-b38c-6cfb36158695,peace,2,claro,1,12
03269372-3c14-4d50-bec0-be9e963733fb,two_up,10,oscuro,1,8
06c26e1e-4adb-41e8-a472-d53626255b1c,dislike,3,claro,1,20
0af06fe7-93ed-40f0-bfe2-f2c18e44acd8,two_up_inverted,8,oscuro,1,8
062b0c5d-e05b-4b2e-9aab-2f098bb53cd4,fist,1,claro,0,8
05a52f6e-4e8e-4d02-891f-8ff3913d1117,dislike,9,oscuro,1,1
06f152b4-6b85-48d3-a01a-01089898c768,four,6,medio,0,20
02887c7f-4bac-411b-aeae-172b2e3d01ef,dislike,7,medio,1,20
015029de-6691-47dd-ab05-a8e974d2f45d,rock,7,medio,1,1
0142a48d-8a6a-47cf-9cb0-e5df6c8ccea1,peace,3,claro,1,11
009626ec-2a18-4b36-8b42-579e2cd1352e,rock,2,claro,1,19
010123b0-e889-498f-b3d9-fa85a91d6c2c,fist,7,medio,1,11
015029de-6691-47dd-ab05-a8e974d2f45d,rock,7,medio,1,1
ae7f0178-1625-4f82-883c-9884686aacf2,stop_inverted,10,oscuro,1,16
220527fb-6b59-405d-9e22-97f242fef276,three,6,medio,1,16
1eb5b012-ef66-48a3-81bc-f44a8e142f39,call,10,oscuro,1,4
ef5c17fc-b8ec-448d-8610-f5e61e2acd1d,two_up,10,oscuro,1,4
7e19eaf6-c248-4189-96bb-0f04072c53b4,stop_inverted,6,medio,1,4
984f8bb7-c249-45af-9479-fb28b8d3d1ff,stop_inverted,1,claro,1,1
9b8dea13-af88-4e82-8d5f-d7778e1ab1bb,peace_inverted,7,medio,1,8
069f3043-acac-464e-8f29-7a5490421081,one,8,oscuro,1,8
4cb9b48e-9b9a-480b-a95f-e00282a023c6,call,4,claro,1,4
02e06f96-9e5a-4d47-bcd8-769df3d5dc34,palm,9,oscuro,1,1
013838d8-bc49-40bf-8071-8449318382de,mute,10,oscuro,1,8
68def5d5-3f62-4b16-9904-0a9e7fdc9a58,call,6,medio,1,4
06c45baf-365e-49ec-afc5-33bbbdc67aba,like,7,medio,1,4
ce955d71-833c-478b-9b59-a927d8f0cbcc,two_up,5,medio,1,11
04fa64d2-ab5d-430f-b187-54a62196ead3,mute,2,claro,1,8
3f8cf47c-2bd8-4e4d-b25a-740eaa301b87,three,3,claro,1,16
06a41c67-754a-43d6-b39f-7753cf40d110,fist,10,oscuro,1,4
001da38e-7ab1-405c-a9d8-fbaeb46b5faf,stop,6,medio,1,12
0232cb6e-a1c5-46d2-beba-647b5de20868,one,9,oscuro,1,7
0015135c-bdb9-409a-82ef-104b4d6690b0,peace_inverted,5,medio,1,8
0fe9b538-58b2-49f8-94e3-803055af51ed,two_up,10,oscuro,1,12
00f46aea-67e3-47ec-8bb1-7db73c6e7792,one,2,claro,0,8
05037a97-c299-434a-b31a-06ca099ac1f7,dislike,6,medio,1,20
06568698-ee1a-45d2-9c54-4f3138937834,four,10,oscuro,1,20
033e8fa8-d6d2-4151-ae06-679266a4569a,one,1,claro,1,8
14ed7575-5f52-4728-b0c5-f6ee3580b895,two_up_inverted,6,medio,1,8
05ee0c8b-1c53-488b-aaca-5afa80ca9f43,mute,1,claro,1,8
0081c8a1-cab0-4710-bcaf-c58377ab5fd5,two_up_inverted,1,claro,1,8
04ed14a5-5518-4df2-bf19-524d265ad747,like,7,medio,0,20
b649b378-e921-4d02-9fd8-c0fe830c6be5,two_up,9,oscuro,1,11
38243821-73e0-4160-b3dd-1ec609a9fad6,three,2,claro,1,16
00e78371-4696-42e7-a6af-37bee20614cf,dislike,10,oscuro,1,20
0024e456-a8d2-4bd0-872b-77145141039b,stop,10,oscuro,1,15
7e194188-89c2-499e-8e96-44515547b3d4,two_up_inverted,9,oscuro,0,8
02b58c32-15a0-470f-ab1c-b6057b61ab5f,rock,3,claro,1,20
b649b378-e921-4d02-9fd8-c0fe830c6be5,two_up,9,oscuro,1,11
8f1e5f20-b311-497b-bdeb-195d09576e89,stop_inverted,9,oscuro,1,11
04559fa4-3139-4095-b01d-bc9806df2e31,four,5,medio,1,16
0a2d4df2-8ef0-42c3-97a9-1b0e2ddf6ccb,three,6,medio,1,16
01841342-56ea-4bb6-90df-6381b224731a,ok,7,medio,0,4
04a5fb87-8a7b-47b7-8d2e-7efd17972a60,one,6,medio,1,8
00c9eb88-34c5-4350-b594-d30659ffb01c,fist,6,medio,1,16
0748fbd2-7dff-46aa-9e6b-991a011cbd3c,ok,4,claro,1,15
03118bdc-9b5d-4f0f-910a-43755d3e862a,dislike,1,claro,1,19
005a09d1-e64f-4eb8-8592-6085867e97da,mute,7,medio,1,8
012d89fa-33f7-4922-932b-6971ce8a7a96,like,9,oscuro,1,4
04f67146-3c0b-4b4a-9fa1-13b0b9a1b234,like,10,oscuro,1,4
0bcdcff6-cfba-426a-a122-511abaeb8ba2,three2,1,claro,0,1
00f63b7b-2fc3-404f-91d2-8c109f948468,ok,5,medio,1,16
7e478ba7-938d-4cc8-a3e0-6bd39ba0d714,two_up_inverted,2,claro,1,7
0ea9d994-c7c4-4dfe-b1e5-68c5420c94f1,two_up,5,medio,1,11
07fdd88e-180a-4311-aa44-52208a618918,like,4,claro,1,4
00509e79-f0b8-41ac-9ccc-86f1f11d8079,stop,7,medio,1,12
02af3cf6-a829-43ec-b784-8db4bdd1cde8,fist,3,claro,0,1
34bd833b-c735-4a8c-909f-d56f697b433a,three,7,medio,1,12
1d2747cf-49f0-4eef-8194-3deab68d069b,three,3,claro,1,16
0375b687-5472-4a01-b910-1b416e648cb5,one,7,medio,1,8
01e8ba52-7bdb-4957-94dc-6a2756d439ea,palm,5,medio,0,1
2a443a6d-6133-41be-b13c-457b2d932ab1,three,2,claro,1,12
042a7f39-0424-4615-9423-3258661ef4b8,rock,5,medio,1,19
3d81b2fb-22fe-4a2b-8419-7ef76ea8d6cb,call,8,oscuro,1,4
0fe9b538-58b2-49f8-94e3-803055af51ed,two_up,10,oscuro,1,12
41234315-a75f-4b80-b363-a2f1773c769a,peace_inverted,10,oscuro,1,8
076a6681-5f30-46be-9499-11bcdcfce463,two_up,10,oscuro,1,12
03ddb335-d077-4bf4-9800-975fb79bc41c,four,4,claro,1,16
1ecd6dc7-7476-4d0a-82a2-b7e546c2405c,three,9,oscuro,1,12
236e6a35-b6c7-4b6b-af7d-21a4533ebed8,three,8,oscuro,1,16
05b1c7c7-7d59-411c-88da-05862f4b9952,peace,2,claro,0,1
01817ab3-001e-4fc8-b7e0-1b00289bbccc,rock,7,medio,1,20
03cb8675-fbcc-4070-a47e-9158c7306778,rock,5,medio,0,1
054993e9-b994-4809-b6b5-d959243b29a8,like,6,medio,1,4
00d3fcac-b592-43bd-b4bc-9243025563fb,four,10,oscuro,1,15
015cb78e-329b-45df-ad85-574da50ab4f6,fist,10,oscuro,1,19
e4b10493-60c2-4821-b101-06ab245478ae,two_up,3,claro,1,12
0689a391-30c0-468c-8572-37f2d88d485f,peace,5,medio,0,1
063e7109-50d6-402b-9019-16f010c1ccba,peace,6,medio,1,11
e7c70377-a671-4eff-8217-40d034e1118b,two_up_inverted,10,oscuro,1,8
01dd0219-bc80-42b9-8a9a-5967cae6cf69,mute,3,claro,1,8
00a6471d-bd8a-42e3-a97b-073ace11f623,rock,10,oscuro,1,20
02d1a2a9-5129-4468-8196-60061849130f,stop,1,claro,1,16
069f3043-acac-464e-8f29-7a5490421081,one,8,oscuro,1,8
055cbe75-f563-49e2-9c4f-86a1fb47b40f,call,10,oscuro,1,4
029794b3-f099-44eb-bcaf-5c88eab802b6,palm,6,medio,1,20
e4b10493-60c2-4821-b101-06ab245478ae,two_up,3,claro,1,12
046a2bea-e479-4ec2-9fa9-05d5a1e96755,peace,9,oscuro,1,1
00c6bd08-0c39-44d9-8d90-bc89df46316a,dislike,10,oscuro,0,4
8235ae5b-ebae-45da-8142-9d2c9bb144ab,two_up,6,medio,0,12
5cb21a04-a696-4218-8360-42579db02a5a,two_up,6,medio,1,12
0079a195-197e-4866-989b-d180e97c9513,mute,6,medio,1,8
0157a949-ba7b-4783-9c1d-7b71c1507e1f,four,8,oscuro,1,20
2415d3c8-4646-4331-b07c-2beaebe70bab,call,1,claro,1,4
636f1764-f5c9-4449-9ca9-56d0f8b92e5f,two_up_inverted,4,claro,1,7
06358daf-c33c-44db-a867-6224e08f2907,four,7,medio,1,16
03a5808e-789b-4e30-9f83-47c7ae748d7b,dislike,9,oscuro,1,19
0364087b-9bbf-47cd-9f19-843250bcfe58,ok,5,medio,1,16
ff31ed57-8dd3-44da-a773-7b2f0c7d048c,two_up_inverted,8,oscuro,1,8
067892b3-1c3c-4914-b9ff-5d67bbf8ec21,two_up,4,claro,0,1
7daaa071-94c6-4b80-9d19-2b236059c04f,stop_inverted,1,claro,1,8
05c87ec4-e35b-494f-a13e-cdd4b4e001af,one,5,medio,1,7
042daf9a-c9d2-4bc5-9ae7-32f7587822ec,ok,5,medio,0,20
0c965a03-e38d-4326-8e18-5d28d9e82b1e,three,5,medio,1,16
06856d23-2213-461d-a504-b19c7ca15967,fist,2,claro,1,20
002e5485-87dd-4b79-a9ef-c6a1d723e67b,dislike,5,medio,0,1
01c8c817-dc63-4483-a3f8-4c9fdf23f562,stop,10,oscuro,1,4
6465fb68-b8ba-45ff-ab55-e4eb2a40c666,call,8,oscuro,1,4
2eca27e3-c0d9-4fbf-ab8d-d98ad06218a0,stop_inverted,8,oscuro,1,8
41624403-b07f-49a7-834f-f439b79ca8b7,two_up_inverted,7,medio,1,7
05fec3e8-39f7-493d-bc70-58df604fd95c,peace,7,medio,1,12
040de292-dde9-4367-8581-8ae3f49474a4,mute,9,oscuro,1,8
0074ca68-c276-4e0a-8447-facb2628c317,four,6,medio,0,1
056929fc-a948-493b-bc8a-5cb8f25b0b98,one,7,medio,0,20
5ed00387-230a-40f6-85dc-c5d149cb23d2,peace_inverted,3,claro,1,8
5d7445de-6d12-4eba-b4e9-c757b6c4cb54,two_up,10,oscuro,1,12
2bffe51f-e4ed-42e0-b41c-bec86614336d,two_up_inverted,7,medio,1,8
420c8de8-3a27-4569-b6d6-09693334cca6,two_up,1,claro,0,12
0383e2a1-e8ea-4fb1-8fb8-d585b6cf280a,mute,3,claro,1,8
0074ca68-c276-4e0a-8447-facb2628c317,four,6,medio,0,1
05092e30-6f98-41f4-b2f6-e4da8278f8ef,peace,9,oscuro,1,12
00c22e76-b6ad-449d-9f3c-bce090c9542d,rock,2,claro,1,1
3f6ae29e-c8e9-42e6-8d1d-ede9519672a9,call,10,oscuro,1,4
46d32098-ac7e-4512-8811-27ee366ba687,two_up,6,medio,1,12
0299857b-abe1-4647-a8b6-c8006cf1123c,palm,10,oscuro,1,16
02067c70-933d-4c90-bbd9-806d6b132195,one,10,oscuro,1,8
0393890a-85d3-45b7-827b-a59dd61c21b9,four,10,oscuro,1,20
a94e4c8a-b4be-41fb-9ce4-e87a4b4445a2,peace_inverted,3,claro,1,8
06c3748b-f659-479e-b3e7-0bdf768c023e,one,10,oscuro,1,7
034bab50-9607-4800-9885-52eb6e0ca292,stop,3,claro,1,19
0fe9b538-58b2-49f8-94e3-803055af51ed,two_up,10,oscuro,1,12
1733f11b-1337-48bb-89eb-b76ee09e2761,peace_inverted,9,oscuro,0,20
076a6681-5f30-46be-9499-11bcdcfce463,two_up,10,oscuro,1,12
06c26e1e-4adb-41e8-a472-d53626255b1c,dislike,3,claro,1,20
039017d8-8f8d-44e5-a7cf-40c09fa48efc,mute,9,oscuro,1,8
02015171-9f41-4eee-8956-c3e198d23de8,dislike,2,claro,1,19
05092e30-6f98-41f4-b2f6-e4da8278f8ef,peace,9,oscuro,1,12
2ee36c1c-361e-424e-b191-62eee220da3c,peace_inverted,8,oscuro,1,8
0329ac1d-2e56-4759-bc0e-1711b6946e30,one,10,oscuro,1,8
0669b6a5-9bac-487e-9c62-4c7d91920a6b,palm,6,medio,1,16
000d3f03-ca4b-44cc-8d8c-cdd12735e35b,mute,3,claro,1,8
032e257f-54cc-461f-a148-cfca249111d5,dislike,1,claro,0,1
0b49bcf5-6478-48e6-8d16-f94d542ffad4,peace_inverted,7,medio,0,8
0298ab0c-df73-4ed5-aa95-5094b4c9bb4f,peace,7,medio,1,11
03128978-c17d-4af5-a9fd-c230ba41e608,dislike,7,medio,1,20
05b9f9ab-6a12-4450-8cb5-7be7b2f22fd1,one,10,oscuro,1,8
04e8a0b9-3604-49d7-b839-3f34fc1b4772,ok,1,claro,1,12
ce955d71-833c-478b-9b59-a927d8f0cbcc,two_up,5,medio,1,11
03ac5380-8674-41da-844b-dc1946f04e3e,peace,8,oscuro,1,11
2d39efbc-5fe1-4d30-8669-b9f68888d881,call,6,medio,1,4
000484ab-5fd0-49b8-9253-23a22b71d7b1,like,6,medio,1,4
03812513-0068-47b8-8092-9203017a92f3,palm,8,oscuro,0,1
0364087b-9bbf-47cd-9f19-843250bcfe58,ok,5,medio,1,16
38dc4b7f-18a1-48bc-9017-234abbebd797,three,10,oscuro,1,15
211fb249-0723-414e-b545-c920667de7ea,three2,7,medio,1,12
0305dbbb-1763-408f-9620-2b0fcfe16682,ok,7,medio,1,15
0329ac1d-2e56-4759-bc0e-1711b6946e30,one,10,oscuro,1,8
a7ed0bc6-86bc-4a41-933c-5728336e6577,two_up_inverted,1,claro,0,8
02638b22-b4a8-44d3-b726-ad9858d1f1f5,dislike,1,claro,1,20
00af742c-20c2-4f9e-a31a-4503ea86a8bb,dislike,8,oscuro,0,20
013b66cc-ad3f-4d2a-b5cf-8a2e229b75e2,ok,9,oscuro,1,16
07ecc0de-b243-4740-94e6-ecdcae0717ec,palm,9,oscuro,0,12
01b92aaf-000c-4b70-b681-87964194f349,stop,5,medio,0,8
58e7fe0a-79e7-461c-a173-bd40020cac75,call,6,medio,0,20
042daf9a-c9d2-4bc5-9ae7-32f7587822ec,ok,5,medio,0,20
09ee9bcb-076d-4a3a-9704-0982cbc152fd,call,10,oscuro,1,4
0f8b04a1-fc02-48e1-9c70-19e160650d79,two_up,5,medio,1,12
069c5f2d-ef83-4339-955f-8c661ce48ea2,like,2,claro,1,4
2bffe51f-e4ed-42e0-b41c-bec86614336d,two_up_inverted,7,medio,1,8
3f8cf47c-2bd8-4e4d-b25a-740eaa301b87,three,3,claro,1,16
02d56d52-b7a1-41b2-b182-fe8c285b946c,one,3,claro,1,8
0030467f-b54a-405d-b274-7225972f804d,stop,4,claro,1,15
025a3521-aec9-4e78-8c97-889f1dd40627,three,3,claro,1,16
299e2470-b663-4611-a953-a0fb3115e5c0,two_up_inverted,2,claro,1,8
03b90a1c-0c5c-4d3d-93d2-cfbfabf5fd0f,peace,7,medio,0,11
069f3043-acac-464e-8f29-7a5490421081,one,8,oscuro,1,8
0209442f-77e0-4aef-8cec-e837a9e7ac3b,four,1,claro,1,16
04ab22f1-3f8b-43dd-8743-23268f166913,rock,7,medio,0,1
5a126d4a-dded-4a1e-83e7-68bbf5df85f4,three2,10,oscuro,1,1
02aecf1e-2724-40f6-8a59-5dfd307e0d34,fist,10,oscuro,1,19
012eeb3c-64a0-44b4-955c-0916e038ac44,rock,10,oscuro,1,19
30656faf-d253-4576-9a07-025a0ea7d9f6,two_up_inverted,1,claro,1,8
0105a25e-6221-41b5-9336-89737250c401,four,10,oscuro,1,15
00dee6a0-a258-4b06-bc82-2c96a4070487,palm,5,medio,0,1
05b514a2-19b5-4535-8ef0-44660649b289,four,4,claro,0,12
1e28a0f7-7f89-4949-bf54-b2bb102da099,two_up_inverted,2,claro,1,8
02b6d1fb-16ac-4e0d-a7fd-1397da6d54f1,four,2,claro,1,15
15d7c2b9-1454-4478-8954-c4245b198d7a,call,9,oscuro,1,4
01eb2913-90b8-472c-8b03-1698a75c9f30,stop,2,claro,1,15
02b58c32-15a0-470f-ab1c-b6057b61ab5f,rock,3,claro,1,20
60245bee-f975-425b-b003-633a88f2a77f,call,10,oscuro,1,4
048415db-a88b-42f1-bafb-ac8caf2ec116,palm,8,oscuro,1,12
0725f2af-7623-4e2c-9178-ca4e511072dc,four,1,claro,1,20
38243821-73e0-4160-b3dd-1ec609a9fad6,three,2,claro,1,16
05b9f9ab-6a12-4450-8cb5-7be7b2f22fd1,one,10,oscuro,1,8
01dcb1d2-4f9a-4c28-8390-4af76c497f65,ok,7,medio,1,16
07507a64-f92b-46c2-9d6a-7b1248304791,four,2,claro,1,1
02ba56e8-c565-410d-9768-b556c6ef719e,like,6,medio,1,4
023bff3c-b953-4b7e-adc8-2dd8adf26a70,like,1,claro,1,4
6d6ada5f-824a-4529-94f7-a96f525b748d,call,3,claro,1,4
