sample_id,mst_level
freihand_00025686,7
freihand_00000786,7
freihand_00008414,6
freihand_00014382,6
freihand_00031526,7
freihand_00010286,9
freihand_00010766,7
freihand_00019594,6
freihand_00003694,5
freihand_00012636,6
freihand_00009497,8
freihand_00025828,7
freihand_00006477,7
freihand_00029740,5
freihand_00012306,6
freihand_00014895,6
freihand_00020789,5
freihand_00005468,5
freihand_00003191,5
freihand_00010210,7
freihand_00020318,6
freihand_00024651,6
freihand_00000099,4
freihand_00003242,7
freihand_00029504,8
freihand_00028887,6
freihand_00001839,7
freihand_00003198,4
freihand_00018535,7
freihand_00025147,5
freihand_00011156,7
freihand_00017999,6
freihand_00028499,5
freihand_00028387,6
freihand_00013687,4
freihand_00016562,6
freihand_00006300,5
freihand_00019989,8
freihand_00008666,8
freihand_00026649,7
freihand_00027940,6
freihand_00004427,9
freihand_00031624,9
freihand_00005303,6
freihand_00015236,7
freihand_00027574,5
freihand_00015142,8
freihand_00028813,6
freihand_00004383,6
freihand_00024934,5
freihand_00001016,5
freihand_00019662,5
freihand_00018473,7
freihand_00005243,5
freihand_00017419,6
freihand_00006569,7
freihand_00021284,7
freihand_00030987,5
freihand_00008408,8
freihand_00022975,6
freihand_00014457,5
freihand_00029805,7
freihand_00004183,6
freihand_00003354,5
freihand_00015875,5
freihand_00019993,4
freihand_00002921,6
freihand_00028880,7
freihand_00024117,5
freihand_00016726,7
freihand_00015774,7
freihand_00025562,6
freihand_00010780,8
freihand_00018009,6
freihand_00019151,5
freihand_00028387,6
freihand_00017642,8
freihand_00011286,6
freihand_00023570,5
freihand_00004540,9
freihand_00022378,6
freihand_00026121,7
freihand_00015101,6
freihand_00032021,7
freihand_00000897,6
freihand_00003232,7
freihand_00004131,6
freihand_00002414,7
freihand_00021953,6
freihand_00007115,6
freihand_00010403,5
freihand_00016208,6
freihand_00004304,7
freihand_00005090,5
freihand_00007552,7
freihand_00031656,5
04c10100-ff6e-470b-b49b-c672dcadf681,6
freihand_00015513,5
freihand_00015531,6
freihand_00028065,7
freihand_00025166,7
freihand_00029638,4
freihand_00002292,7
freihand_00027819,7
freihand_00032313,6
freihand_00026971,9
freihand_00003541,5
freihand_00012891,6
freihand_00026822,7
freihand_00009114,5
freihand_00018672,6
freihand_00031614,6
freihand_00012390,7
freihand_00000116,6
freihand_00025032,5
freihand_00032521,6
freihand_00011554,4
freihand_00013374,9
freihand_00025884,7
freihand_00028867,6
freihand_00015833,6
freihand_00002855,7
freihand_00001657,7
freihand_00000998,7
freihand_00018584,6
freihand_00006571,7
freihand_00023418,7
freihand_00006028,7
freihand_00019196,4
freihand_00006871,6
freihand_00008213,4
freihand_00013162,6
freihand_00002973,5
freihand_00017544,5
freihand_00014412,6
freihand_00027871,6
freihand_00010765,8
freihand_00017570,6
freihand_00010945,6
freihand_00023443,6
freihand_00026354,8
freihand_00008012,6
freihand_00025756,7
freihand_00021311,5
freihand_00000633,5
freihand_00015035,4
freihand_00031894,6
freihand_00031108,6
freihand_00015556,8
freihand_00014790,5
freihand_00013865,6
freihand_00008121,6
freihand_00015264,6
freihand_00003992,7
freihand_00003341,5
freihand_00008586,7
freihand_00026315,8
freihand_00015671,5
freihand_00020373,7
freihand_00009684,7
freihand_00032193,6
freihand_00012271,6
freihand_00028384,7
freihand_00032357,7
freihand_00010509,5
freihand_00010427,5
freihand_00027510,8
freihand_00006420,7
freihand_00029980,6
freihand_00017795,6
freihand_00007738,6
freihand_00017858,7
freihand_00030543,7
freihand_00029810,6
freihand_00015710,6
freihand_00016636,5
freihand_00030346,6
freihand_00032365,5
freihand_00020337,5
freihand_00027585,6
freihand_00004644,5
freihand_00001714,6
freihand_00013436,5
freihand_00016778,6
freihand_00025258,6
freihand_00027538,6
freihand_00024176,6
freihand_00019476,5
freihand_00005336,6
freihand_00011343,6
freihand_00008810,6
freihand_00014181,8
freihand_00031443,8
freihand_00014119,8
freihand_00012357,5
freihand_00014787,7
freihand_00000289,6
freihand_00014495,6
freihand_00029699,6
freihand_00013236,9
freihand_00000980,5
freihand_00015027,5
freihand_00017713,6
freihand_00007295,4
freihand_00013172,6
freihand_00028631,7
freihand_00021014,7
freihand_00024647,5
freihand_00031533,6
freihand_00017203,7
freihand_00027695,7
freihand_00016798,6
freihand_00024927,6
freihand_00005064,5
freihand_00019060,7
freihand_00020114,9
freihand_00030044,6
freihand_00014183,5
freihand_00005110,6
freihand_00009875,7
freihand_00023825,6
freihand_00032524,5
freihand_00019659,6
freihand_00011486,6
freihand_00015127,5
freihand_00028974,5
freihand_00024744,5
freihand_00028919,5
freihand_00029095,8
freihand_00008054,4
freihand_00032136,5
freihand_00018584,6
freihand_00000511,6
freihand_00014115,7
freihand_00006006,8
freihand_00014355,6
freihand_00018777,5
freihand_00024717,6
freihand_00002417,6
freihand_00024830,6
freihand_00006907,6
freihand_00014675,5
freihand_00027590,5
freihand_00004703,5
freihand_00024684,8
freihand_00000518,7
freihand_00017341,6
freihand_00007950,5
freihand_00017890,7
freihand_00018006,5
freihand_00022926,8
freihand_00020291,6
freihand_00022601,6
freihand_00031651,5
freihand_00028810,6
freihand_00000834,8
freihand_00032536,5
freihand_00001685,6
freihand_00018089,6
freihand_00017053,5
freihand_00013658,5
freihand_00021745,6
freihand_00025755,5
freihand_00029474,7
freihand_00001269,6
freihand_00007766,6
freihand_00001232,6
freihand_00023665,7
freihand_00005087,7
freihand_00027577,5
freihand_00008716,7
freihand_00030943,7
freihand_00012992,6
freihand_00008754,8
freihand_00032182,5
freihand_00012220,6
freihand_00028975,6
freihand_00003308,4
freihand_00015932,5
freihand_00013611,5
freihand_00011883,5
freihand_00030044,6
freihand_00000720,6
freihand_00026035,5
freihand_00027195,6
freihand_00011485,6
freihand_00014706,6
freihand_00017293,5
freihand_00001898,6
freihand_00018755,6
freihand_00020105,5
freihand_00006003,5
freihand_00007201,5
freihand_00006571,7
freihand_00008360,6
freihand_00009401,5
freihand_00030694,5
freihand_00024773,6
freihand_00002682,7
freihand_00006562,7
freihand_00014489,5
freihand_00020157,5
freihand_00025016,6
freihand_00005804,5
freihand_00008864,5
freihand_00027646,4
freihand_00026117,5
freihand_00019408,5
freihand_00032311,7
freihand_00014338,5
freihand_00000629,6
freihand_00030159,8
freihand_00024165,4
freihand_00012747,5
freihand_00018262,6
freihand_00027716,5
freihand_00029689,8
freihand_00006800,6
freihand_00005526,8
freihand_00003800,7
freihand_00016034,4
freihand_00026036,6
freihand_00000405,6
freihand_00006122,6
freihand_00000585,5
freihand_00021356,8
freihand_00009616,6
freihand_00031851,8
freihand_00030323,6
freihand_00018788,6
freihand_00002376,6
freihand_00014703,6
freihand_00025195,5
freihand_00002620,7
freihand_00006699,6
freihand_00018841,7
freihand_00019237,7
freihand_00004514,6
freihand_00003682,8
freihand_00007149,6
freihand_00025699,6
freihand_00031723,6
freihand_00022846,8
freihand_00014007,6
freihand_00018086,6
freihand_00016459,7
freihand_00030448,6
freihand_00030045,6
freihand_00014770,5
freihand_00012667,5
freihand_00004503,6
freihand_00019688,5
freihand_00016148,7
freihand_00019648,5
freihand_00016424,6
freihand_00016022,5
freihand_00029461,6
freihand_00030958,5
freihand_00007607,8
freihand_00000949,8
freihand_00012136,7
095226c0-b875-436a-89fb-83917f14a5ae,6
freihand_00016041,5
freihand_00005455,6
freihand_00023584,6
freihand_00021234,7
freihand_00022791,6
freihand_00024800,8
freihand_00031462,6
freihand_00018458,7
freihand_00027877,6
freihand_00017406,6
freihand_00002764,7
freihand_00002060,6
freihand_00015432,6
freihand_00014569,6
freihand_00008032,7
freihand_00002670,6
freihand_00019503,6
freihand_00028260,6
freihand_00007580,7
freihand_00001520,6
freihand_00029394,5
freihand_00015971,6
freihand_00015212,6
freihand_00030317,7
freihand_00002968,8
freihand_00021012,8
freihand_00011462,5
freihand_00004654,6
freihand_00031915,8
freihand_00022044,6
freihand_00019703,5
freihand_00008213,4
freihand_00030371,5
freihand_00009364,5
freihand_00014431,5
freihand_00016620,6
freihand_00012304,6
freihand_00026247,6
freihand_00003885,6
freihand_00026006,5
freihand_00010249,7
freihand_00024906,5
freihand_00023630,6
freihand_00012292,7
freihand_00015336,6
freihand_00020104,8
freihand_00032329,5
freihand_00013280,7
freihand_00008372,2
freihand_00026572,7
freihand_00029079,8
freihand_00031208,8
freihand_00019417,5
freihand_00007690,8
freihand_00027058,7
freihand_00000718,8
freihand_00023123,5
freihand_00000805,5
freihand_00011829,6
freihand_00011831,6
freihand_00020303,5
freihand_00002890,4
freihand_00015306,5
freihand_00024398,6
freihand_00017273,5
freihand_00028618,7
freihand_00030633,5
freihand_00015360,6
freihand_00021567,7
freihand_00015865,7
freihand_00010456,6
freihand_00000383,6
freihand_00000192,5
freihand_00031165,5
freihand_00012499,6
freihand_00005608,7
freihand_00026294,6
freihand_00007370,5
freihand_00017951,7
freihand_00016098,5
freihand_00019070,6
freihand_00001044,6
freihand_00025330,6
freihand_00001378,6
freihand_00022266,8
freihand_00002574,6
freihand_00011393,8
freihand_00020847,6
freihand_00004240,7
freihand_00003333,7
freihand_00005902,5
freihand_00007756,6
freihand_00025297,6
freihand_00017392,7
freihand_00006537,6
freihand_00021453,6
freihand_00021813,7
freihand_00030770,4
freihand_00028143,7
freihand_00019903,6
freihand_00000992,5
freihand_00020439,5
freihand_00008913,6
freihand_00018403,7
freihand_00007717,5
freihand_00012159,6
freihand_00017726,6
freihand_00018229,7
freihand_00000051,7
freihand_00023619,6
freihand_00008552,5
freihand_00030417,5
freihand_00010028,7
freihand_00018233,6
freihand_00019375,6
freihand_00011536,7
freihand_00019410,6
freihand_00028373,7
freihand_00023017,6
freihand_00006859,7
freihand_00022694,5
freihand_00016937,5
freihand_00022814,6
freihand_00003605,7
freihand_00029947,5
freihand_00005307,6
freihand_00009027,5
freihand_00029068,6
freihand_00016833,6
freihand_00008830,8
freihand_00002022,6
freihand_00011959,6
freihand_00012978,6
0837735c-54a9-4775-bb41-ff9d568aa6d5,7
freihand_00004923,6
freihand_00014794,7
freihand_00028836,6
freihand_00008003,6
freihand_00005107,5
freihand_00000564,6
freihand_00006440,6
freihand_00005818,7
freihand_00011565,5
freihand_00004340,6
freihand_00001016,5
freihand_00023913,6
freihand_00022752,5
freihand_00018652,6
freihand_00021032,5
freihand_00025941,6
freihand_00027779,6
freihand_00032320,6
freihand_00003126,6
freihand_00009848,7
freihand_00023087,6
freihand_00023268,5
freihand_00016662,5
freihand_00017102,6
freihand_00005115,7
freihand_00006367,7
freihand_00016953,6
freihand_00020678,5
freihand_00030670,4
freihand_00018152,7
freihand_00019239,8
freihand_00026148,5
freihand_00002897,6
freihand_00015744,6
freihand_00031000,8
freihand_00018352,6
freihand_00013701,7
freihand_00021766,4
freihand_00027979,7
freihand_00028546,6
freihand_00030888,7
freihand_00017570,6
freihand_00018567,6
freihand_00012092,7
freihand_00031462,6
freihand_00030426,7
freihand_00023102,7
freihand_00007416,6
freihand_00021762,6
freihand_00019776,7
freihand_00021445,6
freihand_00008059,6
freihand_00028528,7
freihand_00000216,5
freihand_00023238,7
freihand_00003077,6
freihand_00005524,8
freihand_00028481,7
freihand_00021413,7
freihand_00012713,6
freihand_00006329,6
freihand_00017126,8
freihand_00028588,6
freihand_00013854,8
freihand_00005246,8
freihand_00012624,6
freihand_00014957,7
freihand_00015500,7
freihand_00003946,6
freihand_00020627,5
freihand_00026712,5
freihand_00016397,7
freihand_00011597,6
freihand_00017233,7
freihand_00003548,5
freihand_00024842,7
freihand_00001086,7
freihand_00004897,6
freihand_00008826,5
freihand_00022919,5
freihand_00025699,6
freihand_00012895,6
freihand_00016871,6
freihand_00019998,6
freihand_00015947,6
freihand_00027997,8
freihand_00017515,5
freihand_00021003,7
freihand_00005781,6
freihand_00013230,6
freihand_00031852,7
freihand_00020159,5
freihand_00018324,7
freihand_00012331,6
freihand_00025650,4
freihand_00010671,8
freihand_00005205,6
freihand_00026268,6
freihand_00020077,8
freihand_00022806,7
freihand_00026175,8
freihand_00018570,6
freihand_00024587,5
freihand_00007546,4
freihand_00006002,5
freihand_00002178,5
freihand_00022621,7
freihand_00025281,6
freihand_00027807,7
freihand_00007885,5
freihand_00006878,7
freihand_00012108,6
freihand_00009391,5
freihand_00023039,6
freihand_00021241,6
freihand_00000784,6
freihand_00004038,6
freihand_00007488,6
freihand_00002403,5
freihand_00009302,6
freihand_00005768,8
freihand_00017785,5
freihand_00001121,7
freihand_00006184,7
freihand_00001657,7
freihand_00026354,8
freihand_00026290,4
freihand_00024886,6
freihand_00002384,7
freihand_00019996,5
freihand_00021186,5
freihand_00013885,8
freihand_00019452,5
freihand_00025287,6
freihand_00011873,6
freihand_00031877,2
freihand_00014423,7
freihand_00017080,7
freihand_00016260,5
freihand_00031674,5
freihand_00005672,5
freihand_00028170,5
freihand_00001621,7
freihand_00024472,7
freihand_00008236,6
freihand_00006864,6
freihand_00030440,6
freihand_00024737,5
freihand_00029626,7
freihand_00003320,6
freihand_00032534,6
freihand_00015390,6
freihand_00002212,6
freihand_00009048,6
freihand_00022609,8
16cc9385-9f64-4312-916c-fd4295d4cdd9,6
freihand_00024345,6
freihand_00014542,7
freihand_00009877,5
freihand_00009261,7
freihand_00021358,6
freihand_00006712,6
freihand_00020147,7
freihand_00019922,6
freihand_00023918,8
freihand_00018388,6
freihand_00006963,6
freihand_00031550,7
freihand_00032492,7
freihand_00014151,6
freihand_00025665,6
freihand_00001056,6
freihand_00008686,6
freihand_00031873,7
freihand_00018820,7
09df9256-3bf4-4d60-b1d4-8b02f6d27a3a,5
freihand_00018988,7
freihand_00007861,7
freihand_00031671,7
freihand_00003417,7
freihand_00017598,7
freihand_00009092,6
freihand_00026922,6
freihand_00026766,6
freihand_00016086,5
freihand_00001028,7
freihand_00000399,4
freihand_00024046,8
freihand_00018131,7
freihand_00001707,7
freihand_00008794,5
freihand_00032007,7
freihand_00027610,5
freihand_00011136,6
freihand_00006715,5
freihand_00026234,6
freihand_00015010,6
freihand_00013453,8
freihand_00008242,7
freihand_00003917,6
freihand_00006425,6
freihand_00012615,6
freihand_00020189,8
freihand_00001409,5
freihand_00027334,6
freihand_00031610,7
freihand_00008264,7
freihand_00021291,5
freihand_00029017,5
freihand_00002181,5
freihand_00029626,7
freihand_00004774,8
freihand_00018845,8
freihand_00027383,7
freihand_00018411,7
freihand_00025768,6
freihand_00021149,7
freihand_00005336,6
freihand_00004054,5
freihand_00028639,5
freihand_00028484,4
freihand_00022899,8
freihand_00015476,6
freihand_00021260,8
freihand_00001331,6
freihand_00028722,6
freihand_00003179,5
freihand_00022224,6
freihand_00025260,7
freihand_00009054,5
freihand_00032442,7
freihand_00003039,7
freihand_00001244,6
freihand_00014568,6
freihand_00027045,6
freihand_00005413,8
freihand_00015350,6
freihand_00000461,7
freihand_00031336,6
freihand_00024268,6
freihand_00017378,6
freihand_00006930,6
freihand_00022429,5
freihand_00025811,6
freihand_00013520,6
freihand_00008860,6
freihand_00012435,6
