sample_id,dataset,mst_level,image_path,status
freihand_00006229,freihand,,datasets\training\rgb\00006229.jpg,error:No se detecto mano
freihand_00006230,freihand,6,datasets\training\rgb\00006230.jpg,ok
freihand_00006231,freihand,7,datasets\training\rgb\00006231.jpg,ok
freihand_00006232,freihand,7,datasets\training\rgb\00006232.jpg,ok
freihand_00006233,freihand,,datasets\training\rgb\00006233.jpg,error:Fallo en segmentacion
freihand_00006234,freihand,6,datasets\training\rgb\00006234.jpg,ok
freihand_00006235,freihand,5,datasets\training\rgb\00006235.jpg,ok
freihand_00006236,freihand,7,datasets\training\rgb\00006236.jpg,ok
freihand_00006237,freihand,7,datasets\training\rgb\00006237.jpg,ok
freihand_00006238,freihand,8,datasets\training\rgb\00006238.jpg,ok
freihand_00006239,freihand,5,datasets\training\rgb\00006239.jpg,ok
freihand_00006240,freihand,7,datasets\training\rgb\00006240.jpg,ok
freihand_00006241,freihand,6,datasets\training\rgb\00006241.jpg,ok
freihand_00006242,freihand,7,datasets\training\rgb\00006242.jpg,ok
freihand_00006243,freihand,7,datasets\training\rgb\00006243.jpg,ok
freihand_00006244,freihand,6,datasets\training\rgb\00006244.jpg,ok
freihand_00006245,freihand,7,datasets\training\rgb\00006245.jpg,ok
freihand_00006246,freihand,5,datasets\training\rgb\00006246.jpg,ok
freihand_00006247,freihand,7,datasets\training\rgb\00006247.jpg,ok
freihand_00006248,freihand,5,datasets\training\rgb\00006248.jpg,ok
freihand_00006249,freihand,7,datasets\training\rgb\00006249.jpg,ok
freihand_00006250,freihand,7,datasets\training\rgb\00006250.jpg,ok
freihand_00006251,freihand,7,datasets\training\rgb\00006251.jpg,ok
freihand_00006252,freihand,5,datasets\training\rgb\00006252.jpg,ok
freihand_00006253,freihand,7,datasets\training\rgb\00006253.jpg,ok
freihand_00006254,freihand,4,datasets\training\rgb\00006254.jpg,ok
freihand_00006255,freihand,,datasets\training\rgb\00006255.jpg,error:No se detecto mano
freihand_00006256,freihand,7,datasets\training\rgb\00006256.jpg,ok
freihand_00006257,freihand,6,datasets\training\rgb\00006257.jpg,ok
freihand_00006258,freihand,9,datasets\training\rgb\00006258.jpg,ok
freihand_00006259,freihand,8,datasets\training\rgb\00006259.jpg,ok
freihand_00006260,freihand,,datasets\training\rgb\00006260.jpg,error:No se detecto mano
freihand_00006261,freihand,8,datasets\training\rgb\00006261.jpg,ok
freihand_00006262,freihand,5,datasets\training\rgb\00006262.jpg,ok
freihand_00006263,freihand,6,datasets\training\rgb\00006263.jpg,ok
freihand_00006264,freihand,6,datasets\training\rgb\00006264.jpg,ok
freihand_00006265,freihand,6,datasets\training\rgb\00006265.jpg,ok
freihand_00006266,freihand,7,datasets\training\rgb\00006266.jpg,ok
freihand_00006267,freihand,6,datasets\training\rgb\00006267.jpg,ok
freihand_00006268,freihand,8,datasets\training\rgb\00006268.jpg,ok
freihand_00006269,freihand,6,datasets\training\rgb\00006269.jpg,ok
freihand_00006270,freihand,7,datasets\training\rgb\00006270.jpg,ok
freihand_00006271,freihand,5,datasets\training\rgb\00006271.jpg,ok
freihand_00006272,freihand,5,datasets\training\rgb\00006272.jpg,ok
freihand_00006273,freihand,,datasets\training\rgb\00006273.jpg,error:No se detecto mano
freihand_00006274,freihand,,datasets\training\rgb\00006274.jpg,error:No se detecto mano
freihand_00006275,freihand,7,datasets\training\rgb\00006275.jpg,ok
freihand_00006276,freihand,6,datasets\training\rgb\00006276.jpg,ok
freihand_00006277,freihand,6,datasets\training\rgb\00006277.jpg,ok
freihand_00006278,freihand,6,datasets\training\rgb\00006278.jpg,ok
freihand_00006279,freihand,6,datasets\training\rgb\00006279.jpg,ok
freihand_00006280,freihand,7,datasets\training\rgb\00006280.jpg,ok
freihand_00006281,freihand,5,datasets\training\rgb\00006281.jpg,ok
freihand_00006282,freihand,7,datasets\training\rgb\00006282.jpg,ok
freihand_00006283,freihand,7,datasets\training\rgb\00006283.jpg,ok
freihand_00006284,freihand,6,datasets\training\rgb\00006284.jpg,ok
freihand_00006285,freihand,8,datasets\training\rgb\00006285.jpg,ok
freihand_00006286,freihand,8,datasets\training\rgb\00006286.jpg,ok
freihand_00006287,freihand,6,datasets\training\rgb\00006287.jpg,ok
freihand_00006288,freihand,8,datasets\training\rgb\00006288.jpg,ok
freihand_00006289,freihand,6,datasets\training\rgb\00006289.jpg,ok
freihand_00006290,freihand,6,datasets\training\rgb\00006290.jpg,ok
freihand_00006291,freihand,7,datasets\training\rgb\00006291.jpg,ok
freihand_00006292,freihand,7,datasets\training\rgb\00006292.jpg,ok
freihand_00006293,freihand,9,datasets\training\rgb\00006293.jpg,ok
freihand_00006294,freihand,7,datasets\training\rgb\00006294.jpg,ok
freihand_00006295,freihand,5,datasets\training\rgb\00006295.jpg,ok
freihand_00006296,freihand,5,datasets\training\rgb\00006296.jpg,ok
freihand_00006297,freihand,6,datasets\training\rgb\00006297.jpg,ok
freihand_00006298,freihand,8,datasets\training\rgb\00006298.jpg,ok
freihand_00006299,freihand,8,datasets\training\rgb\00006299.jpg,ok
freihand_00006300,freihand,5,datasets\training\rgb\00006300.jpg,ok
freihand_00006301,freihand,8,datasets\training\rgb\00006301.jpg,ok
freihand_00006302,freihand,,datasets\training\rgb\00006302.jpg,error:Fallo en segmentacion
freihand_00006303,freihand,8,datasets\training\rgb\00006303.jpg,ok
freihand_00006304,freihand,6,datasets\training\rgb\00006304.jpg,ok
freihand_00006305,freihand,8,datasets\training\rgb\00006305.jpg,ok
freihand_00006306,freihand,5,datasets\training\rgb\00006306.jpg,ok
freihand_00006307,freihand,8,datasets\training\rgb\00006307.jpg,ok
freihand_00006308,freihand,,datasets\training\rgb\00006308.jpg,error:Fallo en segmentacion
freihand_00006309,freihand,2,datasets\training\rgb\00006309.jpg,ok
freihand_00006310,freihand,7,datasets\training\rgb\00006310.jpg,ok
freihand_00006311,freihand,9,datasets\training\rgb\00006311.jpg,ok
freihand_00006312,freihand,5,datasets\training\rgb\00006312.jpg,ok
freihand_00006313,freihand,5,datasets\training\rgb\00006313.jpg,ok
freihand_00006314,freihand,7,datasets\training\rgb\00006314.jpg,ok
freihand_00006315,freihand,6,datasets\training\rgb\00006315.jpg,ok
freihand_00006316,freihand,6,datasets\training\rgb\00006316.jpg,ok
freihand_00006317,freihand,8,datasets\training\rgb\00006317.jpg,ok
freihand_00006318,freihand,9,datasets\training\rgb\00006318.jpg,ok
freihand_00006319,freihand,5,datasets\training\rgb\00006319.jpg,ok
freihand_00006320,freihand,7,datasets\training\rgb\00006320.jpg,ok
freihand_00006321,freihand,7,datasets\training\rgb\00006321.jpg,ok
freihand_00006322,freihand,5,datasets\training\rgb\00006322.jpg,ok
freihand_00006323,freihand,7,datasets\training\rgb\00006323.jpg,ok
freihand_00006324,freihand,7,datasets\training\rgb\00006324.jpg,ok
freihand_00006325,freihand,7,datasets\training\rgb\00006325.jpg,ok
freihand_00006326,freihand,,datasets\training\rgb\00006326.jpg,error:No se detecto mano
freihand_00006327,freihand,2,datasets\training\rgb\00006327.jpg,ok
freihand_00006328,freihand,6,datasets\training\rgb\00006328.jpg,ok
freihand_00006329,freihand,6,datasets\training\rgb\00006329.jpg,ok
freihand_00006330,freihand,1,datasets\training\rgb\00006330.jpg,ok
freihand_00006331,freihand,5,datasets\training\rgb\00006331.jpg,ok
freihand_00006332,freihand,6,datasets\training\rgb\00006332.jpg,ok
freihand_00006333,freihand,,datasets\training\rgb\00006333.jpg,error:No se detecto mano
freihand_00006334,freihand,5,datasets\training\rgb\00006334.jpg,ok
freihand_00006335,freihand,7,datasets\training\rgb\00006335.jpg,ok
freihand_00006336,freihand,8,datasets\training\rgb\00006336.jpg,ok
freihand_00006337,freihand,7,datasets\training\rgb\00006337.jpg,ok
freihand_00006338,freihand,6,datasets\training\rgb\00006338.jpg,ok
freihand_00006339,freihand,5,datasets\training\rgb\00006339.jpg,ok
freihand_00006340,freihand,5,datasets\training\rgb\00006340.jpg,ok
freihand_00006341,freihand,7,datasets\training\rgb\00006341.jpg,ok
freihand_00006342,freihand,2,datasets\training\rgb\00006342.jpg,ok
freihand_00006343,freihand,,datasets\training\rgb\00006343.jpg,error:No se detecto mano
freihand_00006344,freihand,5,datasets\training\rgb\00006344.jpg,ok
freihand_00006345,freihand,7,datasets\training\rgb\00006345.jpg,ok
freihand_00006346,freihand,7,datasets\training\rgb\00006346.jpg,ok
freihand_00006347,freihand,,datasets\training\rgb\00006347.jpg,error:No se detecto mano
freihand_00006348,freihand,7,datasets\training\rgb\00006348.jpg,ok
freihand_00006349,freihand,,datasets\training\rgb\00006349.jpg,error:No se detecto mano
freihand_00006350,freihand,8,datasets\training\rgb\00006350.jpg,ok
freihand_00006351,freihand,6,datasets\training\rgb\00006351.jpg,ok
freihand_00006352,freihand,,datasets\training\rgb\00006352.jpg,error:No se detecto mano
freihand_00006353,freihand,7,datasets\training\rgb\00006353.jpg,ok
freihand_00006354,freihand,5,datasets\training\rgb\00006354.jpg,ok
freihand_00006355,freihand,8,datasets\training\rgb\00006355.jpg,ok
freihand_00006356,freihand,5,datasets\training\rgb\00006356.jpg,ok
freihand_00006357,freihand,8,datasets\training\rgb\00006357.jpg,ok
freihand_00006358,freihand,,datasets\training\rgb\00006358.jpg,error:No se detecto mano
freihand_00006359,freihand,8,datasets\training\rgb\00006359.jpg,ok
freihand_00006360,freihand,8,datasets\training\rgb\00006360.jpg,ok
freihand_00006361,freihand,6,datasets\training\rgb\00006361.jpg,ok
freihand_00006362,freihand,4,datasets\training\rgb\00006362.jpg,ok
freihand_00006363,freihand,6,datasets\training\rgb\00006363.jpg,ok
freihand_00006364,freihand,7,datasets\training\rgb\00006364.jpg,ok
freihand_00006365,freihand,6,datasets\training\rgb\00006365.jpg,ok
freihand_00006366,freihand,5,datasets\training\rgb\00006366.jpg,ok
freihand_00006367,freihand,,datasets\training\rgb\00006367.jpg,error:No se detecto mano
freihand_00006368,freihand,9,datasets\training\rgb\00006368.jpg,ok
freihand_00006369,freihand,6,datasets\training\rgb\00006369.jpg,ok
freihand_00006370,freihand,5,datasets\training\rgb\00006370.jpg,ok
freihand_00006371,freihand,6,datasets\training\rgb\00006371.jpg,ok
freihand_00006372,freihand,,datasets\training\rgb\00006372.jpg,error:No se detecto mano
freihand_00006373,freihand,,datasets\training\rgb\00006373.jpg,error:No se detecto mano
freihand_00006374,freihand,8,datasets\training\rgb\00006374.jpg,ok
freihand_00006375,freihand,6,datasets\training\rgb\00006375.jpg,ok
freihand_00006376,freihand,7,datasets\training\rgb\00006376.jpg,ok
freihand_00006377,freihand,7,datasets\training\rgb\00006377.jpg,ok
freihand_00006378,freihand,5,datasets\training\rgb\00006378.jpg,ok
freihand_00006379,freihand,7,datasets\training\rgb\00006379.jpg,ok
freihand_00006380,freihand,8,datasets\training\rgb\00006380.jpg,ok
freihand_00006381,freihand,8,datasets\training\rgb\00006381.jpg,ok
freihand_00006382,freihand,6,datasets\training\rgb\00006382.jpg,ok
freihand_00006383,freihand,6,datasets\training\rgb\00006383.jpg,ok
freihand_00006384,freihand,5,datasets\training\rgb\00006384.jpg,ok
freihand_00006385,freihand,7,datasets\training\rgb\00006385.jpg,ok
freihand_00006386,freihand,,datasets\training\rgb\00006386.jpg,error:No se detecto mano
freihand_00006387,freihand,,datasets\training\rgb\00006387.jpg,error:No se detecto mano
freihand_00006388,freihand,7,datasets\training\rgb\00006388.jpg,ok
freihand_00006389,freihand,6,datasets\training\rgb\00006389.jpg,ok
freihand_00006390,freihand,9,datasets\training\rgb\00006390.jpg,ok
freihand_00006391,freihand,7,datasets\training\rgb\00006391.jpg,ok
freihand_00006392,freihand,8,datasets\training\rgb\00006392.jpg,ok
freihand_00006393,freihand,,datasets\training\rgb\00006393.jpg,error:No se detecto mano
freihand_00006394,freihand,,datasets\training\rgb\00006394.jpg,error:No se detecto mano
freihand_00006395,freihand,,datasets\training\rgb\00006395.jpg,error:No se detecto mano
freihand_00006396,freihand,5,datasets\training\rgb\00006396.jpg,ok
freihand_00006397,freihand,7,datasets\training\rgb\00006397.jpg,ok
freihand_00006398,freihand,7,datasets\training\rgb\00006398.jpg,ok
freihand_00006399,freihand,7,datasets\training\rgb\00006399.jpg,ok
freihand_00006400,freihand,6,datasets\training\rgb\00006400.jpg,ok
freihand_00006401,freihand,5,datasets\training\rgb\00006401.jpg,ok
freihand_00006402,freihand,9,datasets\training\rgb\00006402.jpg,ok
freihand_00006403,freihand,9,datasets\training\rgb\00006403.jpg,ok
freihand_00006404,freihand,,datasets\training\rgb\00006404.jpg,error:No se detecto mano
freihand_00006405,freihand,6,datasets\training\rgb\00006405.jpg,ok
freihand_00006406,freihand,6,datasets\training\rgb\00006406.jpg,ok
freihand_00006407,freihand,8,datasets\training\rgb\00006407.jpg,ok
freihand_00006408,freihand,5,datasets\training\rgb\00006408.jpg,ok
freihand_00006409,freihand,7,datasets\training\rgb\00006409.jpg,ok
freihand_00006410,freihand,7,datasets\training\rgb\00006410.jpg,ok
freihand_00006411,freihand,5,datasets\training\rgb\00006411.jpg,ok
freihand_00006412,freihand,6,datasets\training\rgb\00006412.jpg,ok
freihand_00006413,freihand,7,datasets\training\rgb\00006413.jpg,ok
freihand_00006414,freihand,7,datasets\training\rgb\00006414.jpg,ok
freihand_00006415,freihand,8,datasets\training\rgb\00006415.jpg,ok
freihand_00006416,freihand,,datasets\training\rgb\00006416.jpg,error:No se detecto mano
freihand_00006417,freihand,6,datasets\training\rgb\00006417.jpg,ok
freihand_00006418,freihand,7,datasets\training\rgb\00006418.jpg,ok
freihand_00006419,freihand,6,datasets\training\rgb\00006419.jpg,ok
freihand_00006420,freihand,7,datasets\training\rgb\00006420.jpg,ok
freihand_00006421,freihand,6,datasets\training\rgb\00006421.jpg,ok
freihand_00006422,freihand,5,datasets\training\rgb\00006422.jpg,ok
freihand_00006423,freihand,5,datasets\training\rgb\00006423.jpg,ok
freihand_00006424,freihand,7,datasets\training\rgb\00006424.jpg,ok
freihand_00006425,freihand,7,datasets\training\rgb\00006425.jpg,ok
freihand_00006426,freihand,6,datasets\training\rgb\00006426.jpg,ok
freihand_00006427,freihand,,datasets\training\rgb\00006427.jpg,error:No se detecto mano
freihand_00006428,freihand,6,datasets\training\rgb\00006428.jpg,ok
freihand_00006429,freihand,7,datasets\training\rgb\00006429.jpg,ok
freihand_00006430,freihand,7,datasets\training\rgb\00006430.jpg,ok
freihand_00006431,freihand,8,datasets\training\rgb\00006431.jpg,ok
freihand_00006432,freihand,6,datasets\training\rgb\00006432.jpg,ok
freihand_00006433,freihand,7,datasets\training\rgb\00006433.jpg,ok
freihand_00006434,freihand,2,datasets\training\rgb\00006434.jpg,ok
freihand_00006435,freihand,8,datasets\training\rgb\00006435.jpg,ok
freihand_00006436,freihand,,datasets\training\rgb\00006436.jpg,error:No se detecto mano
freihand_00006437,freihand,6,datasets\training\rgb\00006437.jpg,ok
freihand_00006438,freihand,7,datasets\training\rgb\00006438.jpg,ok
freihand_00006439,freihand,7,datasets\training\rgb\00006439.jpg,ok
freihand_00006440,freihand,6,datasets\training\rgb\00006440.jpg,ok
freihand_00006441,freihand,6,datasets\training\rgb\00006441.jpg,ok
freihand_00006442,freihand,8,datasets\training\rgb\00006442.jpg,ok
freihand_00006443,freihand,5,datasets\training\rgb\00006443.jpg,ok
freihand_00006444,freihand,7,datasets\training\rgb\00006444.jpg,ok
freihand_00006445,freihand,5,datasets\training\rgb\00006445.jpg,ok
freihand_00006446,freihand,6,datasets\training\rgb\00006446.jpg,ok
freihand_00006447,freihand,8,datasets\training\rgb\00006447.jpg,ok
freihand_00006448,freihand,7,datasets\training\rgb\00006448.jpg,ok
freihand_00006449,freihand,,datasets\training\rgb\00006449.jpg,error:No se detecto mano
freihand_00006450,freihand,,datasets\training\rgb\00006450.jpg,error:Fallo en segmentacion
freihand_00006451,freihand,7,datasets\training\rgb\00006451.jpg,ok
freihand_00006452,freihand,2,datasets\training\rgb\00006452.jpg,ok
freihand_00006453,freihand,7,datasets\training\rgb\00006453.jpg,ok
freihand_00006454,freihand,6,datasets\training\rgb\00006454.jpg,ok
freihand_00006455,freihand,8,datasets\training\rgb\00006455.jpg,ok
freihand_00006456,freihand,6,datasets\training\rgb\00006456.jpg,ok
freihand_00006457,freihand,,datasets\training\rgb\00006457.jpg,error:No se detecto mano
freihand_00006458,freihand,6,datasets\training\rgb\00006458.jpg,ok
freihand_00006459,freihand,5,datasets\training\rgb\00006459.jpg,ok
freihand_00006460,freihand,9,datasets\training\rgb\00006460.jpg,ok
freihand_00006461,freihand,8,datasets\training\rgb\00006461.jpg,ok
freihand_00006462,freihand,6,datasets\training\rgb\00006462.jpg,ok
freihand_00006463,freihand,7,datasets\training\rgb\00006463.jpg,ok
freihand_00006464,freihand,7,datasets\training\rgb\00006464.jpg,ok
freihand_00006465,freihand,7,datasets\training\rgb\00006465.jpg,ok
freihand_00006466,freihand,7,datasets\training\rgb\00006466.jpg,ok
freihand_00006467,freihand,6,datasets\training\rgb\00006467.jpg,ok
freihand_00006468,freihand,6,datasets\training\rgb\00006468.jpg,ok
freihand_00006469,freihand,5,datasets\training\rgb\00006469.jpg,ok
freihand_00006470,freihand,8,datasets\training\rgb\00006470.jpg,ok
freihand_00006471,freihand,5,datasets\training\rgb\00006471.jpg,ok
freihand_00006472,freihand,5,datasets\training\rgb\00006472.jpg,ok
freihand_00006473,freihand,6,datasets\training\rgb\00006473.jpg,ok
freihand_00006474,freihand,8,datasets\training\rgb\00006474.jpg,ok
freihand_00006475,freihand,7,datasets\training\rgb\00006475.jpg,ok
freihand_00006476,freihand,7,datasets\training\rgb\00006476.jpg,ok
freihand_00006477,freihand,8,datasets\training\rgb\00006477.jpg,ok
freihand_00006478,freihand,7,datasets\training\rgb\00006478.jpg,ok
freihand_00006479,freihand,5,datasets\training\rgb\00006479.jpg,ok
freihand_00006480,freihand,6,datasets\training\rgb\00006480.jpg,ok
freihand_00006481,freihand,,datasets\training\rgb\00006481.jpg,error:No se detecto mano
freihand_00006482,freihand,5,datasets\training\rgb\00006482.jpg,ok
freihand_00006483,freihand,5,datasets\training\rgb\00006483.jpg,ok
freihand_00006484,freihand,9,datasets\training\rgb\00006484.jpg,ok
freihand_00006485,freihand,8,datasets\training\rgb\00006485.jpg,ok
freihand_00006486,freihand,6,datasets\training\rgb\00006486.jpg,ok
freihand_00006487,freihand,9,datasets\training\rgb\00006487.jpg,ok
