sample_id,path_secuencia,path_landmarks,label,condition,dataset,mst,mst_origin,split
freihand_00014322,secuencias_stgcn/freihand/freihand_00014322.npy,data/processed/landmarks/freihand_00014322.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00012099,secuencias_stgcn/freihand/freihand_00012099.npy,data/processed/landmarks/freihand_00012099.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00028092,secuencias_stgcn/freihand/freihand_00028092.npy,data/processed/landmarks/freihand_00028092.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00021249,secuencias_stgcn/freihand/freihand_00021249.npy,data/processed/landmarks/freihand_00021249.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00023745,secuencias_stgcn/freihand/freihand_00023745.npy,data/processed/landmarks/freihand_00023745.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00004470,secuencias_stgcn/freihand/freihand_00004470.npy,data/processed/landmarks/freihand_00004470.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00029012,secuencias_stgcn/freihand/freihand_00029012.npy,data/processed/landmarks/freihand_00029012.npy,unknown,medio,freihand,6,imputed,train
freihand_00020081,secuencias_stgcn/freihand/freihand_00020081.npy,data/processed/landmarks/freihand_00020081.npy,unknown,medio,freihand,7,imputed,train
freihand_00024809,secuencias_stgcn/freihand/freihand_00024809.npy,data/processed/landmarks/freihand_00024809.npy,unknown,medio,freihand,6,imputed,train
freihand_00004369,secuencias_stgcn/freihand/freihand_00004369.npy,data/processed/landmarks/freihand_00004369.npy,unknown,claro,freihand,1,imputed,train
freihand_00011050,secuencias_stgcn/freihand/freihand_00011050.npy,data/processed/landmarks/freihand_00011050.npy,unknown,claro,freihand,2,imputed,train
freihand_00019453,secuencias_stgcn/freihand/freihand_00019453.npy,data/processed/landmarks/freihand_00019453.npy,unknown,claro,freihand,2,imputed,train
freihand_00018888,secuencias_stgcn/freihand/freihand_00018888.npy,data/processed/landmarks/freihand_00018888.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00005273,secuencias_stgcn/freihand/freihand_00005273.npy,data/processed/landmarks/freihand_00005273.npy,unknown,medio,freihand,7,imputed,train
freihand_00015537,secuencias_stgcn/freihand/freihand_00015537.npy,data/processed/landmarks/freihand_00015537.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00025432,secuencias_stgcn/freihand/freihand_00025432.npy,data/processed/landmarks/freihand_00025432.npy,unknown,claro,freihand,1,imputed,train
freihand_00015824,secuencias_stgcn/freihand/freihand_00015824.npy,data/processed/landmarks/freihand_00015824.npy,unknown,medio,freihand,6,imputed,train
freihand_00000114,secuencias_stgcn/freihand/freihand_00000114.npy,data/processed/landmarks/freihand_00000114.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00001092,secuencias_stgcn/freihand/freihand_00001092.npy,data/processed/landmarks/freihand_00001092.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00018828,secuencias_stgcn/freihand/freihand_00018828.npy,data/processed/landmarks/freihand_00018828.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00004820,secuencias_stgcn/freihand/freihand_00004820.npy,data/processed/landmarks/freihand_00004820.npy,unknown,medio,freihand,7,imputed,train
freihand_00023672,secuencias_stgcn/freihand/freihand_00023672.npy,data/processed/landmarks/freihand_00023672.npy,unknown,medio,freihand,5,imputed,train
freihand_00019999,secuencias_stgcn/freihand/freihand_00019999.npy,data/processed/landmarks/freihand_00019999.npy,unknown,claro,freihand,2,imputed,train
freihand_00008921,secuencias_stgcn/freihand/freihand_00008921.npy,data/processed/landmarks/freihand_00008921.npy,unknown,medio,freihand,5,imputed,train
freihand_00005036,secuencias_stgcn/freihand/freihand_00005036.npy,data/processed/landmarks/freihand_00005036.npy,unknown,medio,freihand,6,imputed,train
freihand_00008879,secuencias_stgcn/freihand/freihand_00008879.npy,data/processed/landmarks/freihand_00008879.npy,unknown,medio,freihand,5,imputed,train
freihand_00024375,secuencias_stgcn/freihand/freihand_00024375.npy,data/processed/landmarks/freihand_00024375.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00006076,secuencias_stgcn/freihand/freihand_00006076.npy,data/processed/landmarks/freihand_00006076.npy,unknown,claro,freihand,3,imputed,train
freihand_00019453,secuencias_stgcn/freihand/freihand_00019453.npy,data/processed/landmarks/freihand_00019453.npy,unknown,claro,freihand,2,imputed,train
freihand_00010870,secuencias_stgcn/freihand/freihand_00010870.npy,data/processed/landmarks/freihand_00010870.npy,unknown,claro,freihand,1,imputed,train
freihand_00018914,secuencias_stgcn/freihand/freihand_00018914.npy,data/processed/landmarks/freihand_00018914.npy,unknown,medio,freihand,6,imputed,train
freihand_00024395,secuencias_stgcn/freihand/freihand_00024395.npy,data/processed/landmarks/freihand_00024395.npy,unknown,medio,freihand,5,imputed,train
freihand_00015452,secuencias_stgcn/freihand/freihand_00015452.npy,data/processed/landmarks/freihand_00015452.npy,unknown,medio,freihand,6,imputed,train
freihand_00002525,secuencias_stgcn/freihand/freihand_00002525.npy,data/processed/landmarks/freihand_00002525.npy,unknown,medio,freihand,5,imputed,train
freihand_00030179,secuencias_stgcn/freihand/freihand_00030179.npy,data/processed/landmarks/freihand_00030179.npy,unknown,medio,freihand,7,imputed,train
freihand_00001452,secuencias_stgcn/freihand/freihand_00001452.npy,data/processed/landmarks/freihand_00001452.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00028771,secuencias_stgcn/freihand/freihand_00028771.npy,data/processed/landmarks/freihand_00028771.npy,unknown,claro,freihand,4,imputed,train
freihand_00000473,secuencias_stgcn/freihand/freihand_00000473.npy,data/processed/landmarks/freihand_00000473.npy,unknown,medio,freihand,6,imputed,train
freihand_00006245,secuencias_stgcn/freihand/freihand_00006245.npy,data/processed/landmarks/freihand_00006245.npy,unknown,medio,freihand,5,imputed,train
freihand_00021894,secuencias_stgcn/freihand/freihand_00021894.npy,data/processed/landmarks/freihand_00021894.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00022221,secuencias_stgcn/freihand/freihand_00022221.npy,data/processed/landmarks/freihand_00022221.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00013013,secuencias_stgcn/freihand/freihand_00013013.npy,data/processed/landmarks/freihand_00013013.npy,unknown,medio,freihand,6,imputed,train
freihand_00020744,secuencias_stgcn/freihand/freihand_00020744.npy,data/processed/landmarks/freihand_00020744.npy,unknown,medio,freihand,6,imputed,train
freihand_00030996,secuencias_stgcn/freihand/freihand_00030996.npy,data/processed/landmarks/freihand_00030996.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00024311,secuencias_stgcn/freihand/freihand_00024311.npy,data/processed/landmarks/freihand_00024311.npy,unknown,medio,freihand,6,imputed,train
freihand_00016582,secuencias_stgcn/freihand/freihand_00016582.npy,data/processed/landmarks/freihand_00016582.npy,unknown,claro,freihand,2,imputed,train
freihand_00012403,secuencias_stgcn/freihand/freihand_00012403.npy,data/processed/landmarks/freihand_00012403.npy,unknown,claro,freihand,1,imputed,train
freihand_00005140,secuencias_stgcn/freihand/freihand_00005140.npy,data/processed/landmarks/freihand_00005140.npy,unknown,claro,freihand,1,imputed,train
freihand_00023043,secuencias_stgcn/freihand/freihand_00023043.npy,data/processed/landmarks/freihand_00023043.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00008023,secuencias_stgcn/freihand/freihand_00008023.npy,data/processed/landmarks/freihand_00008023.npy,unknown,claro,freihand,2,imputed,train
freihand_00024047,secuencias_stgcn/freihand/freihand_00024047.npy,data/processed/landmarks/freihand_00024047.npy,unknown,medio,freihand,5,imputed,train
freihand_00012538,secuencias_stgcn/freihand/freihand_00012538.npy,data/processed/landmarks/freihand_00012538.npy,unknown,claro,freihand,3,imputed,train
freihand_00012328,secuencias_stgcn/freihand/freihand_00012328.npy,data/processed/landmarks/freihand_00012328.npy,unknown,claro,freihand,1,imputed,train
freihand_00024862,secuencias_stgcn/freihand/freihand_00024862.npy,data/processed/landmarks/freihand_00024862.npy,unknown,claro,freihand,3,imputed,train
freihand_00023763,secuencias_stgcn/freihand/freihand_00023763.npy,data/processed/landmarks/freihand_00023763.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00030959,secuencias_stgcn/freihand/freihand_00030959.npy,data/processed/landmarks/freihand_00030959.npy,unknown,medio,freihand,7,imputed,train
freihand_00003986,secuencias_stgcn/freihand/freihand_00003986.npy,data/processed/landmarks/freihand_00003986.npy,unknown,medio,freihand,5,imputed,train
freihand_00030094,secuencias_stgcn/freihand/freihand_00030094.npy,data/processed/landmarks/freihand_00030094.npy,unknown,claro,freihand,1,imputed,train
freihand_00032156,secuencias_stgcn/freihand/freihand_00032156.npy,data/processed/landmarks/freihand_00032156.npy,unknown,medio,freihand,6,imputed,train
freihand_00020820,secuencias_stgcn/freihand/freihand_00020820.npy,data/processed/landmarks/freihand_00020820.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00027789,secuencias_stgcn/freihand/freihand_00027789.npy,data/processed/landmarks/freihand_00027789.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00023638,secuencias_stgcn/freihand/freihand_00023638.npy,data/processed/landmarks/freihand_00023638.npy,unknown,claro,freihand,3,imputed,train
freihand_00021814,secuencias_stgcn/freihand/freihand_00021814.npy,data/processed/landmarks/freihand_00021814.npy,unknown,claro,freihand,4,imputed,train
freihand_00003598,secuencias_stgcn/freihand/freihand_00003598.npy,data/processed/landmarks/freihand_00003598.npy,unknown,claro,freihand,2,imputed,train
freihand_00013150,secuencias_stgcn/freihand/freihand_00013150.npy,data/processed/landmarks/freihand_00013150.npy,unknown,claro,freihand,2,imputed,train
freihand_00012655,secuencias_stgcn/freihand/freihand_00012655.npy,data/processed/landmarks/freihand_00012655.npy,unknown,claro,freihand,3,imputed,train
freihand_00031025,secuencias_stgcn/freihand/freihand_00031025.npy,data/processed/landmarks/freihand_00031025.npy,unknown,medio,freihand,7,imputed,train
freihand_00024145,secuencias_stgcn/freihand/freihand_00024145.npy,data/processed/landmarks/freihand_00024145.npy,unknown,claro,freihand,4,imputed,train
freihand_00007303,secuencias_stgcn/freihand/freihand_00007303.npy,data/processed/landmarks/freihand_00007303.npy,unknown,claro,freihand,2,imputed,train
freihand_00015915,secuencias_stgcn/freihand/freihand_00015915.npy,data/processed/landmarks/freihand_00015915.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00009970,secuencias_stgcn/freihand/freihand_00009970.npy,data/processed/landmarks/freihand_00009970.npy,unknown,claro,freihand,1,imputed,train
freihand_00026741,secuencias_stgcn/freihand/freihand_00026741.npy,data/processed/landmarks/freihand_00026741.npy,unknown,medio,freihand,5,imputed,train
freihand_00003817,secuencias_stgcn/freihand/freihand_00003817.npy,data/processed/landmarks/freihand_00003817.npy,unknown,claro,freihand,1,imputed,train
freihand_00029499,secuencias_stgcn/freihand/freihand_00029499.npy,data/processed/landmarks/freihand_00029499.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00026700,secuencias_stgcn/freihand/freihand_00026700.npy,data/processed/landmarks/freihand_00026700.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00003767,secuencias_stgcn/freihand/freihand_00003767.npy,data/processed/landmarks/freihand_00003767.npy,unknown,medio,freihand,6,imputed,train
freihand_00019546,secuencias_stgcn/freihand/freihand_00019546.npy,data/processed/landmarks/freihand_00019546.npy,unknown,claro,freihand,2,imputed,train
freihand_00006767,secuencias_stgcn/freihand/freihand_00006767.npy,data/processed/landmarks/freihand_00006767.npy,unknown,medio,freihand,7,imputed,train
freihand_00026800,secuencias_stgcn/freihand/freihand_00026800.npy,data/processed/landmarks/freihand_00026800.npy,unknown,claro,freihand,3,imputed,train
freihand_00021960,secuencias_stgcn/freihand/freihand_00021960.npy,data/processed/landmarks/freihand_00021960.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00016342,secuencias_stgcn/freihand/freihand_00016342.npy,data/processed/landmarks/freihand_00016342.npy,unknown,claro,freihand,3,imputed,train
freihand_00015187,secuencias_stgcn/freihand/freihand_00015187.npy,data/processed/landmarks/freihand_00015187.npy,unknown,claro,freihand,2,imputed,train
freihand_00023034,secuencias_stgcn/freihand/freihand_00023034.npy,data/processed/landmarks/freihand_00023034.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00028025,secuencias_stgcn/freihand/freihand_00028025.npy,data/processed/landmarks/freihand_00028025.npy,unknown,medio,freihand,6,imputed,train
freihand_00005905,secuencias_stgcn/freihand/freihand_00005905.npy,data/processed/landmarks/freihand_00005905.npy,unknown,claro,freihand,2,imputed,train
freihand_00026592,secuencias_stgcn/freihand/freihand_00026592.npy,data/processed/landmarks/freihand_00026592.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00009979,secuencias_stgcn/freihand/freihand_00009979.npy,data/processed/landmarks/freihand_00009979.npy,unknown,claro,freihand,1,imputed,train
freihand_00027317,secuencias_stgcn/freihand/freihand_00027317.npy,data/processed/landmarks/freihand_00027317.npy,unknown,medio,freihand,5,imputed,train
freihand_00006695,secuencias_stgcn/freihand/freihand_00006695.npy,data/processed/landmarks/freihand_00006695.npy,unknown,medio,freihand,7,imputed,train
freihand_00000876,secuencias_stgcn/freihand/freihand_00000876.npy,data/processed/landmarks/freihand_00000876.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00027056,secuencias_stgcn/freihand/freihand_00027056.npy,data/processed/landmarks/freihand_00027056.npy,unknown,medio,freihand,6,imputed,train
freihand_00007332,secuencias_stgcn/freihand/freihand_00007332.npy,data/processed/landmarks/freihand_00007332.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00018541,secuencias_stgcn/freihand/freihand_00018541.npy,data/processed/landmarks/freihand_00018541.npy,unknown,claro,freihand,3,imputed,train
freihand_00000844,secuencias_stgcn/freihand/freihand_00000844.npy,data/processed/landmarks/freihand_00000844.npy,unknown,claro,freihand,1,imputed,train
freihand_00012403,secuencias_stgcn/freihand/freihand_00012403.npy,data/processed/landmarks/freihand_00012403.npy,unknown,claro,freihand,1,imputed,train
freihand_00001642,secuencias_stgcn/freihand/freihand_00001642.npy,data/processed/landmarks/freihand_00001642.npy,unknown,claro,freihand,3,imputed,train
freihand_00021047,secuencias_stgcn/freihand/freihand_00021047.npy,data/processed/landmarks/freihand_00021047.npy,unknown,medio,freihand,5,imputed,train
freihand_00031019,secuencias_stgcn/freihand/freihand_00031019.npy,data/processed/landmarks/freihand_00031019.npy,unknown,medio,freihand,7,imputed,train
freihand_00007601,secuencias_stgcn/freihand/freihand_00007601.npy,data/processed/landmarks/freihand_00007601.npy,unknown,medio,freihand,5,imputed,train
freihand_00012179,secuencias_stgcn/freihand/freihand_00012179.npy,data/processed/landmarks/freihand_00012179.npy,unknown,medio,freihand,6,imputed,train
freihand_00025831,secuencias_stgcn/freihand/freihand_00025831.npy,data/processed/landmarks/freihand_00025831.npy,unknown,claro,freihand,4,imputed,train
freihand_00010314,secuencias_stgcn/freihand/freihand_00010314.npy,data/processed/landmarks/freihand_00010314.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00002041,secuencias_stgcn/freihand/freihand_00002041.npy,data/processed/landmarks/freihand_00002041.npy,unknown,claro,freihand,2,imputed,train
freihand_00002284,secuencias_stgcn/freihand/freihand_00002284.npy,data/processed/landmarks/freihand_00002284.npy,unknown,claro,freihand,2,imputed,train
freihand_00010305,secuencias_stgcn/freihand/freihand_00010305.npy,data/processed/landmarks/freihand_00010305.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00016281,secuencias_stgcn/freihand/freihand_00016281.npy,data/processed/landmarks/freihand_00016281.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00012855,secuencias_stgcn/freihand/freihand_00012855.npy,data/processed/landmarks/freihand_00012855.npy,unknown,oscuro,freihand,10,imputed,train
